N,block,rN,err
25,76,4.73303,0.0216512
25,77,4.73168,0.0214143
25,78,4.72878,0.0213396
25,79,4.72979,0.0210957
25,80,4.72857,0.0208691
25,81,4.72762,0.020635
25,82,4.72419,0.0206728
25,83,4.72751,0.0206934
25,84,4.728,0.0204544
25,85,4.72662,0.0202623
25,86,4.72421,0.0201718
25,87,4.72651,0.0200727
25,88,4.72483,0.0199171
25,89,4.72166,0.019947
25,90,4.71927,0.0198707
25,91,4.71838,0.0196739
25,92,4.71476,0.0197953
25,93,4.71367,0.0196136
25,94,4.71337,0.0194084
25,95,4.71391,0.0192129
25,96,4.71456,0.0190247
25,97,4.71808,0.0191568
25,98,4.71935,0.0190044
25,99,4.72258,0.0190886
26,0,4.81994,0
26,1,4.82046,0.000514628
26,2,4.83338,0.0129299
26,3,4.83455,0.00921724
26,4,4.77429,0.060685
26,5,4.79142,0.052427
26,6,4.80629,0.0467359
26,7,4.79124,0.0431814
26,8,4.79649,0.0384432
26,9,4.78377,0.0366627
26,10,4.75836,0.0417754
26,11,4.76471,0.0386602
26,12,4.75747,0.0362926
26,13,4.76025,0.0337151
26,14,4.75942,0.0313979
26,15,4.77198,0.0319422
26,16,4.7512,0.0364956
26,17,4.73502,0.0380218
26,18,4.74563,0.0374968
26,19,4.75191,0.036123
26,20,4.7583,0.0349491
26,21,4.76469,0.0339286
26,22,4.77575,0.0342565
26,23,4.77541,0.0327999
26,24,4.77187,0.0316585
26,25,4.77339,0.0304542
26,26,4.76477,0.0305469
26,27,4.76804,0.029617
26,28,4.76494,0.0287447
26,29,4.76913,0.0280837
26,30,4.77415,0.0276233
26,31,4.76539,0.0281456
26,32,4.77753,0.0298612
26,33,4.77444,0.0291344
26,34,4.77076,0.0285276
26,35,4.7727,0.0277919
26,36,4.77232,0.027033
26,37,4.77093,0.026349
26,38,4.76769,0.0258678
26,39,4.767,0.0252223
26,40,4.76729,0.0246012
26,41,4.78196,0.0281365
26,42,4.79103,0.028933
26,43,4.7939,0.0284126
26,44,4.78907,0.0281898
26,45,4.78802,0.0275902
26,46,4.78763,0.0269997
26,47,4.79025,0.026561
26,48,4.79367,0.026237
26,49,4.79595,0.0258081
26,50,4.79035,0.0259093
26,51,4.79047,0.0254064
26,52,4.78789,0.0250557
26,53,4.79051,0.0247272
26,54,4.79239,0.0243459
26,55,4.79895,0.0247916
26,56,4.80221,0.0245699
26,57,4.80417,0.0242219
26,58,4.80047,0.0240931
26,59,4.79498,0.0243174
26,60,4.79568,0.0239258
26,61,4.80037,0.0239987
26,62,4.80255,0.0237152
26,63,4.80498,0.0234677
26,64,4.80528,0.0231057
26,65,4.80596,0.0227632
26,66,4.80305,0.022609
26,67,4.80028,0.0224458
26,68,4.80208,0.022191
26,69,4.80925,0.0230175
26,70,4.8099,0.0227005
26,71,4.81351,0.022671
26,72,4.81493,0.0224034
26,73,4.81224,0.0222618
26,74,4.81249,0.0219644
26,75,4.81491,0.0218082
26,76,4.8162,0.0215621
26,77,4.81563,0.0212916
26,78,4.81324,0.021156
26,79,4.81367,0.0208943
26,80,4.81148,0.0207504
26,81,4.81019,0.0205359
26,82,4.80545,0.0208332
26,83,4.80869,0.0208369
26,84,4.80906,0.0205937
26,85,4.80834,0.0203657
26,86,4.80568,0.0203051
26,87,4.80758,0.0201631
26,88,4.80628,0.0199777
26,89,4.80287,0.0200476
26,90,4.79984,0.0200551
26,91,4.79908,0.0198508
26,92,4.79673,0.0197754
26,93,4.79561,0.0195963
26,94,4.79517,0.0193939
26,95,4.79623,0.01922
26,96,4.7973,0.0190512
26,97,4.80011,0.019064
26,98,4.80018,0.0188705
26,99,4.80282,0.0188673
27,0,4.99272,0
27,1,4.95901,0.0337052
27,2,4.94456,0.0242411
27,3,4.92436,0.0264873
27,4,4.86592,0.0619436
27,5,4.87965,0.0524077
27,6,4.8993,0.048454
27,7,4.89044,0.0428864
27,8,4.89592,0.0382176
27,9,4.89092,0.0345467
27,10,4.86085,0.0433707
27,11,4.86761,0.040165
27,12,4.85688,0.0384742
27,13,4.85741,0.0356242
27,14,4.86118,0.0333774
27,15,4.86613,0.0316124
27,16,4.84953,0.0340192
27,17,4.83302,0.0360751
27,18,4.84341,0.0356719
27,19,4.8469,0.03402
27,20,4.84777,0.0323714
27,21,4.85702,0.0322198
27,22,4.86714,0.032407
27,23,4.86641,0.0310358
27,24,4.86377,0.0298851
27,25,4.86716,0.0289114
27,26,4.86011,0.0286981
27,27,4.86362,0.0278752
27,28,4.85777,0.0275257
27,29,4.86128,0.0268235
27,30,4.86688,0.0265418
27,31,4.85825,0.0271111
27,32,4.86727,0.0277811
27,33,4.8658,0.0269917
27,34,4.86593,0.0262095
27,35,4.86779,0.0255389
27,36,4.86834,0.0248451
27,37,4.86759,0.0241939
27,38,4.86402,0.0238353
27,39,4.8644,0.0232349
27,40,4.86678,0.0227854
27,41,4.87852,0.0251486
27,42,4.88801,0.026325
27,43,4.88955,0.025766
27,44,4.8851,0.0255779
27,45,4.88489,0.0250165
27,46,4.88369,0.0245079
27,47,4.88613,0.024116
27,48,4.89079,0.0240739
27,49,4.89261,0.0236573
27,50,4.88868,0.0235192
27,51,4.88887,0.0230633
27,52,4.88497,0.022959
27,53,4.88708,0.0226285
27,54,4.88798,0.0222314
27,55,4.89515,0.0229799
27,56,4.89811,0.0227667
27,57,4.90103,0.0225602
27,58,4.89582,0.0227794
27,59,4.89127,0.0228537
27,60,4.89306,0.0225473
27,61,4.89811,0.0227487
27,62,4.90051,0.0225128
27,63,4.90154,0.0221821
27,64,4.90266,0.0218668
27,65,4.90267,0.0215329
27,66,4.89933,0.0214708
27,67,4.89675,0.0213094
27,68,4.89706,0.0210005
27,69,4.90455,0.022012
27,70,4.90504,0.0217053
27,71,4.90787,0.0215879
27,72,4.90812,0.0212916
27,73,4.90531,0.0211889
27,74,4.90568,0.0209076
27,75,4.90733,0.0206971
27,76,4.90749,0.0204271
27,77,4.90771,0.0201648
27,78,4.90657,0.0199407
27,79,4.90815,0.0197533
27,80,4.90697,0.019544
27,81,4.90496,0.019408
27,82,4.9014,0.0195002
27,83,4.90355,0.0193856
27,84,4.90353,0.0191562
27,85,4.90348,0.0189322
27,86,4.90041,0.018964
27,87,4.90216,0.0188293
27,88,4.89961,0.0187905
27,89,4.8965,0.0188388
27,90,4.89368,0.0188427
27,91,4.89196,0.0187162
27,92,4.88902,0.0187466
27,93,4.88832,0.0185592
27,94,4.88828,0.0183628
27,95,4.88923,0.0181949
27,96,4.89037,0.0180429
27,97,4.89334,0.0181027
27,98,4.89289,0.0179246
27,99,4.89537,0.0179172
28,0,5.1281,0
28,1,5.06414,0.0639587
28,2,5.07733,0.039211
28,3,5.03248,0.0527261
28,4,4.96472,0.0791131
28,5,4.96745,0.064653
28,6,4.98909,0.0587727
28,7,4.97934,0.0518257
28,8,4.98992,0.0469153
28,9,4.98677,0.0420802
28,10,4.95634,0.0487318
28,11,4.96288,0.0449643
28,12,4.95402,0.0423004
28,13,4.95285,0.0391802
28,14,4.95331,0.0364777
28,15,4.95722,0.0343449
28,16,4.94002,0.0365628
28,17,4.92441,0.0378377
28,18,4.93801,0.0382879
28,19,4.94312,0.0366804
28,20,4.94295,0.0348905
28,21,4.95322,0.0348167
28,22,4.96726,0.0361102
28,23,4.96471,0.0346666
28,24,4.96586,0.0332708
28,25,4.97475,0.0331781
28,26,4.96554,0.0332279
28,27,4.96389,0.0320615
28,28,4.95865,0.0313768
28,29,4.96075,0.0303853
28,30,4.96404,0.029573
28,31,4.95768,0.0293319
28,32,4.96478,0.0293011
28,33,4.9634,0.0284595
28,34,4.96184,0.0276786
28,35,4.9629,0.0269197
28,36,4.96522,0.0262841
28,37,4.96427,0.0256007
28,38,4.95989,0.0253175
28,39,4.95999,0.0246767
28,40,4.96555,0.0247016
28,41,4.97483,0.0258296
28,42,4.98225,0.0262891
28,43,4.98179,0.0256887
28,44,4.97661,0.02564
28,45,4.97682,0.0250773
28,46,4.97634,0.0245426
28,47,4.97875,0.0241465
28,48,4.98322,0.0240674
28,49,4.98477,0.0236319
28,50,4.98145,0.0234012
28,51,4.98177,0.022949
28,52,4.97918,0.0226613
28,53,4.98072,0.0222913
28,54,4.98012,0.0218905
28,55,4.98723,0.0226405
28,56,4.9896,0.0223659
28,57,4.99375,0.0223663
28,58,4.98718,0.022946
28,59,4.98136,0.0232995
28,60,4.98415,0.0230839
28,61,4.98887,0.0231947
28,62,4.99099,0.0229216
28,63,4.99286,0.0226375
28,64,4.99277,0.0222867
28,65,4.9937,0.0219657
28,66,4.99175,0.021723
28,67,4.98987,0.021483
28,68,4.99167,0.0212457
28,69,4.99846,0.0220128
28,70,4.99936,0.0217191
28,71,5.00189,0.0215647
28,72,5.00178,0.0212676
28,73,4.99792,0.0213297
28,74,4.99723,0.0210547
28,75,4.9977,0.0207811
28,76,4.99795,0.020511
28,77,4.99803,0.0202465
28,78,4.99741,0.0199982
28,79,4.99792,0.0197533
28,80,4.99616,0.0195868
28,81,4.99386,0.0194829
28,82,4.99271,0.019281
28,83,4.99401,0.019094
28,84,4.99388,0.0188685
28,85,4.99374,0.0186484
28,86,4.99174,0.0185413
28,87,4.99346,0.0184099
28,88,4.99056,0.0184308
28,89,4.98716,0.0185385
28,90,4.98356,0.0186837
28,91,4.98078,0.0186878
28,92,4.97758,0.0187613
28,93,4.97679,0.0185772
28,94,4.97615,0.0183919
28,95,4.97627,0.0181997
28,96,4.97681,0.0180193
28,97,4.97962,0.0180548
28,98,4.97874,0.0178933
28,99,4.97988,0.0177502
29,0,5.26489,0
29,1,5.23111,0.0337791
29,2,5.18637,0.0488023
29,3,5.13743,0.0598813
29,4,5.08148,0.0726792
29,5,5.07862,0.0594113
29,6,5.09284,0.0521884
29,7,5.07582,0.0482976
29,8,5.08415,0.043402
29,9,5.08833,0.0390445
29,10,5.05929,0.0457255
29,11,5.06092,0.0417735
29,12,5.06024,0.038432
29,13,5.06109,0.0355912
29,14,5.06849,0.0339509
29,15,5.06856,0.0317582
29,16,5.05686,0.0320445
29,17,5.03982,0.0346891
29,18,5.04649,0.0334848
29,19,5.04832,0.0318188
29,20,5.04335,0.0306697
29,21,5.05741,0.0324438
29,22,5.06577,0.0321081
29,23,5.05978,0.0313191
29,24,5.06336,0.0302537
29,25,5.07081,0.0300052
29,26,5.06369,0.0297386
29,27,5.06081,0.0288008
29,28,5.05415,0.0285763
29,29,5.05396,0.0276079
29,30,5.05497,0.0267214
29,31,5.04747,0.0269368
29,32,5.05167,0.0264429
29,33,5.05009,0.0257017
29,34,5.04805,0.0250398
29,35,5.04769,0.024337
29,36,5.05188,0.0240391
29,37,5.05335,0.023444
29,38,5.05185,0.0228843
29,39,5.05203,0.0223056
29,40,5.05481,0.0219318
29,41,5.06336,0.0230466
29,42,5.07185,0.024055
29,43,5.07208,0.0235031
29,44,5.06614,0.0237306
29,45,5.06557,0.023216
29,46,5.06635,0.0227301
29,47,5.06881,0.0223866
29,48,5.0722,0.0221865
29,49,5.07324,0.021763
29,50,5.07148,0.0214043
29,51,5.07257,0.0210169
29,52,5.07044,0.0207271
29,53,5.07022,0.0203408
29,54,5.07001,0.0199686
29,55,5.07526,0.0202991
29,56,5.07736,0.0200501
29,57,5.08088,0.0200137
29,58,5.07538,0.0204273
29,59,5.06965,0.0208853
29,60,5.07127,0.0206038
29,61,5.07624,0.0208699
29,62,5.07761,0.0205815
29,63,5.07929,0.0203271
29,64,5.08043,0.0200445
29,65,5.08126,0.0197557
29,66,5.07853,0.0196492
29,67,5.07652,0.0194624
29,68,5.07947,0.0194044
29,69,5.08643,0.0203527
29,70,5.08804,0.0201286
29,71,5.08912,0.0198764
29,72,5.08937,0.0196038
29,73,5.08574,0.0196744
29,74,5.08557,0.019411
29,75,5.08577,0.0191549
29,76,5.08631,0.0189121
29,77,5.08711,0.0186854
29,78,5.08623,0.0184684
29,79,5.08627,0.0182362
29,80,5.08522,0.0180404
29,81,5.08246,0.0180312
29,82,5.08136,0.0178466
29,83,5.083,0.0177091
29,84,5.08119,0.0175933
29,85,5.08122,0.0173875
29,86,5.07921,0.0173037
29,87,5.08215,0.0173569
29,88,5.07955,0.0173554
29,89,5.07607,0.0175115
29,90,5.07267,0.0176488
29,91,5.06966,0.0177139
29,92,5.06692,0.0177356
29,93,5.06614,0.0175632
29,94,5.06576,0.0173813
29,95,5.06603,0.0172014
29,96,5.06707,0.0170546
29,97,5.06948,0.017051
29,98,5.06892,0.016887
29,99,5.06992,0.0167468
30,0,5.33706,0
30,1,5.32288,0.0141811
30,2,5.26427,0.0591829
30,3,5.19805,0.0783369
30,4,5.12758,0.0929954
30,5,5.14134,0.0771682
30,6,5.15673,0.0670091
30,7,5.15298,0.0581523
30,8,5.16372,0.0523989
30,9,5.16241,0.0468855
30,10,5.14362,0.0463831
30,11,5.13971,0.0425221
30,12,5.13539,0.0393527
30,13,5.1398,0.0366992
30,14,5.14846,0.0352452
30,15,5.15232,0.0331948
30,16,5.14453,0.0321402
30,17,5.12706,0.0349785
30,18,5.13468,0.0339522
30,19,5.13716,0.032305
30,20,5.13034,0.0314752
30,21,5.14684,0.034247
30,22,5.15042,0.0329194
30,23,5.1399,0.0332276
30,24,5.14149,0.0319105
30,25,5.15073,0.03202
30,26,5.14177,0.0320871
30,27,5.13839,0.0311036
30,28,5.13268,0.0305509
30,29,5.13041,0.0296017
30,30,5.1272,0.028811
30,31,5.11932,0.028988
30,32,5.12639,0.0289734
30,33,5.1248,0.0281533
30,34,5.12044,0.0276831
30,35,5.12228,0.0269662
30,36,5.1264,0.026548
30,37,5.12968,0.0260481
30,38,5.1281,0.0254207
30,39,5.12873,0.0247849
30,40,5.13346,0.0246325
30,41,5.14096,0.02518
30,42,5.15031,0.0263076
30,43,5.14895,0.0257392
30,44,5.14335,0.0257747
30,45,5.14256,0.0252205
30,46,5.14335,0.0246907
30,47,5.14698,0.0244419
30,48,5.15113,0.0242944
30,49,5.15129,0.0238041
30,50,5.1504,0.0233497
30,51,5.15221,0.0229677
30,52,5.15077,0.0225762
30,53,5.14996,0.0221689
30,54,5.14851,0.0218107
30,55,5.15435,0.0222
30,56,5.15563,0.0218447
30,57,5.15941,0.0217944
30,58,5.15476,0.0219196
30,59,5.14863,0.0224055
30,60,5.14992,0.0220729
30,61,5.15579,0.0224933
30,62,5.15724,0.0221809
30,63,5.15852,0.0218687
30,64,5.15959,0.021556
30,65,5.16127,0.0212934
30,66,5.15839,0.0211693
30,67,5.1567,0.0209242
30,68,5.16038,0.0209442
30,69,5.16773,0.0219142
30,70,5.17003,0.0217256
30,71,5.1725,0.0215635
30,72,5.17221,0.0212682
30,73,5.16793,0.0214102
30,74,5.16858,0.0211329
30,75,5.16773,0.0208706
30,76,5.16831,0.020606
30,77,5.1695,0.0203751
30,78,5.16947,0.0201156
30,79,5.16943,0.0198626
30,80,5.16916,0.0196177
30,81,5.16607,0.019621
30,82,5.16584,0.0193845
30,83,5.16703,0.019189
30,84,5.16667,0.0189653
30,85,5.16692,0.0187452
30,86,5.16489,0.0186396
30,87,5.16732,0.0185863
30,88,5.16482,0.0185451
30,89,5.16149,0.0186379
30,90,5.15872,0.0186398
30,91,5.15499,0.0188083
30,92,5.15221,0.0188122
30,93,5.1511,0.0186442
30,94,5.15048,0.0184573
30,95,5.15111,0.0182749
30,96,5.15221,0.0181194
30,97,5.15494,0.0181396
30,98,5.15552,0.0179648
30,99,5.15567,0.0177849
31,0,5.36934,0
31,1,5.37155,0.00220939
31,2,5.32573,0.0458428
31,3,5.30097,0.0407911
31,4,5.21455,0.0920093
31,5,5.22987,0.0766703
31,6,5.24671,0.0669505
31,7,5.24532,0.0579974
31,8,5.2573,0.0525346
31,9,5.25998,0.0470644
31,10,5.24291,0.0458647
31,11,5.2393,0.0420238
31,12,5.22553,0.0410353
31,13,5.23224,0.0385797
31,14,5.24382,0.0377359
31,15,5.24578,0.0353529
31,16,5.23158,0.0361185
31,17,5.21561,0.0376107
31,18,5.21655,0.0355886
31,19,5.21934,0.0338775
31,20,5.21249,0.0329435
31,21,5.22809,0.0350689
31,22,5.23103,0.0336383
31,23,5.21576,0.0356406
31,24,5.21932,0.0343696
31,25,5.22806,0.0341585
31,26,5.22136,0.0335437
31,27,5.21599,0.0327672
31,28,5.20824,0.0325539
31,29,5.20636,0.031506
31,30,5.20495,0.0305054
31,31,5.19875,0.0301798
31,32,5.20747,0.0305219
31,33,5.20584,0.0296551
31,34,5.20492,0.0288101
31,35,5.20761,0.0281276
31,36,5.21307,0.0278953
31,37,5.21478,0.0272049
31,38,5.21306,0.0265537
31,39,5.21544,0.0259909
31,40,5.22069,0.0258858
31,41,5.22566,0.0257475
31,42,5.23467,0.0267079
31,43,5.23411,0.0261
31,44,5.22732,0.0264026
31,45,5.22591,0.0258608
31,46,5.22753,0.0253569
31,47,5.23061,0.0250128
31,48,5.23174,0.0245232
31,49,5.23305,0.0240635
31,50,5.2319,0.023615
31,51,5.23244,0.0231626
31,52,5.22859,0.0230448
31,53,5.22649,0.0227116
31,54,5.22456,0.0223787
31,55,5.2295,0.0225245
31,56,5.2315,0.0222163
31,57,5.23556,0.0222035
31,58,5.2304,0.0224248
31,59,5.2251,0.0226776
31,60,5.22582,0.0223147
31,61,5.23117,0.0225924
31,62,5.23251,0.0222714
31,63,5.23452,0.0220122
31,64,5.23643,0.0217551
31,65,5.23786,0.0214709
31,66,5.23454,0.0214076
31,67,5.23231,0.0212081
31,68,5.2367,0.0213546
31,69,5.24318,0.0220231
31,70,5.24535,0.0218187
31,71,5.24796,0.0216714
31,72,5.24718,0.0213865
31,73,5.24381,0.0213643
31,74,5.24479,0.0211003
31,75,5.24383,0.0208425
31,76,5.24507,0.0206071
31,77,5.246,0.0203625
31,78,5.24466,0.0201477
31,79,5.24399,0.0199056
31,80,5.24366,0.019661
31,81,5.23917,0.0199321
31,82,5.23946,0.0196926
31,83,5.24051,0.0194849
31,84,5.2396,0.0192756
31,85,5.2398,0.0190512
31,86,5.23843,0.0188807
31,87,5.24147,0.0189107
31,88,5.23957,0.0187927
31,89,5.23603,0.0189171
31,90,5.23277,0.0189898
31,91,5.22919,0.0191208
31,92,5.22629,0.0191357
31,93,5.22492,0.01898
31,94,5.2234,0.0188411
31,95,5.22378,0.0186478
31,96,5.22534,0.0185201
31,97,5.2279,0.0185073
31,98,5.22803,0.0183198
31,99,5.22818,0.0181364
32,0,5.38545,0
32,1,5.40715,0.0216995
32,2,5.40479,0.0127493
32,3,5.38457,0.0221346
32,4,5.30338,0.0829798
32,5,5.3189,0.0695062
32,6,5.33766,0.0616665
32,7,5.33392,0.0535356
32,8,5.34459,0.0484048
32,9,5.34834,0.0434568
32,10,5.33002,0.0433668
32,11,5.32583,0.0398095
32,12,5.31634,0.0378284
32,13,5.32539,0.036172
32,14,5.33692,0.0355932
32,15,5.3396,0.0334023
32,16,5.32813,0.0334082
32,17,5.31229,0.0352543
32,18,5.31,0.0334262
32,19,5.31689,0.0324521
32,20,5.30958,0.0317227
32,21,5.32366,0.0333627
32,22,5.3275,0.0321095
32,23,5.30853,0.0361259
32,24,5.31309,0.0349496
32,25,5.32229,0.0348169
32,26,5.31592,0.0341021
32,27,5.31217,0.0330755
32,28,5.30529,0.0326475
32,29,5.30631,0.0315568
32,30,5.30111,0.0309613
32,31,5.29606,0.0304004
32,32,5.30566,0.0309904
32,33,5.30361,0.0301351
32,34,5.30118,0.0293623
32,35,5.30303,0.028595
32,36,5.3085,0.0283446
32,37,5.31125,0.0277253
32,38,5.30781,0.0272232
32,39,5.3098,0.0266086
32,40,5.3164,0.0267761
32,41,5.32169,0.0266621
32,42,5.33023,0.0273991
32,43,5.32777,0.0268816
32,44,5.32127,0.0270713
32,45,5.32278,0.0265195
32,46,5.32406,0.0259808
32,47,5.32755,0.025671
32,48,5.32896,0.0251814
32,49,5.32981,0.0246874
32,50,5.32767,0.0242929
32,51,5.32828,0.023829
32,52,5.32433,0.0237067
32,53,5.32187,0.0233939
32,54,5.32073,0.0229925
32,55,5.32644,0.0232881
32,56,5.32794,0.0229247
32,57,5.33423,0.0233878
32,58,5.32817,0.0237728
32,59,5.3221,0.0241472
32,60,5.32024,0.0238211
32,61,5.32564,0.0240486
32,62,5.32745,0.0237326
32,63,5.32725,0.0233597
32,64,5.33095,0.0232939
32,65,5.33165,0.0229487
32,66,5.3281,0.0228804
32,67,5.32524,0.0227217
32,68,5.32876,0.0226647
32,69,5.33521,0.0232505
32,70,5.33649,0.0229564
32,71,5.33977,0.0228722
32,72,5.33754,0.0226665
32,73,5.33302,0.02281
32,74,5.33395,0.022523
32,75,5.3332,0.0222374
32,76,5.33433,0.0219753
32,77,5.3353,0.0217136
32,78,5.33409,0.0214715
32,79,5.33271,0.021246
32,80,5.33301,0.0209843
32,81,5.32921,0.0210727
32,82,5.32959,0.0208208
32,83,5.3303,0.0205837
32,84,5.32916,0.0203722
32,85,5.32893,0.0201352
32,86,5.32824,0.0199144
32,87,5.33132,0.0199261
32,88,5.32855,0.0198945
32,89,5.32454,0.0200767
32,90,5.32094,0.0201791
32,91,5.31639,0.0204694
32,92,5.31306,0.0205209
32,93,5.31023,0.0204974
32,94,5.30902,0.0203167
32,95,5.30981,0.0201194
32,96,5.31059,0.0199263
32,97,5.31332,0.0199109
32,98,5.3141,0.0197239
32,99,5.31378,0.0195283
33,0,5.40375,0
33,1,5.45426,0.0505145
33,2,5.44475,0.0306764
33,3,5.45128,0.0226514
33,4,5.3771,0.0762209
33,5,5.38185,0.062415
33,6,5.4134,0.061467
33,7,5.41323,0.0532322
33,8,5.41775,0.0471635
33,9,5.41554,0.0422421
33,10,5.40451,0.0397697
33,11,5.401,0.0364737
33,12,5.397,0.033789
33,13,5.4037,0.0319927
33,14,5.41941,0.0336738
33,15,5.42244,0.0316444
33,16,5.41486,0.0306765
33,17,5.39635,0.0343398
33,18,5.39876,0.0325713
33,19,5.40288,0.0311734
33,20,5.39553,0.0305486
33,21,5.40977,0.032422
33,22,5.41028,0.0309845
33,23,5.39521,0.0332737
33,24,5.39901,0.0321408
33,25,5.41265,0.0337555
33,26,5.40909,0.0326758
33,27,5.40272,0.0321231
33,28,5.39802,0.0313512
33,29,5.40199,0.0305483
33,30,5.39632,0.0300863
33,31,5.39211,0.0294343
33,32,5.40053,0.0297451
33,33,5.39747,0.0290179
33,34,5.39459,0.0283237
33,35,5.39416,0.0275291
33,36,5.39863,0.0271455
33,37,5.39943,0.0264334
33,38,5.39728,0.0258356
33,39,5.39805,0.025193
33,40,5.40414,0.0253135
33,41,5.41025,0.0254482
33,42,5.4208,0.0269976
33,43,5.41546,0.0269115
33,44,5.40878,0.0271413
33,45,5.40978,0.0265635
33,46,5.41013,0.0259944
33,47,5.41348,0.0256673
33,48,5.41216,0.0251725
33,49,5.4127,0.0246698
33,50,5.40966,0.0243714
33,51,5.41188,0.0240011
33,52,5.40742,0.0239636
33,53,5.40288,0.0239491
33,54,5.40204,0.0235245
33,55,5.40804,0.0238669
33,56,5.4097,0.0235031
33,57,5.4168,0.0241611
33,58,5.41005,0.0246898
33,59,5.4028,0.0253334
33,60,5.40173,0.0249375
33,61,5.40684,0.0250585
33,62,5.40801,0.0246852
33,63,5.40766,0.024299
33,64,5.4105,0.0240905
33,65,5.4112,0.0237331
33,66,5.40652,0.0238409
33,67,5.40305,0.0237419
33,68,5.40724,0.023766
33,69,5.41371,0.0243024
33,70,5.41558,0.0240304
33,71,5.42016,0.0241334
33,72,5.41722,0.023981
33,73,5.41182,0.0242632
33,74,5.41379,0.0240179
33,75,5.41253,0.0237331
33,76,5.41322,0.023433
33,77,5.41465,0.0231751
33,78,5.41349,0.0229094
33,79,5.41215,0.022661
33,80,5.41066,0.0224291
33,81,5.40774,0.0223444
33,82,5.40775,0.0220736
33,83,5.40826,0.0218152
33,84,5.40748,0.0215711
33,85,5.40796,0.0213241
33,86,5.40814,0.0210784
33,87,5.41201,0.0211932
33,88,5.40995,0.0210548
33,89,5.40525,0.0213443
33,90,5.40185,0.0213804
33,91,5.39689,0.0217192
33,92,5.39447,0.0216205
33,93,5.39168,0.0215704
33,94,5.39095,0.0213547
33,95,5.39214,0.0211645
33,96,5.393,0.0209628
33,97,5.39564,0.0209162
33,98,5.39491,0.0207167
33,99,5.3946,0.0205109
34,0,5.41362,0
34,1,5.47766,0.0640432
34,2,5.47532,0.0370495
34,3,5.46678,0.0275552
34,4,5.41071,0.0599883
34,5,5.41699,0.0493812
34,6,5.45293,0.0550736
34,7,5.45554,0.0477666
34,8,5.45718,0.0421579
34,9,5.46512,0.0385342
34,10,5.45176,0.0373264
34,11,5.4535,0.0341185
34,12,5.46114,0.0323012
34,13,5.47213,0.0318593
34,14,5.48753,0.0334205
34,15,5.49255,0.031662
34,16,5.48473,0.0307507
34,17,5.47465,0.0306957
34,18,5.47379,0.0290479
34,19,5.48072,0.0284156
34,20,5.47489,0.02765
34,21,5.49107,0.0309293
34,22,5.48864,0.0296538
34,23,5.4738,0.0320351
34,24,5.47908,0.0311779
34,25,5.494,0.0334623
34,26,5.49036,0.0324035
34,27,5.48501,0.03168
34,28,5.48149,0.0307697
34,29,5.48646,0.0301382
34,30,5.48096,0.0296634
34,31,5.47517,0.029301
34,32,5.48358,0.0296203
34,33,5.48039,0.0289131
34,34,5.47565,0.0284714
34,35,5.47516,0.0276736
34,36,5.47733,0.0270028
34,37,5.47814,0.0262952
34,38,5.47672,0.0256515
34,39,5.4762,0.0250073
34,40,5.48255,0.0252026
34,41,5.4876,0.0251085
34,42,5.49658,0.0261083
34,43,5.48988,0.0263737
34,44,5.48452,0.0263322
34,45,5.48536,0.0257671
34,46,5.48639,0.0252341
34,47,5.49068,0.0250723
34,48,5.49073,0.0245554
34,49,5.48848,0.0241641
34,50,5.48724,0.0237179
34,51,5.49011,0.0234335
34,52,5.48557,0.0234323
34,53,5.47974,0.0237211
34,54,5.47912,0.0232939
34,55,5.48353,0.0232949
34,56,5.48622,0.0230399
34,57,5.49266,0.023537
34,58,5.48553,0.0242074
34,59,5.47862,0.0247832
34,60,5.47709,0.0244215
34,61,5.48345,0.0248505
34,62,5.48385,0.0244562
34,63,5.48276,0.0240955
34,64,5.48598,0.023939
34,65,5.48556,0.0235771
34,66,5.48143,0.0235883
34,67,5.47921,0.0233446
34,68,5.48276,0.0232762
34,69,5.49,0.0240571
34,70,5.49325,0.0239377
34,71,5.49821,0.0241186
34,72,5.49528,0.0239661
34,73,5.48911,0.0244319
34,74,5.49045,0.0241413
34,75,5.48986,0.0238288
34,76,5.49135,0.0235641
34,77,5.49207,0.0232711
34,78,5.49178,0.0229765
34,79,5.49155,0.0226886
34,80,5.48957,0.0224937
34,81,5.48652,0.0224267
34,82,5.48661,0.0221551
34,83,5.48742,0.0219048
34,84,5.48573,0.0217116
34,85,5.48642,0.0214688
34,86,5.48681,0.0212242
34,87,5.49109,0.0214141
34,88,5.4884,0.0213423
34,89,5.48336,0.0216991
34,90,5.47882,0.0219332
34,91,5.47406,0.0222106
34,92,5.47164,0.0221035
34,93,5.46821,0.0221332
34,94,5.46842,0.0219
34,95,5.46903,0.0216791
34,96,5.47022,0.0214875
34,97,5.47293,0.0214387
34,98,5.4726,0.0212235
34,99,5.47277,0.0210109
35,0,5.42582,0
35,1,5.5173,0.0914766
35,2,5.52792,0.0538719
35,3,5.51718,0.0395778
35,4,5.48427,0.0449803
35,5,5.49309,0.0377716
35,6,5.53321,0.0512712
35,7,5.52997,0.0445206
35,8,5.5209,0.0402972
35,9,5.52293,0.0361001
35,10,5.51269,0.0342212
35,11,5.51421,0.0312765
35,12,5.52268,0.0299892
35,13,5.53284,0.029565
35,14,5.54986,0.0323628
35,15,5.5601,0.0319587
35,16,5.5553,0.0304021
35,17,5.54446,0.030645
