N,block,rN,err
52,69,6.44118,0.040367
52,70,6.44156,0.0397962
52,71,6.44895,0.0399298
52,72,6.44336,0.0397738
52,73,6.44485,0.0392609
52,74,6.4391,0.0391582
52,75,6.43692,0.0387007
52,76,6.4361,0.0382036
52,77,6.44157,0.0381054
52,78,6.44594,0.0378725
52,79,6.45242,0.0379535
52,80,6.45336,0.0374937
52,81,6.45548,0.0370946
52,82,6.45498,0.0366485
52,83,6.45114,0.0364126
52,84,6.44975,0.0360085
52,85,6.45274,0.0357128
52,86,6.45418,0.0353293
52,87,6.44316,0.0366219
52,88,6.44397,0.0362171
52,89,6.442,0.0358668
52,90,6.44313,0.0354887
52,91,6.44207,0.0351171
52,92,6.44081,0.0347603
52,93,6.43715,0.034582
52,94,6.4411,0.0344429
52,95,6.44207,0.0340959
52,96,6.44386,0.0337899
52,97,6.44474,0.0334552
52,98,6.44181,0.0332451
52,99,6.44557,0.0331255
53,0,6.79029,0
53,1,6.51572,0.27457
53,2,6.53439,0.159619
53,3,6.43777,0.148575
53,4,6.49757,0.129693
53,5,6.60353,0.149804
53,6,6.52686,0.148013
53,7,6.53421,0.128394
53,8,6.53458,0.113233
53,9,6.57604,0.109438
53,10,6.63733,0.11643
53,11,6.61343,0.10894
53,12,6.64275,0.104412
53,13,6.65631,0.0976139
53,14,6.6951,0.0988043
53,15,6.67618,0.0943395
53,16,6.68019,0.088707
53,17,6.65329,0.087851
53,18,6.64307,0.0837253
53,19,6.63732,0.0796362
53,20,6.63375,0.0758333
53,21,6.65224,0.0746299
53,22,6.64091,0.072206
53,23,6.59946,0.0806051
53,24,6.58206,0.0792468
53,25,6.56557,0.0779047
53,26,6.55522,0.075674
53,27,6.54286,0.0739618
53,28,6.54802,0.0715523
53,29,6.55777,0.0698105
53,30,6.54148,0.0694604
53,31,6.52007,0.0705783
53,32,6.51968,0.0684073
53,33,6.52562,0.0666304
53,34,6.51249,0.0660167
53,35,6.52392,0.0651671
53,36,6.51973,0.0635202
53,37,6.51917,0.0618286
53,38,6.50785,0.0612768
53,39,6.50537,0.0597765
53,40,6.50578,0.0583018
53,41,6.49789,0.0574408
53,42,6.48376,0.0578429
53,43,6.4847,0.0565208
53,44,6.47802,0.0556523
53,45,6.47213,0.0547469
53,46,6.46488,0.0540573
53,47,6.46556,0.0529235
53,48,6.46185,0.0519643
53,49,6.4611,0.05092
53,50,6.45744,0.0500456
53,51,6.46299,0.0493869
53,52,6.47052,0.049027
53,53,6.47544,0.0483615
53,54,6.4752,0.0474747
53,55,6.48185,0.0470905
53,56,6.48626,0.0464662
53,57,6.48374,0.045727
53,58,6.48795,0.0451415
53,59,6.4914,0.0445165
53,60,6.4961,0.0440329
53,61,6.49919,0.0434265
53,62,6.49914,0.0427316
53,63,6.50584,0.0425877
53,64,6.50661,0.0419346
53,65,6.50655,0.0412944
53,66,6.50587,0.040679
53,67,6.51239,0.0406025
53,68,6.50954,0.0401112
53,69,6.50684,0.0396261
53,70,6.50664,0.0390645
53,71,6.51257,0.0389728
53,72,6.50598,0.0389957
53,73,6.50634,0.0384668
53,74,6.49993,0.0384879
53,75,6.4977,0.0380438
53,76,6.49751,0.037547
53,77,6.50273,0.0374288
53,78,6.50657,0.0371501
53,79,6.51446,0.0375232
53,80,6.51434,0.0370573
53,81,6.51838,0.0368254
53,82,6.5187,0.0363804
53,83,6.51458,0.0361798
53,84,6.51352,0.0357673
53,85,6.518,0.0356316
53,86,6.51974,0.0352628
53,87,6.50767,0.0368916
53,88,6.50755,0.0364749
53,89,6.50551,0.036125
53,90,6.5062,0.0357325
53,91,6.50578,0.0353445
53,92,6.50494,0.0349725
53,93,6.50144,0.0347747
53,94,6.5056,0.0346566
53,95,6.50575,0.034294
53,96,6.50762,0.0339898
53,97,6.50844,0.0336512
53,98,6.50475,0.0335133
53,99,6.50815,0.0333506
54,0,6.80034,0
54,1,6.59204,0.208309
54,2,6.60278,0.120746
54,3,6.54168,0.104989
54,4,6.59102,0.0951189
54,5,6.69449,0.129378
54,6,6.59939,0.144911
54,7,6.59434,0.125599
54,8,6.59277,0.110779
54,9,6.627,0.104828
54,10,6.68457,0.110934
54,11,6.66498,0.103146
54,12,6.69964,0.101014
54,13,6.7109,0.0941958
54,14,6.74751,0.0950271
54,15,6.72566,0.0915366
54,16,6.72445,0.0859921
54,17,6.69803,0.0852714
54,18,6.68619,0.0815227
54,19,6.68555,0.0773419
54,20,6.68622,0.0735699
54,21,6.70649,0.0730172
54,22,6.6944,0.0708101
54,23,6.6558,0.0780156
54,24,6.63973,0.0765357
54,25,6.62405,0.0751867
54,26,6.61941,0.0724968
54,27,6.60616,0.0711059
54,28,6.61115,0.0687915
54,29,6.6177,0.0667812
54,30,6.60141,0.0666133
54,31,6.58266,0.0671685
54,32,6.58224,0.0651026
54,33,6.58756,0.0633826
54,34,6.57242,0.0633788
54,35,6.5816,0.0622734
54,36,6.57526,0.0608986
54,37,6.57425,0.0592828
54,38,6.56037,0.0593885
54,39,6.55704,0.0579804
54,40,6.55977,0.0566142
54,41,6.55227,0.055756
54,42,6.53808,0.0562629
54,43,6.53872,0.054973
54,44,6.53197,0.0541588
54,45,6.52532,0.0533849
54,46,6.51759,0.0528052
54,47,6.51943,0.0517261
54,48,6.51566,0.050799
54,49,6.51602,0.0497739
54,50,6.51398,0.0488306
54,51,6.51655,0.0479508
54,52,6.52308,0.0474888
54,53,6.52906,0.0469837
54,54,6.53243,0.0462443
54,55,6.5398,0.0460052
54,56,6.54206,0.0452476
54,57,6.54005,0.044506
54,58,6.5432,0.0438577
54,59,6.5469,0.0432798
54,60,6.54944,0.0426401
54,61,6.55294,0.042092
54,62,6.55213,0.0414265
54,63,6.55956,0.0414472
54,64,6.56022,0.0408099
54,65,6.56179,0.0402172
54,66,6.56284,0.0396265
54,67,6.56664,0.0392237
54,68,6.56225,0.0388994
54,69,6.5603,0.0383895
54,70,6.5609,0.0378498
54,71,6.56717,0.0378434
54,72,6.55878,0.0382524
54,73,6.55881,0.0377319
54,74,6.55292,0.0376889
54,75,6.55085,0.0372475
54,76,6.55111,0.0367615
54,77,6.55584,0.0365936
54,78,6.55918,0.0362816
54,79,6.56602,0.0364729
54,80,6.56594,0.0360199
54,81,6.56937,0.0357423
54,82,6.57108,0.0353503
54,83,6.56831,0.0350359
54,84,6.56787,0.0346242
54,85,6.57299,0.0346003
54,86,6.57428,0.0342245
54,87,6.56237,0.0358694
54,88,6.56304,0.0354704
54,89,6.56083,0.0351433
54,90,6.56242,0.0347913
54,91,6.56296,0.0344152
54,92,6.56159,0.0340704
54,93,6.55752,0.0339508
54,94,6.56193,0.0338785
54,95,6.56296,0.0335398
54,96,6.56424,0.0332167
54,97,6.56526,0.0328918
54,98,6.5619,0.0327307
54,99,6.56493,0.0325431
55,0,6.78427,0
55,1,6.57926,0.205004
55,2,6.62764,0.127863
55,3,6.59009,0.097902
55,4,6.61979,0.0814453
55,5,6.73811,0.13573
55,6,6.64343,0.148742
55,7,6.63878,0.128898
55,8,6.63843,0.113678
55,9,6.67749,0.108921
55,10,6.74167,0.117585
55,11,6.72394,0.108795
55,12,6.76209,0.107103
55,13,6.77861,0.100524
55,14,6.80985,0.0986619
55,15,6.7863,0.0952472
55,16,6.7832,0.0895228
55,17,6.76063,0.0873694
55,18,6.75223,0.0830695
55,19,6.74909,0.078869
55,20,6.74798,0.0750276
55,21,6.7645,0.0734179
55,22,6.75775,0.0704767
55,23,6.71873,0.0779484
55,24,6.7015,0.0767249
55,25,6.68783,0.0749719
55,26,6.68155,0.0724146
55,27,6.67097,0.0705782
55,28,6.67637,0.0683149
55,29,6.68162,0.0662069
55,30,6.66373,0.0664865
55,31,6.64389,0.0673633
55,32,6.6447,0.0652952
55,33,6.64715,0.0633928
55,34,6.62851,0.0643133
55,35,6.6413,0.0637958
55,36,6.6369,0.0622036
55,37,6.63817,0.0605578
55,38,6.62385,0.0606967
55,39,6.61707,0.0595477
55,40,6.62088,0.058202
55,41,6.6134,0.0572895
55,42,6.60063,0.0573804
55,43,6.60065,0.0560611
55,44,6.59149,0.0555613
55,45,6.5841,0.0548402
55,46,6.57693,0.0541385
55,47,6.57768,0.0530039
55,48,6.57323,0.0521012
55,49,6.57477,0.0510718
55,50,6.57128,0.0501818
55,51,6.57163,0.0492086
55,52,6.57944,0.0488989
55,53,6.58696,0.0485701
55,54,6.58966,0.0477552
55,55,6.59879,0.0477755
55,56,6.60133,0.0469984
55,57,6.6,0.0462001
55,58,6.60348,0.0455439
55,59,6.60848,0.0450564
55,60,6.61244,0.0444877
55,61,6.61586,0.0438977
55,62,6.61588,0.0431953
55,63,6.62283,0.0430796
55,64,6.62263,0.0424121
55,65,6.62366,0.0417771
55,66,6.62404,0.0411506
55,67,6.62766,0.040702
55,68,6.62269,0.0404146
55,69,6.6219,0.0398409
55,70,6.62149,0.0392779
55,71,6.62782,0.0392426
55,72,6.61911,0.0396689
55,73,6.62078,0.0391649
55,74,6.61452,0.0391437
55,75,6.61145,0.0387472
55,76,6.61296,0.0382706
55,77,6.61753,0.0380521
55,78,6.61972,0.0376308
55,79,6.62572,0.0376401
55,80,6.62727,0.0372046
55,81,6.62977,0.0368333
55,82,6.63227,0.0364724
55,83,6.62898,0.0361858
55,84,6.62848,0.0357611
55,85,6.63383,0.0357452
55,86,6.63683,0.0354591
55,87,6.62624,0.0366184
55,88,6.62524,0.0362184
55,89,6.62279,0.0358971
55,90,6.62445,0.035539
55,91,6.62468,0.0351514
55,92,6.62348,0.0347921
55,93,6.6186,0.0347642
55,94,6.62335,0.0347228
55,95,6.62417,0.0343688
55,96,6.62536,0.0340337
55,97,6.62676,0.0337135
55,98,6.62482,0.0334271
55,99,6.62787,0.0332311
56,0,6.86778,0
56,1,6.64551,0.22227
56,2,6.65508,0.128684
56,3,6.64769,0.0912926
56,4,6.67155,0.0746318
56,5,6.80342,0.145262
56,6,6.71338,0.152244
56,7,6.70035,0.132489
56,8,6.68612,0.117709
56,9,6.72541,0.112375
56,10,6.78685,0.118774
56,11,6.76799,0.110054
56,12,6.81784,0.112843
56,13,6.83415,0.105737
56,14,6.85699,0.101052
56,15,6.83022,0.0982438
56,16,6.82445,0.0924645
56,17,6.80329,0.0897064
56,18,6.79348,0.0854195
56,19,6.78624,0.0813584
56,20,6.79069,0.077515
56,21,6.81013,0.0764218
56,22,6.80779,0.0730612
56,23,6.76509,0.0819531
56,24,6.74816,0.0804094
56,25,6.73479,0.0784019
56,26,6.72458,0.0761299
56,27,6.71366,0.0741693
56,28,6.72148,0.0719922
56,29,6.72694,0.0697646
56,30,6.71286,0.0689289
56,31,6.69849,0.0682693
56,32,6.70049,0.0661983
56,33,6.70312,0.0642756
56,34,6.68734,0.0643753
56,35,6.70332,0.064569
56,36,6.69904,0.0629451
56,37,6.69861,0.0612678
56,38,6.68458,0.0613014
56,39,6.67807,0.0601036
56,40,6.68123,0.0587048
56,41,6.67485,0.0576441
56,42,6.66075,0.0580279
56,43,6.65656,0.056848
56,44,6.64606,0.0565538
56,45,6.63788,0.0559133
56,46,6.62941,0.0553617
56,47,6.62935,0.0541961
56,48,6.62387,0.0533613
56,49,6.62373,0.0522834
56,50,6.61897,0.0514688
56,51,6.62067,0.050498
56,52,6.62836,0.0501299
56,53,6.63432,0.0495518
56,54,6.63732,0.0487352
56,55,6.64859,0.0491667
56,56,6.65111,0.0483621
56,57,6.65201,0.0475295
56,58,6.65793,0.0470901
56,59,6.66442,0.0467507
56,60,6.67038,0.0463631
56,61,6.67161,0.0456256
56,62,6.67133,0.0448964
56,63,6.67772,0.044649
56,64,6.67696,0.0439633
56,65,6.677,0.0432921
56,66,6.67698,0.042641
56,67,6.6795,0.0420847
56,68,6.67512,0.041701
56,69,6.67474,0.0411027
56,70,6.67465,0.0405197
56,71,6.67917,0.0402077
56,72,6.67171,0.0403488
56,73,6.67481,0.0399202
56,74,6.66956,0.0397327
56,75,6.66592,0.0393752
56,76,6.66746,0.0388911
56,77,6.67197,0.0386533
56,78,6.67481,0.0382662
56,79,6.68129,0.0383367
56,80,6.68213,0.0378697
56,81,6.68427,0.0374663
56,82,6.68641,0.0370743
56,83,6.68214,0.0368793
56,84,6.68218,0.0364429
56,85,6.68782,0.0364542
56,86,6.69034,0.036121
56,87,6.68109,0.0368862
56,88,6.67998,0.0364864
56,89,6.67776,0.0361467
56,90,6.67991,0.0358119
56,91,6.67929,0.0354259
56,92,6.67769,0.0350795
56,93,6.67171,0.035216
56,94,6.67639,0.0351567
56,95,6.67743,0.0348041
56,96,6.67741,0.0344434
56,97,6.6787,0.0341144
56,98,6.67739,0.0337933
56,99,6.68011,0.0335638
57,0,6.91912,0
57,1,6.69999,0.219134
57,2,6.75306,0.1372
57,3,6.73104,0.0994826
57,4,6.75787,0.0815965
57,5,6.87253,0.132603
57,6,6.77356,0.149511
57,7,6.76475,0.12978
57,8,6.76517,0.114456
57,9,6.78902,0.105115
57,10,6.85283,0.114505
57,11,6.8273,0.107599
57,12,6.87109,0.108229
57,13,6.89209,0.102379
57,14,6.91321,0.0976214
57,15,6.89287,0.0935555
57,16,6.89111,0.0878978
57,17,6.87243,0.0849482
57,18,6.864,0.080794
57,19,6.85254,0.0775
57,20,6.85984,0.0740779
57,21,6.88056,0.0736057
57,22,6.87637,0.0704576
57,23,6.83199,0.0807486
57,24,6.81522,0.0792464
57,25,6.80105,0.077444
57,26,6.79083,0.0752183
57,27,6.78071,0.0731844
57,28,6.78776,0.0709665
57,29,6.78986,0.0685923
57,30,6.77657,0.0676612
57,31,6.7588,0.067878
57,32,6.76111,0.0658293
57,33,6.76285,0.0638874
57,34,6.74701,0.0640254
57,35,6.7616,0.0639094
57,36,6.75441,0.0625718
57,37,6.7522,0.0609432
57,38,6.73958,0.0606851
57,39,6.73234,0.0595909
57,40,6.7376,0.0583567
57,41,6.73017,0.057432
57,42,6.71506,0.0580801
57,43,6.71347,0.0567671
57,44,6.70365,0.0563527
57,45,6.69398,0.0559569
57,46,6.68439,0.0555861
57,47,6.6831,0.054431
57,48,6.6788,0.0534821
57,49,6.68003,0.0524162
57,50,6.67663,0.0514909
57,51,6.67957,0.0505766
57,52,6.68568,0.0499873
57,53,6.69165,0.0494153
57,54,6.69566,0.0486744
57,55,6.70611,0.048926
57,56,6.70794,0.0480946
57,57,6.70848,0.0472612
57,58,6.71556,0.0469902
57,59,6.72157,0.0465898
57,60,6.72905,0.0464252
57,61,6.73016,0.0456837
57,62,6.7305,0.044954
57,63,6.73782,0.0448474
57,64,6.73911,0.0441708
57,65,6.74035,0.0435141
57,66,6.73826,0.0429106
57,67,6.74339,0.0425843
57,68,6.73909,0.0421825
57,69,6.73914,0.0415755
57,70,6.74073,0.0410168
57,71,6.7462,0.0408106
57,72,6.73736,0.0412062
57,73,6.74043,0.0407611
57,74,6.73193,0.0411019
57,75,6.72733,0.0408182
57,76,6.72882,0.0403123
57,77,6.73212,0.0399288
57,78,6.73361,0.0394484
57,79,6.74087,0.0396213
57,80,6.74098,0.0391293
57,81,6.74273,0.0386888
57,82,6.74527,0.0383039
57,83,6.74156,0.038026
57,84,6.74054,0.0375898
57,85,6.74651,0.0376263
57,86,6.74873,0.0372574
57,87,6.74048,0.0377424
57,88,6.73918,0.0373388
57,89,6.73682,0.036997
57,90,6.73956,0.0366912
57,91,6.73913,0.0362927
57,92,6.73844,0.0359069
57,93,6.7332,0.0359072
57,94,6.73815,0.0358698
57,95,6.73912,0.0355073
57,96,6.74019,0.0351559
57,97,6.7426,0.0348782
57,98,6.74052,0.0345867
57,99,6.74247,0.0342946
58,0,7.01881,0
58,1,6.81291,0.205907
58,2,6.81558,0.11891
58,3,6.78313,0.0901273
58,4,6.8206,0.0792286
58,5,6.91853,0.117375
58,6,6.83729,0.128222
58,7,6.83985,0.111073
58,8,6.84422,0.0980543
58,9,6.858,0.0887778
58,10,6.92703,0.105894
58,11,6.89226,0.102731
58,12,6.93084,0.102072
58,13,6.95397,0.0972892
58,14,6.97566,0.0931325
58,15,6.95453,0.0896439
58,16,6.9527,0.0842256
58,17,6.93212,0.0820317
58,18,6.92636,0.077808
58,19,6.92075,0.0740281
58,20,6.92889,0.0708838
58,21,6.94921,0.0705745
58,22,6.94056,0.0679889
58,23,6.89633,0.0787009
58,24,6.87765,0.0777633
58,25,6.86389,0.0759687
58,26,6.85332,0.0738619
58,27,6.84121,0.072198
58,28,6.84481,0.069757
58,29,6.84875,0.067507
58,30,6.83456,0.0668183
58,31,6.81583,0.0673526
58,32,6.82035,0.0654359
58,33,6.82181,0.063499
58,34,6.80537,0.0638121
58,35,6.82088,0.063925
58,36,6.81411,0.0625417
58,37,6.81215,0.060905
58,38,6.80089,0.0603827
58,39,6.79175,0.0595586
58,40,6.79864,0.0584947
58,41,6.78781,0.0581024
58,42,6.77405,0.0583799
58,43,6.77353,0.05704
58,44,6.76125,0.0570954
58,45,6.75046,0.0568737
58,46,6.74305,0.0561417
58,47,6.74256,0.0549618
58,48,6.73789,0.0540308
58,49,6.73858,0.0529436
58,50,6.73335,0.0521575
58,51,6.7366,0.0512475
58,52,6.74311,0.0506914
58,53,6.74898,0.0500895
58,54,6.75281,0.0493191
58,55,6.76119,0.0491501
58,56,6.76292,0.0483111
58,57,6.76385,0.0474799
58,58,6.77144,0.0472817
58,59,6.77825,0.0469823
58,60,6.78543,0.0467613
58,61,6.78747,0.0460458
58,62,6.7887,0.0453259
58,63,6.79556,0.0451361
58,64,6.79671,0.0444513
58,65,6.79833,0.0438027
58,66,6.79637,0.0431888
58,67,6.80295,0.0430558
58,68,6.79661,0.0428982
58,69,6.79558,0.0422935
58,70,6.79628,0.0416993
58,71,6.8031,0.0416779
58,72,6.79473,0.0419454
58,73,6.79726,0.0414519
58,74,6.78824,0.0418784
58,75,6.78346,0.0415991
58,76,6.78307,0.0410572
58,77,6.78604,0.0406366
58,78,6.78794,0.0401638
58,79,6.79532,0.0403394
58,80,6.79591,0.0398427
58,81,6.79754,0.0393874
58,82,6.79916,0.0389439
58,83,6.79587,0.0386182
58,84,6.79433,0.0381924
58,85,6.80033,0.0382209
58,86,6.80189,0.0378111
58,87,6.79379,0.0382458
58,88,6.79293,0.0378235
58,89,6.79083,0.0374599
58,90,6.79232,0.0370761
58,91,6.79401,0.0367098
58,92,6.79381,0.0363135
58,93,6.78841,0.0363286
58,94,6.79357,0.0363128
58,95,6.79369,0.0359327
58,96,6.7947,0.0355748
58,97,6.79764,0.0353323
58,98,6.79502,0.0350712
58,99,6.79637,0.0347448
59,0,7.01964,0
59,1,6.85476,0.164875
59,2,6.87877,0.0981719
59,3,6.84903,0.075521
59,4,6.87175,0.0627548
59,5,6.97891,0.118775
59,6,6.88852,0.135078
59,7,6.90189,0.117743
59,8,6.90589,0.103916
59,9,6.92265,0.0944453
59,10,7.00292,0.117222
59,11,6.96518,0.113471
59,12,6.99532,0.108643
59,13,7.01192,0.101945
59,14,7.03177,0.0969579
59,15,7.01124,0.0929885
59,16,7.01091,0.0873481
59,17,6.9933,0.0842151
59,18,6.9873,0.0798851
59,19,6.98342,0.0758851
59,20,6.99155,0.0726374
59,21,7.00846,0.0712924
59,22,6.99426,0.0695856
59,23,6.95085,0.0795172
59,24,6.93151,0.0786857
59,25,6.91941,0.0765601
59,26,6.91402,0.0738668
59,27,6.90164,0.0722488
59,28,6.9068,0.0699036
59,29,6.9122,0.067749
59,30,6.89653,0.0673752
59,31,6.87892,0.0675708
59,32,6.88581,0.0658523
59,33,6.88443,0.063901
59,34,6.86629,0.0646468
59,35,6.88126,0.0645844
59,36,6.87238,0.0634385
59,37,6.86809,0.0618953
59,38,6.85426,0.0618547
59,39,6.84629,0.0608124
59,40,6.8531,0.0596997
59,41,6.84458,0.0588797
59,42,6.83142,0.0589808
59,43,6.82987,0.0576457
59,44,6.81662,0.0578882
59,45,6.80504,0.0577873
59,46,6.7973,0.0570717
59,47,6.79691,0.0558714
59,48,6.79076,0.0550634
59,49,6.78918,0.0539741
59,50,6.78506,0.053066
59,51,6.79086,0.0523582
59,52,6.79737,0.051772
59,53,6.80275,0.0510883
59,54,6.80679,0.0503127
59,55,6.81555,0.0501769
59,56,6.81826,0.0493632
59,57,6.81892,0.0485092
59,58,6.82406,0.0479559
59,59,6.82995,0.0475158
59,60,6.83873,0.0475482
59,61,6.84095,0.046828
59,62,6.8416,0.0460832
59,63,6.85077,0.0462769
59,64,6.85404,0.0456761
59,65,6.85584,0.0450148
59,66,6.85386,0.0443822
59,67,6.86022,0.0441858
59,68,6.85418,0.0439584
59,69,6.85344,0.0433321
59,70,6.85304,0.0427194
59,71,6.85922,0.0425734
59,72,6.85121,0.0427441
59,73,6.85478,0.0423136
59,74,6.846,0.0426591
59,75,6.84098,0.0423928
59,76,6.84023,0.0418452
59,77,6.84252,0.0413686
59,78,6.84536,0.0409403
59,79,6.85167,0.0409147
59,80,6.85165,0.0404064
59,81,6.85417,0.0399899
59,82,6.85489,0.0395116
59,83,6.85076,0.0392557
59,84,6.84927,0.0388197
59,85,6.85613,0.0389746
59,86,6.85723,0.0385396
59,87,6.84845,0.0390971
59,88,6.84738,0.0386702
59,89,6.84547,0.0382856
59,90,6.84761,0.037923
59,91,6.8489,0.0375307
59,92,6.84908,0.0371253
59,93,6.84469,0.0369893
59,94,6.84978,0.0369502
59,95,6.85041,0.0365686
59,96,6.85106,0.0361956
59,97,6.85373,0.0359235
59,98,6.85035,0.0357185
59,99,6.85213,0.035404
60,0,7.12529,0
60,1,6.9409,0.184386
60,2,6.93361,0.106705
60,3,6.90063,0.0823464
60,4,6.94011,0.0750187
60,5,7.04904,0.124972
60,6,6.95849,0.139127
60,7,6.97348,0.121417
60,8,6.97216,0.107088
60,9,6.98807,0.0970959
60,10,7.06588,0.117332
60,11,7.03219,0.112283
60,12,7.0627,0.107697
60,13,7.07189,0.100131
60,14,7.08928,0.0948252
60,15,7.07458,0.0899105
60,16,7.0789,0.0845667
60,17,7.06264,0.0813726
60,18,7.06169,0.0769766
60,19,7.0586,0.0730918
60,20,7.06485,0.0698045
60,21,7.0844,0.0693671
60,22,7.07697,0.0666978
60,23,7.03234,0.0779038
60,24,7.01403,0.0769341
60,25,7.00126,0.0750119
60,26,6.99741,0.0722829
60,27,6.98296,0.0711364
60,28,6.98428,0.0686524
60,29,6.98981,0.0665549
60,30,6.97778,0.0654873
60,31,6.95502,0.0673669
60,32,6.95746,0.0653391
60,33,6.95579,0.0634105
60,34,6.93776,0.0641556
60,35,6.95478,0.0646279
60,36,6.94357,0.0638475
60,37,6.94076,0.0622084
60,38,6.92568,0.0624397
60,39,6.91609,0.0616102
60,40,6.92315,0.0605022
60,41,6.91476,0.0596366
60,42,6.90156,0.0597115
60,43,6.89882,0.0584029
60,44,6.88649,0.0584064
60,45,6.87521,0.058227
60,46,6.86673,0.0576013
60,47,6.86535,0.0564055
60,48,6.85889,0.0556179
60,49,6.8561,0.0545659
60,50,6.8536,0.0535436
60,51,6.85693,0.0526094
60,52,6.86308,0.0519723
60,53,6.86841,0.0512783
60,54,6.87292,0.0505392
60,55,6.88249,0.0505425
60,56,6.88346,0.0496573
60,57,6.88291,0.0487967
60,58,6.88602,0.0480629
60,59,6.89051,0.0474676
60,60,6.8993,0.0475039
60,61,6.90212,0.0468162
60,62,6.90232,0.0460676
60,63,6.91263,0.0464991
60,64,6.91574,0.0458834
60,65,6.91806,0.0452426
60,66,6.91538,0.0446429
60,67,6.92165,0.0444269
60,68,6.91554,0.0442037
60,69,6.91489,0.0435724
60,70,6.91621,0.0429748
60,71,6.92179,0.0427394
60,72,6.91486,0.0427154
60,73,6.91775,0.0422328
60,74,6.90932,0.0425092
60,75,6.90494,0.0421748
60,76,6.90338,0.0416526
60,77,6.90473,0.0411371
60,78,6.90723,0.0406902
60,79,6.91471,0.040868
60,80,6.91489,0.0403607
60,81,6.91775,0.039968
60,82,6.91811,0.0394852
60,83,6.91387,0.0392422
60,84,6.91285,0.0387913
60,85,6.9186,0.0387658
60,86,6.9211,0.0383997
60,87,6.91157,0.0391388
60,88,6.90956,0.0387489
60,89,6.90756,0.0383681
60,90,6.90922,0.0379804
60,91,6.91094,0.0376044
60,92,6.90996,0.0372105
60,93,6.90606,0.037019
60,94,6.91147,0.0370246
60,95,6.91227,0.0366456
60,96,6.9131,0.0362754
60,97,6.91516,0.0359626
60,98,6.91198,0.0357401
60,99,6.91286,0.035392
61,0,7.13725,0
61,1,6.98456,0.152688
61,2,6.98503,0.0881556
61,3,6.93903,0.0774727
61,4,6.98004,0.0726857
61,5,7.0937,0.128222
61,6,7.00438,0.140431
61,7,7.02726,0.123749
61,8,7.03697,0.109568
61,9,7.05296,0.0992953
61,10,7.13372,0.120791
61,11,7.10553,0.113814
61,12,7.13086,0.107714
61,13,7.14236,0.100384
61,14,7.16134,0.0953604
61,15,7.14953,0.0899791
61,16,7.15796,0.0849395
61,17,7.13344,0.0837499
61,18,7.13507,0.0792361
61,19,7.13353,0.0751858
61,20,7.13667,0.0715851
61,21,7.15375,0.0703578
61,22,7.14229,0.068198
61,23,7.09507,0.0805833
61,24,7.07506,0.07984
61,25,7.06201,0.0778104
61,26,7.06142,0.0748754
61,27,7.04952,0.0731265
61,28,7.05104,0.0705762
61,29,7.05346,0.0682261
61,30,7.04461,0.0665802
61,31,7.024,0.0676785
61,32,7.02524,0.0656073
61,33,7.02532,0.0636484
61,34,7.00546,0.0649162
61,35,7.01974,0.0646835
61,36,7.00872,0.0638686
61,37,7.00473,0.0622932
61,38,6.98913,0.0626481
61,39,6.98025,0.0617039
61,40,6.98411,0.0603033
61,41,6.97581,0.0594325
61,42,6.96126,0.0598292
61,43,6.95769,0.0585623
61,44,6.9461,0.0584088
61,45,6.93439,0.0583132
61,46,6.92327,0.0581324
61,47,6.92118,0.0569465
61,48,6.91543,0.0560684
61,49,6.91353,0.0549683
61,50,6.91137,0.0539229
61,51,6.9144,0.052962
61,52,6.92194,0.0524979
61,53,6.92658,0.0517255
61,54,6.93019,0.050904
61,55,6.93909,0.0507742
61,56,6.94016,0.0498869
61,57,6.93977,0.0490208
61,58,6.94379,0.0483506
61,59,6.94844,0.0477644
61,60,6.95659,0.0476777
61,61,6.95732,0.0469079
61,62,6.95763,0.0461585
61,63,6.96804,0.0466084
61,64,6.97131,0.0460023
61,65,6.97366,0.0453608
61,66,6.97162,0.0447253
61,67,6.97809,0.0445351
61,68,6.97331,0.0441452
61,69,6.97283,0.0435125
61,70,6.9739,0.0429084
61,71,6.97829,0.0425363
61,72,6.97108,0.0425661
61,73,6.97447,0.0421236
61,74,6.96585,0.0424413
61,75,6.9612,0.0421369
61,76,6.9584,0.04168
61,77,6.95909,0.0411479
61,78,6.96103,0.0406699
61,79,6.96717,0.0406256
61,80,6.96726,0.0401211
61,81,6.96917,0.0396749
61,82,6.96951,0.0391954
61,83,6.96545,0.0389375
61,84,6.9633,0.0385369
61,85,6.96847,0.0384353
61,86,6.97051,0.0380456
61,87,6.96067,0.0388768
61,88,6.95959,0.0384526
61,89,6.95748,0.0380813
61,90,6.96042,0.0377748
61,91,6.9624,0.0374145
61,92,6.96358,0.0370289
61,93,6.95957,0.036852
61,94,6.96416,0.0367502
61,95,6.96551,0.0363903
61,96,6.96594,0.0360158
61,97,6.96785,0.0356977
61,98,6.96513,0.0354405
61,99,6.96776,0.0351831
62,0,7.21537,0
62,1,7.06289,0.15248
62,2,7.05854,0.0881419
62,3,6.99615,0.0881824
62,4,7.02382,0.0736967
62,5,7.15098,0.140681
62,6,7.05845,0.150661
62,7,7.08381,0.132919
62,8,7.09078,0.117431
62,9,7.11346,0.107453
62,10,7.19962,0.129885
62,11,7.16305,0.124079
62,12,7.17819,0.115136
62,13,7.19132,0.1074
62,14,7.2074,0.101269
62,15,7.18547,0.0972315
