#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         204    -3.81076    -3.80706 0.000970863
         205    -3.81073    -3.80708 0.000966292
         206    -3.81087     -3.8071 0.000961776
         207    -3.81086    -3.80712 0.000957301
         208    -3.81117    -3.80714 0.000952897
         209    -3.81104    -3.80716  0.00094852
         210    -3.81091    -3.80718 0.000944172
         211     -3.8108    -3.80719 0.000939854
         212      -3.811    -3.80721 0.000935592
         213    -3.81121    -3.80723 0.000931388
         214    -3.81173    -3.80725 0.000927273
         215    -3.81241    -3.80727  0.00092327
         216     -3.8119     -3.8073 0.000919244
         217    -3.81246    -3.80732 0.000915315
         218    -3.81242    -3.80734 0.000911416
         219    -3.81254    -3.80737 0.000907563
         220    -3.81238    -3.80739 0.000903724
         221    -3.81268    -3.80741 0.000899952
         222    -3.81299    -3.80744 0.000896248
         223    -3.81315    -3.80746 0.000892594
         224    -3.81346    -3.80749 0.000889011
         225    -3.81408    -3.80752 0.000885542
         226    -3.81424    -3.80755 0.000882123
         227      -3.815    -3.80758 0.000878848
         228    -3.81484    -3.80761  0.00087557
         229    -3.81497    -3.80765 0.000872335
         230    -3.81538    -3.80768 0.000869189
         231    -3.81485    -3.80771 0.000865981
         232    -3.81551    -3.80774   0.0008629
         233    -3.81583    -3.80778 0.000859895
         234    -3.81642    -3.80782 0.000857013
         235    -3.81667    -3.80785 0.000854195
         236    -3.81673    -3.80789 0.000851403
         237     -3.8169    -3.80793 0.000848659
         238    -3.81658    -3.80797 0.000845871
         239    -3.81683      -3.808 0.000843144
         240    -3.81658    -3.80804 0.000840388
         241    -3.81676    -3.80808  0.00083768
         242    -3.81676    -3.80811 0.000834986
         243    -3.81688    -3.80815 0.000832329
         244    -3.81712    -3.80818  0.00082973
         245    -3.81704    -3.80822  0.00082713
         246    -3.81725    -3.80826 0.000824582
         247    -3.81669    -3.80829 0.000821949
         248    -3.81657    -3.80832 0.000819312
         249    -3.81599    -3.80836 0.000816601
         250    -3.81526    -3.80838 0.000813802
         251    -3.81499    -3.80841 0.000810985
         252    -3.81502    -3.80844 0.000808191
         253     -3.8146    -3.80846 0.000805364
         254    -3.81435    -3.80848 0.000802527
         255     -3.8141     -3.8085 0.000799682
         256    -3.81401    -3.80853 0.000796847
         257    -3.81394    -3.80855 0.000794025
         258    -3.81388    -3.80857 0.000791216
         259    -3.81398    -3.80859 0.000788437
         260    -3.81365    -3.80861 0.000785645
         261    -3.81332    -3.80863 0.000782843
         262    -3.81302    -3.80864 0.000780034
         263    -3.81272    -3.80866 0.000777222
         264    -3.81228    -3.80867 0.000774399
         265    -3.81171    -3.80868 0.000771562
         266    -3.81175     -3.8087 0.000768748
         267    -3.81166    -3.80871 0.000765948
         268    -3.81172    -3.80872 0.000763173
         269    -3.81179    -3.80873 0.000760421
         270    -3.81202    -3.80874 0.000757702
         271    -3.81196    -3.80875 0.000754999
         272    -3.81144    -3.80876 0.000752288
         273    -3.81139    -3.80877 0.000749594
         274    -3.81149    -3.80878 0.000746924
         275      -3.811    -3.80879 0.000744251
         276    -3.81065     -3.8088 0.000741586
         277    -3.81046     -3.8088 0.000738933
         278    -3.80997    -3.80881 0.000736287
         279    -3.81023    -3.80881 0.000733665
         280     -3.8105    -3.80882  0.00073107
         281    -3.81076    -3.80883 0.000728501
         282    -3.81086    -3.80883 0.000725953
         283    -3.81081    -3.80884 0.000723421
         284    -3.81016    -3.80884 0.000720889
         285     -3.8101    -3.80885 0.000718373
         286    -3.80974    -3.80885 0.000715868
         287    -3.80967    -3.80885 0.000713379
         288    -3.80975    -3.80886 0.000710909
         289    -3.80952    -3.80886 0.000708453
         290    -3.80898    -3.80886  0.00070601
         291    -3.80919    -3.80886 0.000703585
         292     -3.8091    -3.80886 0.000701176
         293     -3.8093    -3.80886 0.000698784
         294    -3.80904    -3.80886 0.000696408
         295    -3.80863    -3.80886 0.000694047
         296    -3.80867    -3.80886 0.000691703
         297    -3.80825    -3.80886 0.000689377
         298    -3.80828    -3.80886 0.000687067
         299    -3.80817    -3.80886 0.000684773
         300    -3.80775    -3.80885   0.0006825
         301    -3.80718    -3.80885 0.000680255
         302    -3.80707    -3.80884 0.000678028
         303    -3.80681    -3.80884 0.000675823
         304    -3.80641    -3.80883 0.000673647
         305    -3.80617    -3.80882 0.000671495
         306    -3.80669    -3.80881 0.000669337
         307    -3.80631     -3.8088 0.000667206
         308    -3.80639     -3.8088 0.000665086
         309    -3.80619    -3.80879 0.000662987
         310    -3.80583    -3.80878 0.000660917
         311    -3.80519    -3.80877 0.000658892
         312    -3.80562    -3.80876 0.000656857
         313     -3.8056    -3.80875 0.000654836
         314    -3.80513    -3.80873 0.000652852
         315    -3.80527    -3.80872 0.000650872
         316    -3.80527    -3.80871 0.000648904
         317    -3.80512     -3.8087 0.000646956
         318    -3.80512    -3.80869  0.00064502
         319    -3.80512    -3.80868 0.000643095
         320    -3.80527    -3.80867 0.000641174
         321    -3.80527    -3.80866 0.000639264
         322    -3.80496    -3.80865 0.000637382
