#BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        2270      1.3494      1.2052   0.0204002
        2271      1.3459     1.20526   0.0203913
        2272     1.34167     1.20532   0.0203824
        2273      1.3372     1.20538   0.0203735
        2274     1.33443     1.20544   0.0203646
        2275     1.33002     1.20549   0.0203558
        2276      1.3259     1.20554   0.0203469
        2277     1.32188     1.20559    0.020338
        2278     1.31871     1.20564   0.0203291
        2279     1.31522     1.20569   0.0203203
        2280     1.31193     1.20574   0.0203114
        2281     1.30937     1.20578   0.0203026
        2282     1.30639     1.20583   0.0202937
        2283     1.30376     1.20587   0.0202849
        2284     1.30177     1.20591    0.020276
        2285     1.30071     1.20595   0.0202672
        2286     1.29868       1.206   0.0202584
        2287     1.29717     1.20604   0.0202496
        2288     1.29717     1.20607   0.0202408
        2289     1.29799     1.20611   0.0202319
        2290     1.29916     1.20616   0.0202232
        2291     1.30092      1.2062   0.0202144
        2292     1.30303     1.20624   0.0202056
        2293     1.30691     1.20628   0.0201968
        2294     1.31037     1.20633   0.0201881
        2295     1.31386     1.20638   0.0201793
        2296     1.31806     1.20642   0.0201706
        2297     1.32241     1.20647   0.0201619
        2298     1.32784     1.20653   0.0201532
        2299     1.33427     1.20658   0.0201445
        2300     1.34018     1.20664   0.0201358
        2301     1.34527      1.2067   0.0201272
        2302     1.35115     1.20676   0.0201185
        2303     1.35654     1.20683   0.0201099
        2304     1.36283      1.2069   0.0201013
        2305     1.36803     1.20697   0.0200927
        2306     1.37329     1.20704   0.0200841
        2307     1.37857     1.20711   0.0200755
        2308     1.38384     1.20719    0.020067
        2309     1.38835     1.20727   0.0200584
        2310      1.3921     1.20735   0.0200499
        2311     1.39652     1.20743   0.0200414
        2312      1.4002     1.20751   0.0200329
        2313     1.40434      1.2076   0.0200244
        2314     1.40802     1.20769    0.020016
        2315     1.41127     1.20777   0.0200075
        2316     1.41463     1.20786   0.0199991
        2317     1.41813     1.20795   0.0199906
        2318     1.42015     1.20804   0.0199822
        2319     1.42265     1.20814   0.0199738
        2320     1.42571     1.20823   0.0199654
        2321     1.42817     1.20833    0.019957
        2322     1.43152     1.20842   0.0199487
        2323     1.43485     1.20852   0.0199403
        2324     1.43892     1.20862    0.019932
        2325     1.44305     1.20872   0.0199237
        2326     1.44848     1.20882   0.0199154
        2327     1.45378     1.20893   0.0199071
        2328     1.45921     1.20904   0.0198988
        2329     1.46527     1.20915   0.0198906
        2330     1.47099     1.20926   0.0198824
        2331     1.47709     1.20937   0.0198742
        2332      1.4838     1.20949    0.019866
        2333     1.49088     1.20961   0.0198579
        2334     1.49852     1.20973   0.0198497
        2335     1.50623     1.20986   0.0198416
        2336     1.51445     1.20999   0.0198336
        2337     1.52266     1.21013   0.0198255
        2338     1.53083     1.21026   0.0198175
        2339      1.5394      1.2104   0.0198096
        2340     1.54808     1.21055   0.0198016
        2341      1.5566      1.2107   0.0197937
        2342     1.56541     1.21085   0.0197859
        2343     1.57519       1.211    0.019778
        2344     1.58423     1.21116   0.0197702
        2345     1.59348     1.21132   0.0197625
        2346     1.60267     1.21149   0.0197547
        2347     1.61084     1.21166   0.0197471
        2348     1.61821     1.21184   0.0197394
        2349     1.62646     1.21201   0.0197318
        2350     1.63367     1.21219   0.0197242
        2351       1.642     1.21237   0.0197167
        2352     1.65048     1.21256   0.0197092
        2353      1.6584     1.21275   0.0197017
        2354     1.66646     1.21294   0.0196943
        2355     1.67489     1.21314   0.0196869
        2356      1.6827     1.21334   0.0196795
        2357     1.69009     1.21354   0.0196722
        2358     1.69751     1.21375    0.019665
        2359     1.70465     1.21395   0.0196577
        2360     1.71145     1.21416   0.0196505
        2361     1.71831     1.21438   0.0196434
        2362     1.72369     1.21459   0.0196362
        2363     1.72773     1.21481   0.0196291
        2364     1.73249     1.21503    0.019622
        2365     1.73641     1.21525    0.019615
        2366      1.7389     1.21547   0.0196079
        2367      1.7408     1.21569   0.0196009
        2368     1.74152     1.21592   0.0195939
        2369     1.74118     1.21614   0.0195869
        2370     1.73849     1.21636   0.0195798
        2371     1.73482     1.21658   0.0195728
        2372     1.72888     1.21679   0.0195658
        2373     1.72231     1.21701   0.0195587
        2374     1.71412     1.21721   0.0195515
        2375     1.70526     1.21742   0.0195444
        2376     1.69406     1.21762   0.0195372
        2377     1.68103     1.21782     0.01953
        2378     1.66671       1.218   0.0195227
        2379     1.65093     1.21819   0.0195153
        2380     1.63162     1.21836   0.0195079
        2381     1.61296     1.21853   0.0195004
        2382     1.59268     1.21868   0.0194928
        2383     1.57162     1.21883   0.0194852
        2384     1.55041     1.21897   0.0194775
        2385     1.52798      1.2191   0.0194698
        2386     1.50472     1.21922    0.019462
        2387     1.48149     1.21933   0.0194542
        2388     1.45725     1.21943   0.0194463
        2389     1.43285     1.21952   0.0194383
        2390     1.40867      1.2196   0.0194304
        2391     1.38532     1.21967   0.0194224
        2392     1.36053     1.21973   0.0194143
        2393     1.33707     1.21977   0.0194063
        2394     1.31407     1.21981   0.0193982
        2395     1.29187     1.21984   0.0193901
        2396     1.27034     1.21986   0.0193821
        2397     1.24978     1.21988    0.019374
        2398     1.22931     1.21988   0.0193659
        2399     1.20922     1.21988   0.0193578
        2400     1.19079     1.21986   0.0193498
        2401     1.17357     1.21985   0.0193417
        2402     1.15712     1.21982   0.0193337
        2403     1.14123     1.21979   0.0193257
        2404     1.12712     1.21975   0.0193177
        2405     1.11338      1.2197   0.0193097
        2406     1.10144     1.21965   0.0193017
        2407     1.09085      1.2196   0.0192938
        2408      1.0804     1.21954   0.0192858
        2409     1.07176     1.21948   0.0192779
        2410     1.06374     1.21942     0.01927
        2411     1.05584     1.21935   0.0192622
        2412     1.05046     1.21928   0.0192543
        2413     1.04589     1.21921   0.0192465
        2414      1.0426     1.21913   0.0192386
        2415     1.04082     1.21906   0.0192308
        2416     1.03933     1.21899    0.019223
        2417     1.03834     1.21891   0.0192152
        2418     1.03904     1.21884   0.0192074
        2419     1.04068     1.21876   0.0191996
        2420       1.043     1.21869   0.0191918
        2421     1.04598     1.21862    0.019184
        2422     1.05007     1.21855   0.0191762
        2423     1.05501     1.21848   0.0191684
        2424     1.05956     1.21842   0.0191606
        2425     1.06635     1.21835   0.0191528
        2426      1.0739     1.21829    0.019145
        2427     1.08074     1.21824   0.0191372
        2428     1.08899     1.21818   0.0191294
        2429     1.09886     1.21814   0.0191216
        2430     1.10935     1.21809   0.0191138
        2431     1.12018     1.21805   0.0191059
        2432     1.13081     1.21801   0.0190981
        2433     1.14266     1.21798   0.0190903
        2434     1.15494     1.21796   0.0190825
        2435     1.16736     1.21794   0.0190746
        2436     1.17964     1.21792   0.0190668
        2437     1.19148     1.21791    0.019059
        2438      1.2045     1.21791   0.0190512
        2439     1.21843     1.21791   0.0190434
        2440     1.23224     1.21791   0.0190356
        2441      1.2466     1.21792   0.0190278
        2442     1.26074     1.21794     0.01902
        2443     1.27364     1.21796   0.0190122
        2444     1.28695     1.21799   0.0190045
        2445     1.30087     1.21803   0.0189967
        2446     1.31416     1.21806    0.018989
        2447     1.32725     1.21811   0.0189813
        2448     1.33988     1.21816   0.0189736
        2449     1.35153     1.21821   0.0189659
        2450      1.3646     1.21827   0.0189583
        2451     1.37737     1.21834   0.0189507
        2452     1.38911     1.21841   0.0189431
        2453     1.40101     1.21848   0.0189355
        2454     1.41258     1.21856   0.0189279
        2455     1.42332     1.21864   0.0189204
        2456     1.43275     1.21873   0.0189129
        2457     1.44304     1.21882   0.0189054
        2458     1.45297     1.21892    0.018898
        2459     1.46231     1.21902   0.0188905
        2460     1.47153     1.21912   0.0188831
        2461     1.48088     1.21923   0.0188758
        2462     1.48938     1.21934   0.0188684
        2463     1.49678     1.21945   0.0188611
        2464     1.50454     1.21956   0.0188538
        2465     1.51215     1.21968   0.0188465
        2466     1.51889      1.2198   0.0188393
        2467     1.52498     1.21993    0.018832
        2468     1.53115     1.22005   0.0188248
        2469     1.53688     1.22018   0.0188176
        2470     1.54239     1.22031   0.0188105
        2471     1.54743     1.22045   0.0188033
        2472     1.55125     1.22058   0.0187962
        2473     1.55478     1.22071   0.0187891
        2474     1.55848     1.22085    0.018782
        2475     1.56135     1.22099   0.0187749
        2476     1.56288     1.22113   0.0187678
        2477       1.564     1.22127   0.0187608
        2478     1.56491      1.2214   0.0187537
        2479     1.56412     1.22154   0.0187466
        2480     1.56329     1.22168   0.0187396
        2481     1.56187     1.22182   0.0187325
        2482     1.56008     1.22195   0.0187255
        2483     1.55689     1.22209   0.0187184
        2484     1.55203     1.22222   0.0187114
        2485     1.54665     1.22235   0.0187043
        2486     1.53999     1.22248   0.0186972
        2487     1.53249      1.2226   0.0186901
        2488     1.52387     1.22272    0.018683
        2489     1.51364     1.22284   0.0186758
        2490     1.50271     1.22295   0.0186687
        2491     1.49037     1.22306   0.0186615
        2492     1.47636     1.22316   0.0186543
        2493     1.46092     1.22326    0.018647
        2494     1.44505     1.22335   0.0186398
        2495     1.42805     1.22343   0.0186325
        2496     1.40924      1.2235   0.0186252
        2497     1.38988     1.22357   0.0186178
        2498     1.36906     1.22363   0.0186105
        2499     1.34784     1.22368   0.0186031
        2500     1.32605     1.22372   0.0185957
        2501     1.30428     1.22375   0.0185883
        2502     1.28143     1.22377   0.0185809
        2503     1.25809     1.22379   0.0185735
        2504     1.23412     1.22379    0.018566
        2505      1.2099     1.22379   0.0185586
        2506     1.18554     1.22377   0.0185512
        2507     1.16067     1.22375   0.0185438
        2508     1.13637     1.22371   0.0185365
        2509     1.11252     1.22367   0.0185292
        2510     1.08874     1.22361   0.0185218
        2511     1.06489     1.22355   0.0185146
        2512     1.04202     1.22348   0.0185073
        2513     1.01951      1.2234   0.0185002
        2514    0.997916     1.22331    0.018493
        2515    0.977067     1.22321   0.0184859
        2516    0.956544      1.2231   0.0184789
        2517    0.937606     1.22299   0.0184719
        2518     0.91982     1.22287   0.0184649
        2519    0.902504     1.22274   0.0184581
        2520    0.886171     1.22261   0.0184512
        2521    0.870606     1.22247   0.0184444
        2522    0.856064     1.22232   0.0184377
        2523    0.842799     1.22217    0.018431
        2524    0.830577     1.22202   0.0184243
        2525    0.819155     1.22186   0.0184177
        2526    0.808048      1.2217   0.0184112
        2527     0.79893     1.22153   0.0184046
        2528    0.791061     1.22136   0.0183982
        2529    0.782976     1.22118   0.0183917
        2530    0.776342     1.22101   0.0183853
        2531    0.771372     1.22083   0.0183789
        2532    0.767315     1.22065   0.0183725
        2533    0.763897     1.22047   0.0183661
        2534    0.761568     1.22029   0.0183597
        2535    0.759568     1.22011   0.0183534
        2536    0.759303     1.21993   0.0183471
        2537    0.759038     1.21975   0.0183407
        2538    0.759215     1.21956   0.0183344
        2539    0.760267     1.21938   0.0183281
        2540    0.762865      1.2192   0.0183217
        2541    0.765034     1.21902   0.0183154
        2542    0.767678     1.21885   0.0183091
        2543    0.770981     1.21867   0.0183027
        2544      0.7744      1.2185   0.0182963
        2545    0.778111     1.21832     0.01829
        2546    0.782291     1.21815   0.0182836
        2547    0.786145     1.21798   0.0182772
        2548    0.790087     1.21781   0.0182708
        2549    0.795018     1.21765   0.0182644
        2550    0.798701     1.21748    0.018258
        2551    0.802517     1.21732   0.0182515
        2552    0.806412     1.21716   0.0182451
        2553    0.810328       1.217   0.0182386
        2554    0.813735     1.21684   0.0182322
        2555    0.816835     1.21669   0.0182257
        2556    0.819591     1.21653   0.0182192
        2557    0.821496     1.21638   0.0182128
        2558    0.823501     1.21622   0.0182063
        2559    0.824398     1.21607   0.0181998
        2560     0.82612     1.21592   0.0181934
        2561    0.827249     1.21577   0.0181869
        2562     0.82806     1.21561   0.0181804
        2563    0.828352     1.21546    0.018174
        2564    0.828423     1.21531   0.0181675
        2565    0.828335     1.21516    0.018161
        2566     0.82792     1.21501   0.0181546
        2567    0.827748     1.21486   0.0181481
        2568    0.827662     1.21471   0.0181417
        2569    0.826548     1.21456   0.0181353
        2570    0.826908     1.21441   0.0181288
        2571    0.827153     1.21426   0.0181224
        2572     0.82834     1.21411    0.018116
        2573    0.829836     1.21396   0.0181096
        2574     0.83293     1.21381   0.0181031
        2575    0.836501     1.21366   0.0180967
        2576     0.84062     1.21352   0.0180902
        2577    0.845348     1.21337   0.0180838
        2578    0.850738     1.21323   0.0180773
        2579    0.857553      1.2131   0.0180708
        2580    0.864855     1.21296   0.0180643
        2581    0.873865     1.21283   0.0180578
        2582    0.883619      1.2127   0.0180513
        2583    0.894354     1.21258   0.0180447
        2584    0.905566     1.21246   0.0180381
        2585      0.9177     1.21235   0.0180315
        2586    0.931195     1.21224   0.0180249
        2587    0.945511     1.21213   0.0180182
        2588    0.959865     1.21204   0.0180115
        2589    0.975149     1.21195   0.0180048
        2590    0.991525     1.21186    0.017998
        2591     1.00843     1.21178   0.0179912
        2592     1.02578     1.21171   0.0179844
        2593      1.0435     1.21165   0.0179776
        2594     1.06149     1.21159   0.0179708
        2595     1.07966     1.21154   0.0179639
        2596      1.0977     1.21149   0.0179571
        2597     1.11552     1.21146   0.0179502
        2598     1.13351     1.21143   0.0179433
        2599     1.15184      1.2114   0.0179364
        2600     1.16947     1.21139   0.0179295
        2601     1.18706     1.21138   0.0179226
        2602     1.20403     1.21137   0.0179157
        2603     1.22058     1.21138   0.0179089
        2604     1.23662     1.21139    0.017902
        2605     1.25184      1.2114   0.0178951
        2606     1.26666     1.21142   0.0178883
        2607     1.27932     1.21145   0.0178814
        2608     1.29265     1.21148   0.0178746
        2609     1.30392     1.21152   0.0178678
        2610      1.3162     1.21156    0.017861
        2611      1.3275      1.2116   0.0178542
        2612     1.33753     1.21165   0.0178474
        2613     1.34574      1.2117   0.0178407
        2614     1.35328     1.21176   0.0178339
        2615     1.35939     1.21181   0.0178272
        2616     1.36523     1.21187   0.0178205
        2617     1.36908     1.21193   0.0178138
        2618     1.37164     1.21199   0.0178071
        2619      1.3729     1.21205   0.0178004
        2620     1.37286     1.21211   0.0177937
        2621     1.37103     1.21217    0.017787
        2622     1.36865     1.21223   0.0177803
        2623     1.36453     1.21229   0.0177736
        2624      1.3592     1.21235   0.0177669
        2625     1.35295      1.2124   0.0177603
        2626     1.34464     1.21245   0.0177536
        2627     1.33676      1.2125   0.0177469
        2628      1.3265     1.21254   0.0177402
        2629     1.31685     1.21258   0.0177335
        2630     1.30597     1.21262   0.0177268
        2631      1.2947     1.21265     0.01772
        2632     1.28291     1.21268   0.0177133
        2633     1.26976      1.2127   0.0177066
        2634     1.25656     1.21271   0.0176999
        2635     1.24344     1.21273   0.0176932
        2636     1.23052     1.21273   0.0176865
        2637     1.21745     1.21273   0.0176798
        2638     1.20481     1.21273   0.0176731
        2639      1.1932     1.21272   0.0176664
        2640     1.18032     1.21271   0.0176597
        2641     1.16916      1.2127    0.017653
        2642     1.15884     1.21268   0.0176463
        2643     1.14848     1.21265   0.0176397
        2644     1.13913     1.21262    0.017633
        2645     1.13036     1.21259   0.0176264
        2646     1.12293     1.21256   0.0176198
        2647      1.1157     1.21252   0.0176131
        2648     1.11012     1.21248   0.0176065
        2649     1.10452     1.21244   0.0175999
        2650     1.10036      1.2124   0.0175933
        2651     1.09619     1.21236   0.0175868
        2652     1.09462     1.21231   0.0175802
        2653     1.09395     1.21227   0.0175736
        2654     1.09246     1.21222   0.0175671
        2655     1.09225     1.21218   0.0175605
        2656     1.09424     1.21213   0.0175539
        2657     1.09547     1.21209   0.0175474
        2658     1.09733     1.21205   0.0175408
        2659     1.09998       1.212   0.0175343
        2660     1.10384     1.21196   0.0175278
        2661     1.10689     1.21192   0.0175212
        2662       1.111     1.21189   0.0175147
        2663     1.11585     1.21185   0.0175081
        2664     1.12041     1.21181   0.0175016
        2665     1.12534     1.21178   0.0174951
        2666     1.12962     1.21175   0.0174885
        2667     1.13344     1.21172    0.017482
        2668     1.13724     1.21169   0.0174755
        2669     1.14171     1.21167   0.0174689
        2670     1.14635     1.21164   0.0174624
        2671     1.15091     1.21162   0.0174559
        2672     1.15465      1.2116   0.0174494
        2673     1.15856     1.21158   0.0174428
        2674     1.16287     1.21156   0.0174363
        2675     1.16739     1.21154   0.0174298
        2676     1.17143     1.21153   0.0174233
        2677     1.17646     1.21152   0.0174168
        2678     1.18084     1.21151   0.0174103
        2679     1.18536      1.2115   0.0174038
        2680     1.18959     1.21149   0.0173973
        2681     1.19527     1.21148   0.0173908
        2682     1.20005     1.21148   0.0173843
        2683     1.20617     1.21148   0.0173779
        2684     1.21271     1.21148   0.0173714
        2685      1.2195     1.21148   0.0173649
        2686     1.22706     1.21148   0.0173585
        2687     1.23474     1.21149    0.017352
        2688      1.2428      1.2115   0.0173455
        2689     1.25057     1.21152   0.0173391
        2690        1.26     1.21154   0.0173327
        2691      1.2704     1.21156   0.0173262
        2692     1.28251     1.21159   0.0173198
        2693     1.29394     1.21162   0.0173134
        2694     1.30637     1.21165    0.017307
        2695     1.31981     1.21169   0.0173007
        2696     1.33401     1.21174   0.0172943
        2697     1.34822     1.21179    0.017288
        2698     1.36508     1.21184   0.0172816
        2699     1.38142     1.21191   0.0172754
        2700     1.39793     1.21198   0.0172691
        2701     1.41554     1.21205   0.0172629
        2702     1.43372     1.21213   0.0172567
        2703     1.45291     1.21222   0.0172505
        2704     1.47233     1.21232   0.0172444
        2705      1.4912     1.21242   0.0172383
        2706     1.51116     1.21253   0.0172323
        2707     1.53069     1.21265   0.0172264
        2708     1.55167     1.21277   0.0172205
        2709     1.57257     1.21291   0.0172146
        2710     1.59383     1.21305   0.0172088
        2711     1.61538      1.2132   0.0172031
        2712     1.63594     1.21335   0.0171975
        2713     1.65593     1.21352   0.0171919
        2714     1.67626     1.21369   0.0171864
        2715     1.69686     1.21386    0.017181
        2716     1.71573     1.21405   0.0171757
        2717     1.73644     1.21424   0.0171704
        2718     1.75579     1.21444   0.0171653
        2719     1.77421     1.21465   0.0171602
        2720     1.79284     1.21486   0.0171552
        2721     1.81018     1.21508   0.0171503
        2722     1.82763      1.2153   0.0171455
        2723     1.84488     1.21553   0.0171407
        2724     1.85972     1.21577   0.0171361
        2725     1.87452     1.21601   0.0171315
        2726     1.88897     1.21626    0.017127
        2727     1.90207     1.21651   0.0171226
        2728     1.91425     1.21677   0.0171182
        2729     1.92667     1.21703   0.0171139
        2730      1.9371     1.21729   0.0171097
        2731     1.94672     1.21756   0.0171055
        2732     1.95475     1.21783   0.0171013
        2733     1.96187      1.2181   0.0170973
        2734     1.96731     1.21837   0.0170932
        2735     1.97199     1.21865   0.0170892
        2736     1.97492     1.21893   0.0170852
        2737     1.97653      1.2192   0.0170812
        2738     1.97655     1.21948   0.0170772
        2739     1.97641     1.21975   0.0170732
        2740     1.97462     1.22003   0.0170691
        2741     1.97166      1.2203   0.0170651
        2742     1.96656     1.22058   0.0170611
        2743     1.96004     1.22085    0.017057
        2744      1.9521     1.22111   0.0170528
        2745     1.94325     1.22138   0.0170487
        2746     1.93256     1.22163   0.0170444
        2747     1.92031     1.22189   0.0170401
        2748     1.90703     1.22214   0.0170357
        2749     1.89182     1.22238   0.0170313
        2750     1.87765     1.22262   0.0170268
        2751     1.86052     1.22285   0.0170221
        2752     1.84365     1.22308   0.0170175
        2753      1.8257      1.2233   0.0170127
        2754     1.80656     1.22351   0.0170078
        2755     1.78705     1.22371   0.0170029
        2756     1.76731     1.22391   0.0169978
        2757     1.74651      1.2241   0.0169927
        2758     1.72598     1.22428   0.0169876
        2759     1.70514     1.22446   0.0169823
        2760     1.68387     1.22462    0.016977
        2761     1.66471     1.22478   0.0169716
        2762     1.64417     1.22493   0.0169661
        2763     1.62406     1.22508   0.0169606
        2764     1.60568     1.22522    0.016955
        2765     1.58818     1.22535   0.0169494
        2766     1.57067     1.22547   0.0169437
        2767       1.553     1.22559    0.016938
        2768     1.53692      1.2257   0.0169322
        2769     1.52199     1.22581   0.0169265
        2770     1.50777     1.22591   0.0169207
        2771     1.49454     1.22601   0.0169148
        2772     1.48229      1.2261    0.016909
        2773     1.47127     1.22619   0.0169031
        2774     1.46074     1.22627   0.0168972
        2775     1.45115     1.22636   0.0168913
        2776     1.44197     1.22643   0.0168854
        2777     1.43389     1.22651   0.0168795
        2778     1.42683     1.22658   0.0168736
        2779     1.42026     1.22665   0.0168677
        2780      1.4153     1.22672   0.0168617
        2781     1.41067     1.22678   0.0168558
        2782      1.4063     1.22685   0.0168499
        2783     1.40281     1.22691   0.0168439
        2784     1.39943     1.22697    0.016838
        2785     1.39654     1.22703   0.0168321
        2786     1.39288     1.22709   0.0168261
        2787     1.38982     1.22715   0.0168202
        2788     1.38635     1.22721   0.0168142
        2789     1.38338     1.22726   0.0168083
        2790     1.37966     1.22732   0.0168024
        2791     1.37685     1.22737   0.0167964
        2792     1.37397     1.22743   0.0167905
        2793     1.37171     1.22748   0.0167846
        2794     1.36815     1.22753   0.0167786
        2795     1.36329     1.22758   0.0167727
        2796     1.36002     1.22762   0.0167668
        2797     1.35619     1.22767   0.0167608
        2798      1.3523     1.22771   0.0167549
        2799     1.34813     1.22776    0.016749
        2800     1.34514      1.2278   0.0167431
        2801     1.34143     1.22784   0.0167371
        2802     1.33775     1.22788   0.0167312
        2803     1.33435     1.22792   0.0167253
        2804     1.33102     1.22795   0.0167193
        2805      1.3285     1.22799   0.0167134
        2806     1.32535     1.22802   0.0167075
        2807     1.32206     1.22806   0.0167016
        2808     1.31841     1.22809   0.0166957
        2809     1.31536     1.22812   0.0166898
        2810     1.31244     1.22815   0.0166838
        2811     1.30892     1.22818   0.0166779
        2812     1.30576     1.22821    0.016672
        2813     1.30321     1.22823   0.0166661
        2814     1.30077     1.22826   0.0166602
        2815     1.29867     1.22828   0.0166543
        2816     1.29666     1.22831   0.0166484
        2817     1.29594     1.22833   0.0166425
        2818     1.29433     1.22836   0.0166366
        2819     1.29231     1.22838   0.0166308
        2820     1.28985      1.2284   0.0166249
        2821     1.28789     1.22842    0.016619
        2822     1.28547     1.22844   0.0166131
        2823     1.28328     1.22846   0.0166072
        2824     1.28081     1.22848   0.0166014
        2825     1.27852      1.2285   0.0165955
        2826     1.27639     1.22851   0.0165896
        2827     1.27388     1.22853   0.0165838
        2828      1.2712     1.22855   0.0165779
        2829     1.26879     1.22856   0.0165721
        2830     1.26563     1.22857   0.0165662
        2831     1.26289     1.22859   0.0165604
        2832     1.25858      1.2286   0.0165545
        2833     1.25409      1.2286   0.0165487
        2834     1.24866     1.22861   0.0165428
        2835     1.24345     1.22862    0.016537
        2836     1.23816     1.22862   0.0165312
        2837     1.23181     1.22862   0.0165254
        2838     1.22533     1.22862   0.0165195
        2839     1.21872     1.22862   0.0165137
        2840     1.21125     1.22861   0.0165079
        2841     1.20247      1.2286   0.0165021
        2842     1.19312     1.22859   0.0164963
        2843     1.18423     1.22857   0.0164905
        2844     1.17393     1.22855   0.0164847
        2845     1.16376     1.22853   0.0164789
        2846     1.15262     1.22851   0.0164732
        2847      1.1423     1.22847   0.0164674
        2848     1.13148     1.22844   0.0164617
        2849     1.12032      1.2284   0.0164559
        2850     1.10992     1.22836   0.0164502
        2851      1.0997     1.22832   0.0164445
        2852     1.09055     1.22827   0.0164388
        2853     1.08188     1.22822   0.0164331
        2854     1.07409     1.22816   0.0164274
        2855     1.06707     1.22811   0.0164218
        2856     1.06143     1.22805   0.0164161
        2857     1.05704     1.22799   0.0164105
        2858       1.054     1.22793   0.0164049
        2859     1.05238     1.22787   0.0163993
        2860       1.052      1.2278   0.0163936
        2861     1.05264     1.22774    0.016388
        2862     1.05554     1.22768   0.0163824
        2863      1.0597     1.22762   0.0163768
        2864     1.06559     1.22757   0.0163712
        2865     1.07314     1.22751   0.0163655
        2866      1.0818     1.22746   0.0163599
        2867     1.09171     1.22742   0.0163543
        2868      1.1018     1.22737   0.0163486
        2869     1.11386     1.22733    0.016343
        2870     1.12777      1.2273   0.0163373
        2871     1.14095     1.22727   0.0163317
        2872     1.15518     1.22724    0.016326
        2873     1.17055     1.22722   0.0163203
        2874     1.18519     1.22721   0.0163146
        2875     1.19993      1.2272    0.016309
        2876     1.21461     1.22719   0.0163033
        2877     1.22957     1.22719   0.0162976
        2878      1.2442      1.2272    0.016292
        2879     1.25789     1.22721   0.0162863
        2880     1.27176     1.22723   0.0162807
        2881     1.28476     1.22725    0.016275
        2882     1.29658     1.22727   0.0162694
        2883     1.30838      1.2273   0.0162638
        2884     1.31893     1.22733   0.0162582
        2885      1.3287     1.22737   0.0162526
        2886     1.33842      1.2274    0.016247
        2887     1.34666     1.22745   0.0162414
        2888     1.35324     1.22749   0.0162359
        2889     1.35939     1.22753   0.0162303
        2890     1.36542     1.22758   0.0162248
        2891     1.37018     1.22763   0.0162192
        2892     1.37472     1.22768   0.0162137
        2893     1.37934     1.22774   0.0162082
        2894      1.3846     1.22779   0.0162027
        2895     1.38912     1.22785   0.0161972
        2896     1.39347      1.2279   0.0161917
        2897     1.39793     1.22796   0.0161862
        2898     1.40256     1.22802   0.0161807
        2899     1.40669     1.22808   0.0161752
        2900      1.4106     1.22815   0.0161698
        2901     1.41479     1.22821   0.0161643
        2902     1.41904     1.22828   0.0161589
        2903     1.42311     1.22834   0.0161535
        2904     1.42771     1.22841   0.0161481
        2905     1.43211     1.22848   0.0161427
        2906     1.43626     1.22855   0.0161373
        2907     1.44085     1.22863   0.0161319
        2908     1.44511      1.2287   0.0161265
        2909      1.4492     1.22878   0.0161211
        2910     1.45378     1.22885   0.0161158
        2911     1.45589     1.22893   0.0161104
        2912     1.45855     1.22901   0.0161051
        2913     1.46074     1.22909   0.0160998
        2914     1.46259     1.22917   0.0160944
        2915     1.46379     1.22925   0.0160891
        2916     1.46329     1.22933   0.0160838
        2917     1.46389     1.22941   0.0160785
        2918     1.46216     1.22949   0.0160732
        2919     1.45997     1.22957   0.0160679
        2920     1.45656     1.22965   0.0160625
        2921     1.45285     1.22972   0.0160572
        2922     1.44764      1.2298   0.0160519
        2923     1.44164     1.22987   0.0160466
        2924     1.43487     1.22994   0.0160412
        2925     1.42715     1.23001   0.0160359
        2926     1.41706     1.23007   0.0160305
        2927     1.40711     1.23013   0.0160252
        2928     1.39592     1.23019   0.0160198
        2929     1.38408     1.23024   0.0160144
        2930     1.37243     1.23029    0.016009
        2931     1.36035     1.23034   0.0160036
        2932     1.34774     1.23038   0.0159982
        2933     1.33521     1.23041   0.0159928
        2934     1.32216     1.23044   0.0159874
        2935     1.30969     1.23047    0.015982
        2936     1.29672     1.23049   0.0159765
        2937     1.28363     1.23051   0.0159711
        2938     1.27196     1.23052   0.0159657
        2939      1.2604     1.23053   0.0159603
        2940     1.24976     1.23054   0.0159548
        2941     1.24037     1.23054   0.0159494
        2942     1.23183     1.23054    0.015944
        2943     1.22373     1.23054   0.0159386
        2944     1.21612     1.23054   0.0159331
        2945     1.21026     1.23053   0.0159277
        2946     1.20473     1.23052   0.0159223
        2947     1.20173     1.23051   0.0159169
        2948      1.1991      1.2305   0.0159115
        2949     1.19732     1.23049   0.0159061
        2950     1.19638     1.23048   0.0159008
        2951     1.19772     1.23047   0.0158954
        2952      1.2001     1.23046     0.01589
        2953     1.20277     1.23045   0.0158846
        2954     1.20616     1.23044   0.0158792
        2955     1.21095     1.23043   0.0158739
        2956     1.21637     1.23043   0.0158685
        2957     1.22211     1.23043   0.0158631
        2958     1.22932     1.23043   0.0158578
        2959     1.23673     1.23043   0.0158524
        2960     1.24524     1.23043   0.0158471
        2961     1.25405     1.23044   0.0158417
        2962     1.26336     1.23045   0.0158364
        2963     1.27358     1.23047    0.015831
        2964      1.2832     1.23048   0.0158257
        2965     1.29289      1.2305   0.0158204
        2966     1.30355     1.23053   0.0158151
        2967     1.31443     1.23056   0.0158097
        2968     1.32571     1.23059   0.0158045
        2969     1.33688     1.23063   0.0157992
        2970     1.34837     1.23067   0.0157939
        2971      1.3592     1.23071   0.0157886
