#BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         249   -0.337453   -0.351527  0.00108943
         250   -0.336576   -0.351467  0.00108671
         251     -0.3357   -0.351404  0.00108419
         252   -0.334823   -0.351338  0.00108189
         253   -0.333941    -0.35127  0.00107979
         254   -0.333059   -0.351198  0.00107792
         255   -0.332183   -0.351123  0.00107627
         256    -0.33131   -0.351046  0.00107484
         257   -0.330445   -0.350966  0.00107365
         258   -0.329585   -0.350883  0.00107268
         259    -0.32874   -0.350797  0.00107194
         260   -0.327903   -0.350709  0.00107143
         261   -0.327082   -0.350619  0.00107114
         262   -0.326273   -0.350526  0.00107107
         263   -0.325478   -0.350431  0.00107123
         264   -0.324701   -0.350333  0.00107159
         265   -0.323943   -0.350234  0.00107217
         266   -0.323208   -0.350132  0.00107294
         267   -0.322497   -0.350029   0.0010739
         268   -0.321806   -0.349923  0.00107504
         269   -0.321147   -0.349816  0.00107636
         270   -0.320514   -0.349708  0.00107783
         271   -0.319908   -0.349598  0.00107945
         272   -0.319336   -0.349487   0.0010812
         273   -0.318788   -0.349374  0.00108307
         274   -0.318276   -0.349261  0.00108504
         275   -0.317797   -0.349146  0.00108711
         276   -0.317352   -0.349031  0.00108926
         277   -0.316946   -0.348915  0.00109147
         278   -0.316582   -0.348799  0.00109372
         279   -0.316249   -0.348682  0.00109601
         280   -0.315954   -0.348565  0.00109831
         281   -0.315695   -0.348448  0.00110061
         282   -0.315477   -0.348331   0.0011029
         283   -0.315302   -0.348215  0.00110516
         284   -0.315165   -0.348098  0.00110738
         285   -0.315068   -0.347982  0.00110954
         286   -0.315023   -0.347867  0.00111163
         287   -0.315012   -0.347753  0.00111364
         288   -0.315036   -0.347639  0.00111555
         289   -0.315109   -0.347527  0.00111736
         290   -0.315223   -0.347415  0.00111904
         291   -0.315373   -0.347305   0.0011206
         292   -0.315564   -0.347196  0.00112202
         293   -0.315795   -0.347089   0.0011233
         294   -0.316063   -0.346984  0.00112442
         295   -0.316367    -0.34688  0.00112539
         296   -0.316705   -0.346778   0.0011262
         297   -0.317074   -0.346678  0.00112684
         298   -0.317482    -0.34658  0.00112731
         299    -0.31792   -0.346484  0.00112761
         300   -0.318386    -0.34639  0.00112773
         301   -0.318883   -0.346299  0.00112768
         302   -0.319405    -0.34621  0.00112746
         303   -0.319954   -0.346123  0.00112706
         304    -0.32053   -0.346039  0.00112649
         305   -0.321127   -0.345957  0.00112576
         306    -0.32174   -0.345878  0.00112486
         307   -0.322377   -0.345802  0.00112379
         308   -0.323027   -0.345728  0.00112258
         309   -0.323695   -0.345656   0.0011212
         310   -0.324376   -0.345588  0.00111969
         311   -0.325065   -0.345522  0.00111803
         312   -0.325767   -0.345459  0.00111624
         313    -0.32648   -0.345398  0.00111432
         314   -0.327196    -0.34534  0.00111228
         315   -0.327912   -0.345285  0.00111012
         316   -0.328636   -0.345232  0.00110786
         317   -0.329363   -0.345182  0.00110549
         318   -0.330082   -0.345134  0.00110303
         319   -0.330807   -0.345089  0.00110049
         320   -0.331531   -0.345047  0.00109787
         321   -0.332251   -0.345007  0.00109517
         322   -0.332962    -0.34497  0.00109241
         323   -0.333669   -0.344935  0.00108959
         324   -0.334372   -0.344902  0.00108671
         325   -0.335066   -0.344872  0.00108379
         326   -0.335749   -0.344844  0.00108083
         327   -0.336422   -0.344818  0.00107783
         328   -0.337086   -0.344795   0.0010748
         329   -0.337737   -0.344773  0.00107175
         330   -0.338384   -0.344754  0.00106867
         331   -0.339022   -0.344737  0.00106558
         332   -0.339634   -0.344721  0.00106249
         333   -0.340238   -0.344708  0.00105938
         334   -0.340834   -0.344696  0.00105627
         335   -0.341418   -0.344686  0.00105316
         336   -0.341985   -0.344678  0.00105006
         337   -0.342542   -0.344672  0.00104696
         338   -0.343084   -0.344667  0.00104388
         339   -0.343611   -0.344664   0.0010408
         340   -0.344129   -0.344663  0.00103774
         341    -0.34463   -0.344662   0.0010347
         342   -0.345118   -0.344664  0.00103167
         343   -0.345594   -0.344666  0.00102867
         344   -0.346054   -0.344671  0.00102569
         345   -0.346503   -0.344676  0.00102273
         346   -0.346938   -0.344682  0.00101979
         347   -0.347357    -0.34469  0.00101688
         348   -0.347758   -0.344699    0.001014
         349   -0.348146   -0.344709  0.00101114
         350   -0.348524    -0.34472  0.00100831
         351   -0.348891   -0.344732  0.00100551
         352   -0.349243   -0.344744  0.00100273
         353   -0.349588   -0.344758 0.000999988
         354   -0.349911   -0.344773 0.000997269
         355   -0.350229   -0.344788 0.000994578
         356   -0.350538   -0.344804 0.000991916
         357   -0.350836   -0.344821 0.000989281
         358   -0.351122   -0.344839 0.000986674
         359     -0.3514   -0.344857 0.000984095
         360   -0.351667   -0.344876 0.000981543
         361   -0.351922   -0.344895 0.000979018
         362   -0.352164   -0.344915  0.00097652
         363   -0.352399   -0.344936 0.000974047
         364   -0.352621   -0.344957   0.0009716
         365   -0.352835   -0.344979 0.000969178
         366    -0.35304   -0.345001  0.00096678
         367   -0.353233   -0.345023 0.000964406
         368   -0.353416   -0.345046 0.000962055
         369   -0.353595   -0.345069 0.000959727
         370   -0.353768   -0.345093 0.000957421
         371   -0.353934   -0.345117 0.000955137
         372    -0.35409   -0.345141 0.000952874
         373   -0.354239   -0.345165 0.000950631
         374   -0.354373    -0.34519 0.000948408
         375   -0.354511   -0.345215 0.000946205
         376   -0.354635    -0.34524  0.00094402
         377   -0.354757   -0.345265 0.000941853
         378   -0.354871    -0.34529 0.000939704
         379   -0.354981   -0.345316 0.000937573
         380   -0.355081   -0.345341 0.000935458
         381    -0.35518   -0.345367 0.000933359
