#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         280      2.5976     2.59734 5.62358e-05
         281     2.59756     2.59734 5.60413e-05
         282     2.59752     2.59734 5.58465e-05
         283     2.59748     2.59734 5.56515e-05
         284     2.59745     2.59734 5.54568e-05
         285     2.59741     2.59734 5.52628e-05
         286     2.59736     2.59734 5.50696e-05
         287     2.59732     2.59734 5.48778e-05
         288     2.59728     2.59734 5.46876e-05
         289     2.59724     2.59734 5.44995e-05
         290      2.5972     2.59734 5.43138e-05
         291     2.59716     2.59734 5.41308e-05
         292     2.59712     2.59734 5.39508e-05
         293     2.59708     2.59734 5.37741e-05
         294     2.59703     2.59734 5.36009e-05
         295       2.597     2.59733 5.34314e-05
         296     2.59696     2.59733 5.32657e-05
         297     2.59693     2.59733 5.31034e-05
         298      2.5969     2.59733 5.29452e-05
         299     2.59687     2.59733  5.2791e-05
         300     2.59684     2.59733 5.26404e-05
         301     2.59681     2.59733 5.24937e-05
         302     2.59678     2.59732 5.23505e-05
         303     2.59676     2.59732 5.22109e-05
         304     2.59673     2.59732 5.20752e-05
         305     2.59671     2.59732 5.19431e-05
         306     2.59669     2.59732 5.18139e-05
         307     2.59667     2.59731 5.16879e-05
         308     2.59665     2.59731 5.15647e-05
         309     2.59663     2.59731 5.14443e-05
         310     2.59662     2.59731 5.13265e-05
         311     2.59661      2.5973 5.12107e-05
         312      2.5966      2.5973  5.1097e-05
         313     2.59658      2.5973 5.09855e-05
         314     2.59657      2.5973 5.08756e-05
         315     2.59657      2.5973 5.07664e-05
         316     2.59657     2.59729 5.06583e-05
         317     2.59656     2.59729  5.0551e-05
         318     2.59657     2.59729 5.04435e-05
         319     2.59656     2.59729 5.03365e-05
         320     2.59656     2.59728 5.02298e-05
         321     2.59656     2.59728 5.01233e-05
         322     2.59657     2.59728 5.00162e-05
         323     2.59658     2.59728 4.99086e-05
         324     2.59658     2.59728 4.98008e-05
         325     2.59659     2.59727 4.96924e-05
         326      2.5966     2.59727 4.95829e-05
         327     2.59661     2.59727 4.94724e-05
         328     2.59662     2.59727 4.93608e-05
         329     2.59664     2.59727 4.92478e-05
         330     2.59665     2.59726 4.91342e-05
         331     2.59665     2.59726 4.90203e-05
         332     2.59667     2.59726 4.89045e-05
         333     2.59669     2.59726 4.87874e-05
         334      2.5967     2.59726 4.86694e-05
         335     2.59672     2.59725 4.85507e-05
         336     2.59673     2.59725  4.8431e-05
         337     2.59675     2.59725 4.83106e-05
         338     2.59676     2.59725 4.81895e-05
         339     2.59678     2.59725 4.80676e-05
         340     2.59679     2.59725 4.79454e-05
         341      2.5968     2.59725 4.78226e-05
         342     2.59682     2.59725 4.76993e-05
         343     2.59683     2.59724 4.75758e-05
         344     2.59684     2.59724 4.74519e-05
         345     2.59685     2.59724 4.73279e-05
         346     2.59686     2.59724 4.72037e-05
         347     2.59688     2.59724 4.70793e-05
         348      2.5969     2.59724 4.69544e-05
         349     2.59691     2.59724 4.68291e-05
         350     2.59693     2.59724 4.67036e-05
         351     2.59694     2.59724 4.65782e-05
         352     2.59696     2.59723 4.64526e-05
         353     2.59697     2.59723 4.63273e-05
         354     2.59699     2.59723 4.62017e-05
         355       2.597     2.59723 4.60764e-05
         356     2.59701     2.59723 4.59513e-05
         357     2.59702     2.59723 4.58266e-05
         358     2.59702     2.59723 4.57023e-05
         359     2.59703     2.59723 4.55784e-05
         360     2.59704     2.59723 4.54549e-05
         361     2.59704     2.59723 4.53319e-05
         362     2.59705     2.59723 4.52093e-05
         363     2.59706     2.59723 4.50871e-05
         364     2.59707     2.59723 4.49653e-05
         365     2.59708     2.59723 4.48439e-05
         366     2.59709     2.59723 4.47229e-05
         367      2.5971     2.59723 4.46024e-05
         368     2.59711     2.59723 4.44823e-05
         369     2.59712     2.59723 4.43626e-05
         370     2.59713     2.59723 4.42435e-05
         371     2.59713     2.59723 4.41249e-05
         372     2.59714     2.59723 4.40069e-05
         373     2.59715     2.59723 4.38894e-05
         374     2.59716     2.59723 4.37724e-05
         375     2.59717     2.59722 4.36559e-05
         376     2.59718     2.59722   4.354e-05
         377     2.59718     2.59722 4.34247e-05
         378     2.59719     2.59722 4.33099e-05
         379      2.5972     2.59722 4.31956e-05
         380     2.59721     2.59722  4.3082e-05
         381     2.59721     2.59722 4.29689e-05
         382     2.59722     2.59722 4.28564e-05
         383     2.59723     2.59722 4.27445e-05
         384     2.59723     2.59722 4.26332e-05
         385     2.59724     2.59722 4.25225e-05
         386     2.59725     2.59722 4.24124e-05
         387     2.59725     2.59722 4.23029e-05
         388     2.59726     2.59722 4.21939e-05
         389     2.59726     2.59722 4.20856e-05
         390     2.59726     2.59723 4.19778e-05
         391     2.59726     2.59723 4.18705e-05
         392     2.59727     2.59723 4.17639e-05
         393     2.59727     2.59723 4.16578e-05
         394     2.59727     2.59723 4.15522e-05
         395     2.59727     2.59723 4.14472e-05
         396     2.59728     2.59723 4.13427e-05
         397     2.59728     2.59723 4.12388e-05
         398     2.59728     2.59723 4.11354e-05
         399     2.59728     2.59723 4.10325e-05
         400     2.59728     2.59723 4.09301e-05
         401     2.59728     2.59723 4.08283e-05
         402     2.59728     2.59723  4.0727e-05
         403     2.59728     2.59723 4.06261e-05
         404     2.59728     2.59723 4.05258e-05
         405     2.59729     2.59723  4.0426e-05
         406     2.59729     2.59723 4.03267e-05
         407     2.59729     2.59723 4.02279e-05
         408     2.59729     2.59723 4.01297e-05
         409      2.5973     2.59723 4.00319e-05
         410      2.5973     2.59723 3.99347e-05
         411      2.5973     2.59723  3.9838e-05
         412     2.59731     2.59723 3.97417e-05
         413      2.5973     2.59723 3.96459e-05
         414      2.5973     2.59723 3.95506e-05
         415      2.5973     2.59723 3.94557e-05
