#BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        1442     2.96416     2.94179 0.000543699
        1443     2.96462      2.9418 0.000543553
        1444     2.96501     2.94182 0.000543414
        1445     2.96535     2.94183 0.000543282
        1446     2.96561     2.94185 0.000543155
        1447     2.96582     2.94187 0.000543032
        1448     2.96596     2.94188 0.000542912
        1449     2.96604      2.9419 0.000542793
        1450     2.96606     2.94192 0.000542675
        1451     2.96601     2.94193 0.000542555
        1452     2.96591     2.94195 0.000542432
        1453     2.96575     2.94197 0.000542306
        1454     2.96553     2.94198 0.000542175
        1455     2.96526       2.942 0.000542039
        1456     2.96493     2.94201 0.000541895
        1457     2.96456     2.94203 0.000541744
        1458     2.96414     2.94204 0.000541585
        1459     2.96367     2.94206 0.000541416
        1460     2.96316     2.94207 0.000541238
        1461     2.96261     2.94209 0.000541051
        1462     2.96203      2.9421 0.000540852
        1463     2.96141     2.94211 0.000540644
        1464     2.96076     2.94213 0.000540424
        1465     2.96009     2.94214 0.000540195
        1466     2.95938     2.94215 0.000539954
        1467     2.95866     2.94216 0.000539703
        1468     2.95792     2.94217 0.000539442
        1469     2.95715     2.94218 0.000539172
        1470     2.95638     2.94219 0.000538891
        1471     2.95559      2.9422 0.000538602
        1472     2.95479     2.94221 0.000538304
        1473     2.95397     2.94222 0.000537998
        1474     2.95315     2.94223 0.000537684
        1475     2.95232     2.94223 0.000537363
        1476     2.95149     2.94224 0.000537035
        1477     2.95064     2.94224 0.000536702
        1478     2.94979     2.94225 0.000536363
        1479     2.94893     2.94225 0.000536019
        1480     2.94806     2.94226 0.000535672
        1481     2.94718     2.94226  0.00053532
        1482     2.94628     2.94226 0.000534966
        1483     2.94537     2.94227 0.000534609
        1484     2.94445     2.94227 0.000534251
        1485      2.9435     2.94227 0.000533892
        1486     2.94253     2.94227 0.000533533
        1487     2.94153     2.94227 0.000533174
        1488      2.9405     2.94227 0.000532817
        1489     2.93944     2.94227 0.000532463
        1490     2.93834     2.94226 0.000532112
        1491      2.9372     2.94226 0.000531766
        1492     2.93602     2.94226 0.000531426
        1493      2.9348     2.94225 0.000531093
        1494     2.93353     2.94224  0.00053077
        1495     2.93222     2.94224 0.000530457
        1496     2.93085     2.94223 0.000530157
        1497     2.92944     2.94222 0.000529872
        1498     2.92799     2.94221 0.000529603
        1499     2.92649      2.9422 0.000529354
        1500     2.92496     2.94219 0.000529126
        1501     2.92339     2.94218 0.000528921
        1502      2.9218     2.94216 0.000528743
        1503     2.92019     2.94215 0.000528594
        1504     2.91858     2.94213 0.000528474
        1505     2.91696     2.94212 0.000528388
        1506     2.91536      2.9421 0.000528336
        1507     2.91379     2.94208 0.000528319
        1508     2.91225     2.94206 0.000528339
        1509     2.91077     2.94204 0.000528395
        1510     2.90935     2.94202 0.000528489
        1511     2.90801       2.942 0.000528618
        1512     2.90676     2.94197 0.000528782
        1513     2.90561     2.94195 0.000528978
        1514     2.90458     2.94192 0.000529204
        1515     2.90367      2.9419 0.000529457
        1516      2.9029     2.94187 0.000529732
        1517     2.90226     2.94185 0.000530027
        1518     2.90176     2.94182 0.000530335
        1519     2.90141     2.94179 0.000530653
        1520      2.9012     2.94177 0.000530975
        1521     2.90114     2.94174 0.000531297
        1522     2.90123     2.94171 0.000531615
        1523     2.90146     2.94169 0.000531922
        1524     2.90183     2.94166 0.000532216
        1525     2.90233     2.94164 0.000532491
        1526     2.90296     2.94161 0.000532745
        1527     2.90372     2.94159 0.000532974
        1528      2.9046     2.94156 0.000533174
        1529     2.90559     2.94154 0.000533344
        1530     2.90669     2.94151 0.000533482
        1531      2.9079     2.94149 0.000533585
        1532      2.9092     2.94147 0.000533653
        1533     2.91061     2.94145 0.000533685
        1534     2.91211     2.94143 0.000533679
        1535      2.9137     2.94141 0.000533638
        1536     2.91537      2.9414 0.000533559
        1537     2.91713     2.94138 0.000533446
        1538     2.91897     2.94137 0.000533298
        1539     2.92088     2.94135 0.000533118
        1540     2.92287     2.94134 0.000532906
        1541     2.92492     2.94133 0.000532667
        1542     2.92703     2.94132 0.000532403
        1543     2.92919     2.94131 0.000532116
        1544      2.9314     2.94131  0.00053181
        1545     2.93364      2.9413 0.000531489
        1546     2.93592      2.9413 0.000531156
        1547     2.93822      2.9413 0.000530817
        1548     2.94053      2.9413 0.000530474
        1549     2.94284      2.9413 0.000530132
        1550     2.94515      2.9413 0.000529796
        1551     2.94744      2.9413 0.000529469
        1552     2.94971     2.94131 0.000529156
        1553     2.95195     2.94132  0.00052886
        1554     2.95414     2.94132 0.000528584
        1555     2.95629     2.94133 0.000528331
        1556     2.95839     2.94134 0.000528105
        1557     2.96042     2.94136 0.000527908
        1558     2.96238     2.94137 0.000527742
        1559     2.96427     2.94139 0.000527608
        1560     2.96607      2.9414 0.000527507
        1561      2.9678     2.94142  0.00052744
        1562     2.96943     2.94144 0.000527407
        1563     2.97097     2.94145 0.000527408
        1564     2.97241     2.94147 0.000527442
        1565     2.97375      2.9415 0.000527508
        1566     2.97499     2.94152 0.000527605
        1567     2.97613     2.94154  0.00052773
        1568     2.97715     2.94156 0.000527882
        1569     2.97806     2.94158 0.000528058
        1570     2.97886     2.94161 0.000528255
        1571     2.97955     2.94163 0.000528471
        1572     2.98012     2.94166 0.000528701
        1573     2.98056     2.94168 0.000528943
        1574     2.98089     2.94171 0.000529193
        1575     2.98109     2.94173 0.000529448
        1576     2.98117     2.94176 0.000529703
        1577     2.98112     2.94178 0.000529955
        1578     2.98094     2.94181 0.000530199
        1579     2.98063     2.94183 0.000530433
        1580     2.98018     2.94186 0.000530653
        1581     2.97961     2.94188 0.000530854
        1582     2.97891      2.9419 0.000531034
        1583     2.97807     2.94193  0.00053119
        1584      2.9771     2.94195 0.000531319
        1585     2.97601     2.94197 0.000531418
        1586     2.97478     2.94199 0.000531486
        1587     2.97344     2.94201  0.00053152
        1588     2.97197     2.94203  0.00053152
        1589     2.97039     2.94205 0.000531485
        1590     2.96871     2.94206 0.000531415
        1591     2.96693     2.94208 0.000531311
        1592     2.96506     2.94209 0.000531174
        1593     2.96312     2.94211 0.000531004
        1594     2.96111     2.94212 0.000530805
        1595     2.95905     2.94213 0.000530578
        1596     2.95696     2.94214 0.000530327
        1597     2.95485     2.94215 0.000530055
        1598     2.95275     2.94215 0.000529764
        1599     2.95067     2.94216  0.00052946
        1600     2.94862     2.94216 0.000529144
        1601     2.94664     2.94217 0.000528821
        1602     2.94474     2.94217 0.000528494
        1603     2.94294     2.94217 0.000528164
        1604     2.94126     2.94217 0.000527835
        1605     2.93971     2.94217 0.000527509
        1606     2.93832     2.94216 0.000527186
        1607     2.93709     2.94216 0.000526867
        1608     2.93604     2.94216 0.000526553
        1609     2.93518     2.94215 0.000526244
        1610     2.93451     2.94215 0.000525938
        1611     2.93404     2.94214 0.000525636
        1612     2.93376     2.94214 0.000525335
        1613     2.93369     2.94213 0.000525036
        1614      2.9338     2.94213 0.000524736
        1615     2.93409     2.94212 0.000524435
        1616     2.93456     2.94212 0.000524131
        1617     2.93519     2.94211 0.000523824
        1618     2.93597     2.94211 0.000523514
        1619     2.93689     2.94211 0.000523201
        1620     2.93793      2.9421 0.000522884
        1621     2.93908      2.9421 0.000522565
        1622     2.94033      2.9421 0.000522244
        1623     2.94165      2.9421 0.000521922
        1624     2.94304      2.9421 0.000521601
        1625     2.94448      2.9421 0.000521282
        1626     2.94597      2.9421 0.000520967
        1627     2.94748     2.94211 0.000520657
        1628     2.94902     2.94211 0.000520355
        1629     2.95057     2.94212 0.000520061
        1630     2.95212     2.94212 0.000519779
        1631     2.95367     2.94213 0.000519508
        1632     2.95521     2.94214 0.000519252
        1633     2.95674     2.94215 0.000519011
        1634     2.95825     2.94216 0.000518787
        1635     2.95974     2.94217 0.000518581
        1636     2.96121     2.94218 0.000518394
        1637     2.96264     2.94219 0.000518228
        1638     2.96405      2.9422 0.000518084
        1639     2.96543     2.94222 0.000517961
        1640     2.96677     2.94223 0.000517862
        1641     2.96808     2.94225 0.000517786
        1642     2.96935     2.94227 0.000517733
        1643     2.97059     2.94228 0.000517705
        1644     2.97178      2.9423 0.000517701
        1645     2.97294     2.94232 0.000517721
        1646     2.97406     2.94234 0.000517766
        1647     2.97514     2.94236 0.000517834
        1648     2.97618     2.94238 0.000517926
        1649     2.97717      2.9424 0.000518042
        1650     2.97812     2.94242  0.00051818
        1651     2.97903     2.94244 0.000518341
        1652      2.9799     2.94247 0.000518522
        1653     2.98072     2.94249 0.000518725
        1654     2.98149     2.94251 0.000518947
        1655     2.98222     2.94254 0.000519188
        1656     2.98291     2.94256 0.000519446
        1657     2.98355     2.94259 0.000519721
        1658     2.98414     2.94261 0.000520011
        1659     2.98469     2.94264 0.000520316
        1660     2.98519     2.94266 0.000520634
        1661     2.98565     2.94269 0.000520963
        1662     2.98606     2.94272 0.000521303
        1663     2.98643     2.94274 0.000521651
        1664     2.98675     2.94277 0.000522008
        1665     2.98703     2.94279 0.000522371
        1666     2.98726     2.94282 0.000522739
        1667     2.98746     2.94285 0.000523111
        1668     2.98761     2.94287 0.000523485
        1669     2.98772      2.9429  0.00052386
        1670     2.98779     2.94293 0.000524236
        1671     2.98782     2.94296  0.00052461
        1672     2.98781     2.94298 0.000524982
        1673     2.98776     2.94301  0.00052535
        1674     2.98768     2.94304 0.000525713
        1675     2.98756     2.94306 0.000526071
        1676     2.98741     2.94309 0.000526422
        1677     2.98722     2.94312 0.000526766
        1678       2.987     2.94314 0.000527101
        1679     2.98675     2.94317 0.000527426
        1680     2.98647     2.94319 0.000527742
        1681     2.98616     2.94322 0.000528046
        1682     2.98582     2.94324 0.000528339
        1683     2.98545     2.94327  0.00052862
        1684     2.98506     2.94329 0.000528888
        1685     2.98464     2.94332 0.000529144
        1686     2.98421     2.94334 0.000529385
        1687     2.98375     2.94337 0.000529613
        1688     2.98327     2.94339 0.000529826
        1689     2.98277     2.94341 0.000530025
        1690     2.98225     2.94344  0.00053021
        1691     2.98172     2.94346 0.000530379
        1692     2.98117     2.94348 0.000530534
        1693     2.98061      2.9435 0.000530673
        1694     2.98003     2.94352 0.000530798
        1695     2.97945     2.94355 0.000530908
        1696     2.97885     2.94357 0.000531003
        1697     2.97825     2.94359 0.000531083
        1698     2.97765     2.94361 0.000531149
        1699     2.97703     2.94363   0.0005312
        1700     2.97642     2.94365 0.000531238
        1701      2.9758     2.94367 0.000531262
        1702     2.97518     2.94368 0.000531272
        1703     2.97457      2.9437  0.00053127
        1704     2.97396     2.94372 0.000531255
        1705     2.97335     2.94374 0.000531227
        1706     2.97274     2.94375 0.000531188
        1707     2.97215     2.94377 0.000531137
        1708     2.97157     2.94379 0.000531075
        1709     2.97099      2.9438 0.000531003
        1710     2.97043     2.94382 0.000530921
        1711     2.96989     2.94383 0.000530829
        1712     2.96936     2.94385 0.000530728
        1713     2.96884     2.94386 0.000530619
        1714     2.96835     2.94388 0.000530502
        1715     2.96788     2.94389 0.000530377
        1716     2.96743     2.94391 0.000530245
        1717     2.96701     2.94392 0.000530107
        1718     2.96662     2.94393 0.000529963
        1719     2.96625     2.94394 0.000529814
        1720     2.96591     2.94396  0.00052966
        1721     2.96561     2.94397 0.000529502
        1722     2.96533     2.94398 0.000529339
        1723      2.9651     2.94399 0.000529174
        1724      2.9649     2.94401 0.000529006
        1725     2.96473     2.94402 0.000528836
        1726     2.96461     2.94403 0.000528664
        1727     2.96452     2.94404 0.000528491
        1728     2.96447     2.94405 0.000528317
        1729     2.96447     2.94407 0.000528144
        1730      2.9645     2.94408  0.00052797
        1731     2.96458     2.94409 0.000527798
        1732     2.96469      2.9441 0.000527627
        1733     2.96485     2.94411 0.000527459
        1734     2.96505     2.94413 0.000527293
        1735     2.96528     2.94414  0.00052713
        1736     2.96556     2.94415 0.000526971
        1737     2.96587     2.94416 0.000526815
        1738     2.96622     2.94418 0.000526665
        1739      2.9666     2.94419  0.00052652
        1740     2.96701      2.9442 0.000526381
        1741     2.96745     2.94421 0.000526248
        1742     2.96792     2.94423 0.000526122
        1743     2.96842     2.94424 0.000526003
        1744     2.96894     2.94426 0.000525892
        1745     2.96947     2.94427 0.000525789
        1746     2.97002     2.94429 0.000525695
        1747     2.97059      2.9443 0.000525609
        1748     2.97116     2.94432 0.000525533
        1749     2.97175     2.94433 0.000525467
        1750     2.97233     2.94435  0.00052541
        1751     2.97292     2.94436 0.000525363
        1752     2.97351     2.94438 0.000525327
        1753     2.97409      2.9444   0.0005253
        1754     2.97466     2.94442 0.000525284
        1755     2.97521     2.94443 0.000525278
        1756     2.97576     2.94445 0.000525281
        1757     2.97628     2.94447 0.000525295
        1758     2.97679     2.94449 0.000525318
        1759     2.97727     2.94451 0.000525349
        1760     2.97772     2.94452  0.00052539
        1761     2.97815     2.94454 0.000525438
        1762     2.97854     2.94456 0.000525494
        1763     2.97891     2.94458 0.000525557
        1764     2.97923      2.9446 0.000525626
        1765     2.97952     2.94462 0.000525701
        1766     2.97977     2.94464  0.00052578
        1767     2.97998     2.94466 0.000525862
        1768     2.98014     2.94468 0.000525948
        1769     2.98026      2.9447 0.000526035
        1770     2.98033     2.94472 0.000526122
        1771     2.98036     2.94474  0.00052621
        1772     2.98033     2.94476 0.000526296
        1773     2.98026     2.94478  0.00052638
        1774     2.98013      2.9448  0.00052646
        1775     2.97995     2.94482 0.000526536
        1776     2.97972     2.94484 0.000526606
        1777     2.97943     2.94486 0.000526669
        1778     2.97909     2.94488 0.000526725
        1779     2.97869      2.9449 0.000526771
        1780     2.97824     2.94492 0.000526808
        1781     2.97773     2.94494 0.000526834
        1782     2.97716     2.94495 0.000526849
        1783     2.97654     2.94497 0.000526851
        1784     2.97586     2.94499  0.00052684
        1785     2.97512     2.94501 0.000526816
        1786     2.97433     2.94502 0.000526776
        1787     2.97348     2.94504 0.000526722
        1788     2.97258     2.94505 0.000526653
        1789     2.97162     2.94507 0.000526568
        1790     2.97061     2.94508 0.000526467
        1791     2.96954      2.9451  0.00052635
        1792     2.96842     2.94511 0.000526217
        1793     2.96726     2.94512 0.000526069
        1794     2.96604     2.94513 0.000525905
        1795     2.96478     2.94514 0.000525725
        1796     2.96347     2.94516 0.000525532
        1797     2.96213     2.94516 0.000525324
        1798     2.96075     2.94517 0.000525104
        1799     2.95933     2.94518 0.000524871
        1800     2.95789     2.94519 0.000524627
        1801     2.95643     2.94519 0.000524372
        1802     2.95494      2.9452 0.000524109
        1803     2.95345      2.9452 0.000523839
        1804     2.95196     2.94521 0.000523562
        1805     2.95047     2.94521  0.00052328
        1806     2.94899     2.94521 0.000522994
        1807     2.94754     2.94521 0.000522706
        1808     2.94612     2.94521 0.000522417
        1809     2.94475     2.94521 0.000522129
        1810     2.94344     2.94521 0.000521841
        1811     2.94219     2.94521 0.000521556
        1812     2.94103     2.94521 0.000521273
        1813     2.93996     2.94521 0.000520993
        1814       2.939      2.9452 0.000520717
        1815     2.93816      2.9452 0.000520445
        1816     2.93744      2.9452 0.000520176
        1817     2.93686     2.94519  0.00051991
        1818     2.93643     2.94519 0.000519646
        1819     2.93615     2.94518 0.000519384
        1820     2.93604     2.94518 0.000519123
        1821     2.93608     2.94517 0.000518862
        1822     2.93629     2.94517   0.0005186
        1823     2.93666     2.94516 0.000518337
        1824     2.93719     2.94516 0.000518071
        1825     2.93787     2.94515 0.000517803
        1826      2.9387     2.94515 0.000517531
        1827     2.93967     2.94515 0.000517256
        1828     2.94077     2.94514 0.000516979
        1829     2.94197     2.94514 0.000516699
        1830     2.94328     2.94514 0.000516418
        1831     2.94468     2.94514 0.000516136
        1832     2.94614     2.94514 0.000515854
        1833     2.94766     2.94514 0.000515575
        1834     2.94922     2.94515 0.000515299
        1835      2.9508     2.94515 0.000515027
        1836     2.95239     2.94515 0.000514762
        1837     2.95398     2.94516 0.000514504
        1838     2.95555     2.94516 0.000514255
        1839     2.95709     2.94517 0.000514016
        1840     2.95859     2.94518 0.000513788
        1841     2.96004     2.94518 0.000513573
        1842     2.96144     2.94519  0.00051337
        1843     2.96277      2.9452  0.00051318
        1844     2.96403     2.94521 0.000513003
        1845     2.96522     2.94522  0.00051284
        1846     2.96633     2.94524 0.000512689
        1847     2.96736     2.94525 0.000512552
        1848     2.96832     2.94526 0.000512426
        1849     2.96919     2.94527 0.000512313
        1850     2.96999     2.94529  0.00051221
        1851      2.9707      2.9453 0.000512117
        1852     2.97135     2.94531 0.000512034
        1853     2.97192     2.94533 0.000511959
        1854     2.97242     2.94534 0.000511891
        1855     2.97285     2.94536  0.00051183
        1856     2.97323     2.94537 0.000511774
        1857     2.97355     2.94539 0.000511723
        1858     2.97381      2.9454 0.000511677
        1859     2.97402     2.94542 0.000511633
        1860     2.97419     2.94543 0.000511592
        1861     2.97432     2.94545 0.000511552
        1862     2.97441     2.94547 0.000511514
        1863     2.97447     2.94548 0.000511476
        1864      2.9745      2.9455 0.000511439
        1865      2.9745     2.94551 0.000511401
        1866     2.97449     2.94553 0.000511362
        1867     2.97445     2.94554 0.000511323
        1868      2.9744     2.94556 0.000511283
        1869     2.97434     2.94557 0.000511241
        1870     2.97427     2.94559 0.000511198
        1871     2.97419      2.9456 0.000511153
        1872     2.97411     2.94562 0.000511107
        1873     2.97403     2.94563 0.000511059
        1874     2.97394     2.94565  0.00051101
        1875     2.97386     2.94566 0.000510959
        1876     2.97377     2.94568 0.000510906
        1877     2.97369     2.94569 0.000510852
        1878     2.97362     2.94571 0.000510796
        1879     2.97354     2.94572 0.000510739
        1880     2.97348     2.94574  0.00051068
        1881     2.97341     2.94575 0.000510621
        1882     2.97336     2.94577  0.00051056
        1883      2.9733     2.94578 0.000510498
        1884     2.97326      2.9458 0.000510436
        1885     2.97322     2.94581 0.000510372
        1886     2.97318     2.94583 0.000510308
        1887     2.97315     2.94584 0.000510243
        1888     2.97312     2.94586 0.000510177
        1889     2.97309     2.94587  0.00051011
        1890     2.97307     2.94588 0.000510043
        1891     2.97304      2.9459 0.000509976
        1892     2.97302     2.94591 0.000509908
        1893       2.973     2.94593 0.000509839
        1894     2.97297     2.94594  0.00050977
        1895     2.97295     2.94596   0.0005097
        1896     2.97292     2.94597  0.00050963
        1897     2.97288     2.94598 0.000509558
        1898     2.97284       2.946 0.000509486
        1899     2.97279     2.94601 0.000509413
        1900     2.97274     2.94603 0.000509339
        1901     2.97267     2.94604 0.000509264
        1902      2.9726     2.94605 0.000509188
        1903     2.97252     2.94607  0.00050911
        1904     2.97243     2.94608 0.000509031
        1905     2.97232      2.9461  0.00050895
        1906     2.97221     2.94611 0.000508867
        1907     2.97208     2.94612 0.000508783
        1908     2.97195     2.94614 0.000508696
        1909      2.9718     2.94615 0.000508607
        1910     2.97164     2.94616 0.000508516
        1911     2.97148     2.94618 0.000508422
        1912      2.9713     2.94619 0.000508326
        1913     2.97112      2.9462 0.000508227
        1914     2.97093     2.94622 0.000508126
        1915     2.97074     2.94623 0.000508022
        1916     2.97055     2.94624 0.000507916
        1917     2.97036     2.94625 0.000507806
        1918     2.97018     2.94627 0.000507695
        1919        2.97     2.94628 0.000507581
        1920     2.96983     2.94629 0.000507465
        1921     2.96968      2.9463 0.000507347
        1922     2.96955     2.94632 0.000507227
        1923     2.96944     2.94633 0.000507106
        1924     2.96935     2.94634 0.000506983
        1925      2.9693     2.94635  0.00050686
        1926     2.96928     2.94636 0.000506737
        1927      2.9693     2.94638 0.000506614
        1928     2.96936     2.94639 0.000506491
        1929     2.96947      2.9464  0.00050637
        1930     2.96963     2.94641 0.000506251
        1931     2.96984     2.94642 0.000506134
        1932      2.9701     2.94644  0.00050602
        1933     2.97042     2.94645  0.00050591
        1934     2.97079     2.94646 0.000505805
        1935     2.97123     2.94647 0.000505706
        1936     2.97172     2.94649 0.000505613
        1937     2.97227      2.9465 0.000505527
        1938     2.97288     2.94651 0.000505449
        1939     2.97354     2.94653 0.000505381
        1940     2.97426     2.94654 0.000505322
        1941     2.97502     2.94656 0.000505275
        1942     2.97584     2.94657  0.00050524
        1943     2.97669     2.94659 0.000505217
        1944     2.97758      2.9466 0.000505209
        1945     2.97851     2.94662 0.000505216
        1946     2.97947     2.94664 0.000505238
        1947     2.98045     2.94665 0.000505277
        1948     2.98145     2.94667 0.000505333
        1949     2.98246     2.94669 0.000505407
        1950     2.98348     2.94671   0.0005055
        1951      2.9845     2.94673 0.000505612
        1952     2.98552     2.94675 0.000505743
        1953     2.98653     2.94677 0.000505894
        1954     2.98753     2.94679 0.000506066
        1955     2.98852     2.94681 0.000506257
        1956     2.98948     2.94683 0.000506467
        1957     2.99041     2.94685 0.000506698
        1958     2.99132     2.94688 0.000506948
        1959      2.9922      2.9469 0.000507217
        1960     2.99305     2.94692 0.000507504
        1961     2.99385     2.94695 0.000507809
        1962     2.99462     2.94697 0.000508132
        1963     2.99535       2.947  0.00050847
        1964     2.99604     2.94702 0.000508824
        1965     2.99669     2.94705 0.000509193
        1966     2.99729     2.94707 0.000509574
        1967     2.99785      2.9471 0.000509969
        1968     2.99837     2.94712 0.000510375
        1969     2.99885     2.94715 0.000510791
        1970     2.99928     2.94718 0.000511217
        1971     2.99968      2.9472 0.000511651
        1972     3.00003     2.94723 0.000512093
        1973     3.00034     2.94726  0.00051254
        1974     3.00062     2.94728 0.000512993
        1975     3.00086     2.94731  0.00051345
        1976     3.00106     2.94734  0.00051391
        1977     3.00123     2.94737 0.000514373
        1978     3.00137     2.94739 0.000514837
        1979     3.00148     2.94742 0.000515301
        1980     3.00157     2.94745 0.000515766
        1981     3.00162     2.94748  0.00051623
        1982     3.00165      2.9475 0.000516693
        1983     3.00166     2.94753 0.000517154
        1984     3.00165     2.94756 0.000517612
        1985     3.00162     2.94758 0.000518067
        1986     3.00157     2.94761 0.000518519
        1987     3.00151     2.94764 0.000518967
        1988     3.00144     2.94767 0.000519411
        1989     3.00135     2.94769 0.000519851
        1990     3.00126     2.94772 0.000520286
        1991     3.00115     2.94775 0.000520717
        1992     3.00104     2.94777 0.000521142
        1993     3.00093      2.9478 0.000521563
        1994     3.00081     2.94783 0.000521978
        1995     3.00068     2.94785 0.000522388
        1996     3.00056     2.94788 0.000522793
        1997     3.00043     2.94791 0.000523194
        1998     3.00031     2.94793 0.000523589
        1999     3.00018     2.94796 0.000523979
        2000     3.00006     2.94798 0.000524364
