#BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        1438     1.97449     1.96115 0.000362923
        1439     1.97495     1.96116 0.000362798
        1440     1.97538     1.96117  0.00036268
        1441     1.97576     1.96118  0.00036257
        1442     1.97611     1.96119 0.000362466
        1443     1.97641      1.9612 0.000362369
        1444     1.97668     1.96121 0.000362276
        1445      1.9769     1.96122 0.000362188
        1446     1.97708     1.96123 0.000362103
        1447     1.97721     1.96124 0.000362021
        1448     1.97731     1.96126 0.000361941
        1449     1.97736     1.96127 0.000361862
        1450     1.97737     1.96128 0.000361783
        1451     1.97734     1.96129 0.000361703
        1452     1.97727      1.9613 0.000361622
        1453     1.97717     1.96131 0.000361537
        1454     1.97702     1.96132  0.00036145
        1455     1.97684     1.96133 0.000361359
        1456     1.97662     1.96134 0.000361263
        1457     1.97637     1.96135 0.000361163
        1458     1.97609     1.96136 0.000361057
        1459     1.97578     1.96137 0.000360944
        1460     1.97544     1.96138 0.000360826
        1461     1.97508     1.96139   0.0003607
        1462     1.97469      1.9614 0.000360568
        1463     1.97427     1.96141 0.000360429
        1464     1.97384     1.96142 0.000360283
        1465     1.97339     1.96143  0.00036013
        1466     1.97292     1.96143 0.000359969
        1467     1.97244     1.96144 0.000359802
        1468     1.97194     1.96145 0.000359628
        1469     1.97144     1.96146 0.000359448
        1470     1.97092     1.96146 0.000359261
        1471     1.97039     1.96147 0.000359068
        1472     1.96986     1.96147 0.000358869
        1473     1.96932     1.96148 0.000358665
        1474     1.96877     1.96148 0.000358456
        1475     1.96822     1.96149 0.000358242
        1476     1.96766     1.96149 0.000358024
        1477      1.9671      1.9615 0.000357801
        1478     1.96653      1.9615 0.000357575
        1479     1.96595      1.9615 0.000357346
        1480     1.96537     1.96151 0.000357114
        1481     1.96479     1.96151  0.00035688
        1482     1.96419     1.96151 0.000356644
        1483     1.96358     1.96151 0.000356406
        1484     1.96296     1.96151 0.000356167
        1485     1.96233     1.96151 0.000355928
        1486     1.96168     1.96151 0.000355688
        1487     1.96102     1.96151 0.000355449
        1488     1.96033     1.96151 0.000355211
        1489     1.95963     1.96151 0.000354975
        1490     1.95889     1.96151 0.000354741
        1491     1.95814     1.96151  0.00035451
        1492     1.95735      1.9615 0.000354284
        1493     1.95653      1.9615 0.000354062
        1494     1.95569      1.9615 0.000353847
        1495     1.95481     1.96149 0.000353638
        1496      1.9539     1.96149 0.000353438
        1497     1.95296     1.96148 0.000353248
        1498     1.95199     1.96147 0.000353069
        1499     1.95099     1.96147 0.000352903
        1500     1.94997     1.96146 0.000352751
        1501     1.94893     1.96145 0.000352614
        1502     1.94787     1.96144 0.000352496
        1503     1.94679     1.96143 0.000352396
        1504     1.94572     1.96142 0.000352316
        1505     1.94464     1.96141 0.000352259
        1506     1.94357      1.9614 0.000352224
        1507     1.94252     1.96139 0.000352213
        1508      1.9415     1.96137 0.000352226
        1509     1.94051     1.96136 0.000352264
        1510     1.93957     1.96135 0.000352326
        1511     1.93867     1.96133 0.000352412
        1512     1.93784     1.96131 0.000352521
        1513     1.93708      1.9613 0.000352652
        1514     1.93639     1.96128 0.000352803
        1515     1.93578     1.96127 0.000352971
        1516     1.93526     1.96125 0.000353155
        1517     1.93484     1.96123 0.000353351
        1518     1.93451     1.96121 0.000353557
        1519     1.93427      1.9612 0.000353768
        1520     1.93413     1.96118 0.000353983
        1521      1.9341     1.96116 0.000354198
        1522     1.93415     1.96114  0.00035441
        1523     1.93431     1.96112 0.000354615
        1524     1.93455     1.96111 0.000354811
        1525     1.93489     1.96109 0.000354994
        1526     1.93531     1.96107 0.000355163
        1527     1.93581     1.96106 0.000355316
        1528      1.9364     1.96104  0.00035545
        1529     1.93706     1.96102 0.000355563
        1530     1.93779     1.96101 0.000355655
        1531      1.9386       1.961 0.000355724
        1532     1.93947     1.96098 0.000355769
        1533     1.94041     1.96097  0.00035579
        1534      1.9414     1.96095 0.000355786
        1535     1.94246     1.96094 0.000355758
        1536     1.94358     1.96093 0.000355706
        1537     1.94475     1.96092 0.000355631
        1538     1.94598     1.96091 0.000355532
        1539     1.94726      1.9609 0.000355412
        1540     1.94858     1.96089 0.000355271
        1541     1.94995     1.96089 0.000355111
        1542     1.95135     1.96088 0.000354935
        1543     1.95279     1.96088 0.000354744
        1544     1.95426     1.96087  0.00035454
        1545     1.95576     1.96087 0.000354326
        1546     1.95728     1.96087 0.000354104
        1547     1.95881     1.96086 0.000353878
        1548     1.96035     1.96086 0.000353649
        1549     1.96189     1.96086 0.000353422
        1550     1.96343     1.96087 0.000353197
        1551     1.96496     1.96087  0.00035298
        1552     1.96647     1.96087 0.000352771
        1553     1.96796     1.96088 0.000352573
        1554     1.96943     1.96088 0.000352389
        1555     1.97086     1.96089 0.000352221
        1556     1.97226      1.9609  0.00035207
        1557     1.97361      1.9609 0.000351939
        1558     1.97492     1.96091 0.000351828
        1559     1.97618     1.96092 0.000351738
        1560     1.97738     1.96093 0.000351671
        1561     1.97853     1.96095 0.000351627
        1562     1.97962     1.96096 0.000351605
        1563     1.98065     1.96097 0.000351605
        1564     1.98161     1.96098 0.000351628
        1565      1.9825       1.961 0.000351672
        1566     1.98333     1.96101 0.000351736
        1567     1.98408     1.96103  0.00035182
        1568     1.98477     1.96104 0.000351921
        1569     1.98538     1.96106 0.000352039
        1570     1.98591     1.96107  0.00035217
        1571     1.98637     1.96109 0.000352314
        1572     1.98674      1.9611 0.000352467
        1573     1.98704     1.96112 0.000352629
        1574     1.98726     1.96114 0.000352796
        1575     1.98739     1.96115 0.000352965
        1576     1.98744     1.96117 0.000353135
        1577     1.98741     1.96119 0.000353303
        1578     1.98729      1.9612 0.000353466
        1579     1.98708     1.96122 0.000353622
        1580     1.98679     1.96124 0.000353768
        1581     1.98641     1.96125 0.000353903
        1582     1.98594     1.96127 0.000354023
        1583     1.98538     1.96128 0.000354127
        1584     1.98474      1.9613 0.000354213
        1585       1.984     1.96131 0.000354279
        1586     1.98319     1.96133 0.000354324
        1587     1.98229     1.96134 0.000354347
        1588     1.98131     1.96135 0.000354347
        1589     1.98026     1.96136 0.000354323
        1590     1.97914     1.96138 0.000354277
        1591     1.97795     1.96139 0.000354207
        1592     1.97671      1.9614 0.000354116
        1593     1.97541      1.9614 0.000354003
        1594     1.97407     1.96141  0.00035387
        1595      1.9727     1.96142 0.000353719
        1596     1.97131     1.96143 0.000353551
        1597      1.9699     1.96143  0.00035337
        1598      1.9685     1.96144 0.000353176
        1599     1.96711     1.96144 0.000352973
        1600     1.96575     1.96144 0.000352763
        1601     1.96443     1.96144 0.000352548
        1602     1.96316     1.96144 0.000352329
        1603     1.96196     1.96144 0.000352109
        1604     1.96084     1.96144  0.00035189
        1605     1.95981     1.96144 0.000351672
        1606     1.95888     1.96144 0.000351457
        1607     1.95806     1.96144 0.000351245
        1608     1.95736     1.96144 0.000351035
        1609     1.95679     1.96143 0.000350829
        1610     1.95634     1.96143 0.000350625
        1611     1.95603     1.96143 0.000350424
        1612     1.95584     1.96142 0.000350224
        1613     1.95579     1.96142 0.000350024
        1614     1.95586     1.96142 0.000349824
        1615     1.95606     1.96141 0.000349623
        1616     1.95637     1.96141 0.000349421
        1617     1.95679     1.96141 0.000349216
        1618     1.95732     1.96141  0.00034901
        1619     1.95793      1.9614 0.000348801
        1620     1.95862      1.9614 0.000348589
        1621     1.95939      1.9614 0.000348377
        1622     1.96022      1.9614 0.000348163
        1623      1.9611      1.9614 0.000347948
        1624     1.96203      1.9614 0.000347734
        1625     1.96299      1.9614 0.000347522
        1626     1.96398      1.9614 0.000347311
        1627     1.96499      1.9614 0.000347105
        1628     1.96601     1.96141 0.000346903
        1629     1.96705     1.96141 0.000346708
        1630     1.96808     1.96142 0.000346519
        1631     1.96911     1.96142 0.000346339
        1632     1.97014     1.96143 0.000346168
        1633     1.97116     1.96143 0.000346007
        1634     1.97217     1.96144 0.000345858
        1635     1.97316     1.96144 0.000345721
        1636     1.97414     1.96145 0.000345596
        1637     1.97509     1.96146 0.000345486
        1638     1.97603     1.96147 0.000345389
        1639     1.97695     1.96148 0.000345308
        1640     1.97785     1.96149 0.000345241
        1641     1.97872      1.9615  0.00034519
        1642     1.97957     1.96151 0.000345155
        1643     1.98039     1.96152 0.000345137
        1644     1.98119     1.96153 0.000345134
        1645     1.98196     1.96155 0.000345147
        1646     1.98271     1.96156 0.000345177
        1647     1.98343     1.96157 0.000345223
        1648     1.98412     1.96159 0.000345284
        1649     1.98478      1.9616 0.000345361
        1650     1.98542     1.96161 0.000345453
        1651     1.98602     1.96163  0.00034556
        1652      1.9866     1.96164 0.000345682
        1653     1.98714     1.96166 0.000345816
        1654     1.98766     1.96168 0.000345965
        1655     1.98815     1.96169 0.000346125
        1656      1.9886     1.96171 0.000346297
        1657     1.98903     1.96172 0.000346481
        1658     1.98943     1.96174 0.000346674
        1659     1.98979     1.96176 0.000346877
        1660     1.99013     1.96178 0.000347089
        1661     1.99043     1.96179 0.000347309
        1662     1.99071     1.96181 0.000347535
        1663     1.99095     1.96183 0.000347768
        1664     1.99117     1.96185 0.000348005
        1665     1.99135     1.96186 0.000348247
        1666     1.99151     1.96188 0.000348493
        1667     1.99164      1.9619  0.00034874
        1668     1.99174     1.96192  0.00034899
        1669     1.99181     1.96193  0.00034924
        1670     1.99186     1.96195  0.00034949
        1671     1.99188     1.96197  0.00034974
        1672     1.99187     1.96199 0.000349988
        1673     1.99184     1.96201 0.000350233
        1674     1.99179     1.96202 0.000350476
        1675     1.99171     1.96204 0.000350714
        1676     1.99161     1.96206 0.000350948
        1677     1.99148     1.96208 0.000351177
        1678     1.99133     1.96209   0.0003514
        1679     1.99117     1.96211 0.000351617
        1680     1.99098     1.96213 0.000351828
        1681     1.99077     1.96215 0.000352031
        1682     1.99054     1.96216 0.000352226
        1683      1.9903     1.96218 0.000352413
        1684     1.99004      1.9622 0.000352592
        1685     1.98976     1.96221 0.000352762
        1686     1.98947     1.96223 0.000352923
        1687     1.98916     1.96224 0.000353075
        1688     1.98884     1.96226 0.000353218
        1689     1.98851     1.96228  0.00035335
        1690     1.98817     1.96229 0.000353473
        1691     1.98781     1.96231 0.000353586
        1692     1.98744     1.96232 0.000353689
        1693     1.98707     1.96234 0.000353782
        1694     1.98669     1.96235 0.000353865
        1695      1.9863     1.96236 0.000353938
        1696      1.9859     1.96238 0.000354002
        1697      1.9855     1.96239 0.000354055
        1698      1.9851      1.9624 0.000354099
        1699     1.98469     1.96242 0.000354134
        1700     1.98428     1.96243 0.000354159
        1701     1.98387     1.96244 0.000354175
        1702     1.98346     1.96246 0.000354182
        1703     1.98305     1.96247  0.00035418
        1704     1.98264     1.96248  0.00035417
        1705     1.98223     1.96249 0.000354151
        1706     1.98183      1.9625 0.000354125
        1707     1.98143     1.96251 0.000354091
        1708     1.98104     1.96252  0.00035405
        1709     1.98066     1.96254 0.000354002
        1710     1.98029     1.96255 0.000353947
        1711     1.97992     1.96256 0.000353886
        1712     1.97957     1.96257 0.000353819
        1713     1.97923     1.96258 0.000353746
        1714      1.9789     1.96258 0.000353668
        1715     1.97859     1.96259 0.000353585
        1716     1.97829      1.9626 0.000353497
        1717     1.97801     1.96261 0.000353405
        1718     1.97774     1.96262 0.000353309
        1719      1.9775     1.96263 0.000353209
        1720     1.97727     1.96264 0.000353107
        1721     1.97707     1.96265 0.000353001
        1722     1.97689     1.96265 0.000352893
        1723     1.97673     1.96266 0.000352783
        1724      1.9766     1.96267 0.000352671
        1725     1.97649     1.96268 0.000352557
        1726      1.9764     1.96269 0.000352443
        1727     1.97635      1.9627 0.000352327
        1728     1.97631      1.9627 0.000352211
        1729     1.97631     1.96271 0.000352096
        1730     1.97633     1.96272  0.00035198
        1731     1.97638     1.96273 0.000351865
        1732     1.97646     1.96273 0.000351752
        1733     1.97657     1.96274 0.000351639
        1734      1.9767     1.96275 0.000351528
        1735     1.97686     1.96276  0.00035142
        1736     1.97704     1.96277 0.000351314
        1737     1.97725     1.96278  0.00035121
        1738     1.97748     1.96278  0.00035111
        1739     1.97773     1.96279 0.000351013
        1740     1.97801      1.9628 0.000350921
        1741      1.9783     1.96281 0.000350832
        1742     1.97862     1.96282 0.000350748
        1743     1.97895     1.96283 0.000350669
        1744     1.97929     1.96284 0.000350595
        1745     1.97965     1.96285 0.000350526
        1746     1.98002     1.96286 0.000350463
        1747     1.98039     1.96287 0.000350406
        1748     1.98078     1.96288 0.000350356
        1749     1.98117     1.96289 0.000350311
        1750     1.98156      1.9629 0.000350273
        1751     1.98195     1.96291 0.000350242
        1752     1.98234     1.96292 0.000350218
        1753     1.98272     1.96293   0.0003502
        1754      1.9831     1.96294 0.000350189
        1755     1.98348     1.96296 0.000350185
        1756     1.98384     1.96297 0.000350188
        1757     1.98419     1.96298 0.000350197
        1758     1.98452     1.96299 0.000350212
        1759     1.98485       1.963 0.000350233
        1760     1.98515     1.96302  0.00035026
        1761     1.98543     1.96303 0.000350292
        1762      1.9857     1.96304  0.00035033
        1763     1.98594     1.96305 0.000350372
        1764     1.98616     1.96307 0.000350418
        1765     1.98635     1.96308 0.000350467
        1766     1.98651     1.96309  0.00035052
        1767     1.98665     1.96311 0.000350575
        1768     1.98676     1.96312 0.000350632
        1769     1.98684     1.96313  0.00035069
        1770     1.98689     1.96315 0.000350748
        1771      1.9869     1.96316 0.000350807
        1772     1.98689     1.96317 0.000350864
        1773     1.98684     1.96319  0.00035092
        1774     1.98675      1.9632 0.000350973
        1775     1.98663     1.96321 0.000351024
        1776     1.98648     1.96323 0.000351071
        1777     1.98629     1.96324 0.000351113
        1778     1.98606     1.96325  0.00035115
        1779     1.98579     1.96327 0.000351181
        1780     1.98549     1.96328 0.000351205
        1781     1.98515     1.96329 0.000351223
        1782     1.98477      1.9633 0.000351233
        1783     1.98436     1.96331 0.000351234
        1784     1.98391     1.96333 0.000351227
        1785     1.98342     1.96334  0.00035121
        1786     1.98289     1.96335 0.000351184
        1787     1.98232     1.96336 0.000351148
        1788     1.98172     1.96337 0.000351102
        1789     1.98108     1.96338 0.000351045
        1790      1.9804     1.96339 0.000350978
        1791     1.97969      1.9634   0.0003509
        1792     1.97895     1.96341 0.000350811
        1793     1.97817     1.96341 0.000350712
        1794     1.97736     1.96342 0.000350603
        1795     1.97652     1.96343 0.000350484
        1796     1.97565     1.96344 0.000350355
        1797     1.97475     1.96344 0.000350216
        1798     1.97383     1.96345 0.000350069
        1799     1.97289     1.96345 0.000349914
        1800     1.97193     1.96346 0.000349751
        1801     1.97095     1.96346 0.000349582
        1802     1.96996     1.96347 0.000349406
        1803     1.96897     1.96347 0.000349226
        1804     1.96797     1.96347 0.000349041
        1805     1.96698     1.96347 0.000348853
        1806     1.96599     1.96348 0.000348663
        1807     1.96503     1.96348 0.000348471
        1808     1.96408     1.96348 0.000348278
        1809     1.96317     1.96348 0.000348086
        1810     1.96229     1.96348 0.000347894
        1811     1.96146     1.96347 0.000347704
        1812     1.96069     1.96347 0.000347515
        1813     1.95998     1.96347 0.000347329
        1814     1.95933     1.96347 0.000347145
        1815     1.95877     1.96347 0.000346963
        1816     1.95829     1.96346 0.000346784
        1817     1.95791     1.96346 0.000346607
        1818     1.95762     1.96346 0.000346431
        1819     1.95744     1.96345 0.000346256
        1820     1.95736     1.96345 0.000346082
        1821     1.95739     1.96345 0.000345908
        1822     1.95753     1.96344 0.000345733
        1823     1.95777     1.96344 0.000345558
        1824     1.95813     1.96344 0.000345381
        1825     1.95858     1.96344 0.000345202
        1826     1.95914     1.96343 0.000345021
        1827     1.95978     1.96343 0.000344838
        1828     1.96051     1.96343 0.000344653
        1829     1.96132     1.96343 0.000344466
        1830     1.96219     1.96343 0.000344279
        1831     1.96312     1.96343 0.000344091
        1832     1.96409     1.96343 0.000343903
        1833     1.96511     1.96343 0.000343717
        1834     1.96614     1.96343 0.000343532
        1835      1.9672     1.96343 0.000343351
        1836     1.96826     1.96343 0.000343174
        1837     1.96932     1.96344 0.000343002
        1838     1.97036     1.96344 0.000342837
        1839     1.97139     1.96345 0.000342677
        1840     1.97239     1.96345 0.000342526
        1841     1.97336     1.96346 0.000342382
        1842     1.97429     1.96346 0.000342247
        1843     1.97518     1.96347  0.00034212
        1844     1.97602     1.96348 0.000342002
        1845     1.97681     1.96348 0.000341893
        1846     1.97755     1.96349 0.000341793
        1847     1.97824      1.9635 0.000341701
        1848     1.97888     1.96351 0.000341618
        1849     1.97946     1.96352 0.000341542
        1850     1.97999     1.96352 0.000341473
        1851     1.98047     1.96353 0.000341411
        1852      1.9809     1.96354 0.000341356
        1853     1.98128     1.96355 0.000341306
        1854     1.98161     1.96356 0.000341261
        1855      1.9819     1.96357  0.00034122
        1856     1.98215     1.96358 0.000341183
        1857     1.98236     1.96359 0.000341149
        1858     1.98254      1.9636 0.000341118
        1859     1.98268     1.96361 0.000341089
        1860     1.98279     1.96362 0.000341061
        1861     1.98288     1.96363 0.000341035
        1862     1.98294     1.96364 0.000341009
        1863     1.98298     1.96365 0.000340984
        1864       1.983     1.96366 0.000340959
        1865       1.983     1.96367 0.000340934
        1866     1.98299     1.96368 0.000340908
        1867     1.98297      1.9637 0.000340882
        1868     1.98294     1.96371 0.000340855
        1869     1.98289     1.96372 0.000340827
        1870     1.98285     1.96373 0.000340799
        1871      1.9828     1.96374 0.000340769
        1872     1.98274     1.96375 0.000340738
        1873     1.98269     1.96376 0.000340706
        1874     1.98263     1.96377 0.000340673
        1875     1.98257     1.96378 0.000340639
        1876     1.98252     1.96379 0.000340604
        1877     1.98246      1.9638 0.000340568
        1878     1.98241     1.96381 0.000340531
        1879     1.98236     1.96382 0.000340492
        1880     1.98232     1.96383 0.000340454
        1881     1.98228     1.96384 0.000340414
        1882     1.98224     1.96385 0.000340373
        1883      1.9822     1.96386 0.000340332
        1884     1.98217     1.96387  0.00034029
        1885     1.98214     1.96387 0.000340248
        1886     1.98212     1.96388 0.000340205
        1887      1.9821     1.96389 0.000340162
        1888     1.98208      1.9639 0.000340118
        1889     1.98206     1.96391 0.000340074
        1890     1.98205     1.96392 0.000340029
        1891     1.98203     1.96393 0.000339984
        1892     1.98201     1.96394 0.000339939
        1893       1.982     1.96395 0.000339893
        1894     1.98198     1.96396 0.000339847
        1895     1.98196     1.96397   0.0003398
        1896     1.98194     1.96398 0.000339753
        1897     1.98192     1.96399 0.000339706
        1898     1.98189       1.964 0.000339657
        1899     1.98186     1.96401 0.000339609
        1900     1.98182     1.96402 0.000339559
        1901     1.98178     1.96403 0.000339509
        1902     1.98173     1.96404 0.000339459
        1903     1.98168     1.96405 0.000339407
        1904     1.98162     1.96406 0.000339354
        1905     1.98155     1.96406   0.0003393
        1906     1.98147     1.96407 0.000339245
        1907     1.98139     1.96408 0.000339189
        1908      1.9813     1.96409 0.000339131
        1909      1.9812      1.9641 0.000339071
        1910     1.98109     1.96411 0.000339011
        1911     1.98098     1.96412 0.000338948
        1912     1.98087     1.96413 0.000338884
        1913     1.98075     1.96414 0.000338818
        1914     1.98062     1.96414 0.000338751
        1915     1.98049     1.96415 0.000338681
        1916     1.98037     1.96416  0.00033861
        1917     1.98024     1.96417 0.000338538
        1918     1.98012     1.96418 0.000338463
        1919        1.98     1.96419 0.000338387
        1920     1.97989     1.96419  0.00033831
        1921     1.97979      1.9642 0.000338231
        1922      1.9797     1.96421 0.000338151
        1923     1.97963     1.96422  0.00033807
        1924     1.97957     1.96423 0.000337989
        1925     1.97953     1.96423 0.000337907
        1926     1.97952     1.96424 0.000337825
        1927     1.97953     1.96425 0.000337742
        1928     1.97958     1.96426 0.000337661
        1929     1.97965     1.96427  0.00033758
        1930     1.97975     1.96427   0.0003375
        1931     1.97989     1.96428 0.000337422
        1932     1.98007     1.96429 0.000337347
        1933     1.98028      1.9643 0.000337274
        1934     1.98053     1.96431 0.000337204
        1935     1.98082     1.96432 0.000337137
        1936     1.98115     1.96432 0.000337075
        1937     1.98151     1.96433 0.000337018
        1938     1.98192     1.96434 0.000336966
        1939     1.98236     1.96435  0.00033692
        1940     1.98284     1.96436 0.000336881
        1941     1.98335     1.96437  0.00033685
        1942     1.98389     1.96438 0.000336826
        1943     1.98446     1.96439 0.000336812
        1944     1.98506      1.9644 0.000336806
        1945     1.98567     1.96441  0.00033681
        1946     1.98631     1.96442 0.000336825
        1947     1.98697     1.96444 0.000336851
        1948     1.98763     1.96445 0.000336889
        1949     1.98831     1.96446 0.000336938
        1950     1.98899     1.96447    0.000337
        1951     1.98967     1.96449 0.000337075
        1952     1.99035      1.9645 0.000337162
        1953     1.99102     1.96451 0.000337263
        1954     1.99169     1.96453 0.000337377
        1955     1.99234     1.96454 0.000337504
        1956     1.99299     1.96455 0.000337645
        1957     1.99361     1.96457 0.000337799
        1958     1.99422     1.96458 0.000337965
        1959      1.9948      1.9646 0.000338145
        1960     1.99536     1.96462 0.000338336
        1961      1.9959     1.96463  0.00033854
        1962     1.99642     1.96465 0.000338754
        1963      1.9969     1.96466  0.00033898
        1964     1.99736     1.96468 0.000339216
        1965     1.99779      1.9647 0.000339462
        1966      1.9982     1.96472 0.000339716
        1967     1.99857     1.96473 0.000339979
        1968     1.99892     1.96475  0.00034025
        1969     1.99923     1.96477 0.000340528
        1970     1.99952     1.96478 0.000340811
        1971     1.99978      1.9648 0.000341101
        1972     2.00002     1.96482 0.000341395
        1973     2.00023     1.96484 0.000341693
        1974     2.00041     1.96486 0.000341995
        1975     2.00057     1.96487   0.0003423
        1976     2.00071     1.96489 0.000342607
        1977     2.00082     1.96491 0.000342915
        1978     2.00092     1.96493 0.000343224
        1979     2.00099     1.96495 0.000343534
        1980     2.00104     1.96497 0.000343844
        1981     2.00108     1.96498 0.000344154
        1982      2.0011       1.965 0.000344462
        1983     2.00111     1.96502 0.000344769
        1984      2.0011     1.96504 0.000345075
        1985     2.00108     1.96506 0.000345378
        1986     2.00105     1.96507  0.00034568
        1987     2.00101     1.96509 0.000345978
        1988     2.00096     1.96511 0.000346274
        1989      2.0009     1.96513 0.000346567
        1990     2.00084     1.96515 0.000346858
        1991     2.00077     1.96516 0.000347144
        1992     2.00069     1.96518 0.000347428
        1993     2.00062      1.9652 0.000347708
        1994     2.00054     1.96522 0.000347985
        1995     2.00045     1.96524 0.000348259
        1996     2.00037     1.96525 0.000348529
        1997     2.00029     1.96527 0.000348796
        1998      2.0002     1.96529 0.000349059
        1999     2.00012     1.96531 0.000349319
        2000     2.00004     1.96532 0.000349576
