#DISTANCE:     AVE_GOFR:        ERROR:
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913   0.0012692  0.00015338
    0.910562   0.0243916 0.000631429
    0.936212    0.164461  0.00238829
    0.961861    0.575036  0.00346796
    0.987511     1.23331  0.00618125
     1.01316     1.88205  0.00964849
     1.03881     2.34874  0.00864237
     1.06446     2.54708    0.011718
     1.09011     2.53765   0.0107321
     1.11576     2.37957  0.00824034
     1.14141     2.18461  0.00970068
     1.16706     1.96791  0.00927712
     1.19271     1.74981  0.00930316
     1.21836     1.56159   0.0107127
     1.24401     1.38915  0.00938013
     1.26966       1.237  0.00706468
     1.29531     1.11656  0.00663686
     1.32096     1.01857   0.0057939
     1.34661    0.937621  0.00606336
     1.37226    0.867468  0.00557778
     1.39791    0.810834  0.00374935
     1.42355    0.772476  0.00342242
      1.4492    0.741463  0.00517827
     1.47485     0.71613  0.00503782
      1.5005    0.694476  0.00426892
     1.52615    0.682322  0.00512402
      1.5518    0.677957  0.00484855
     1.57745    0.674345   0.0043577
      1.6031    0.678881  0.00357856
     1.62875     0.69288  0.00409817
      1.6544    0.710471  0.00375372
     1.68005     0.72742   0.0031454
      1.7057    0.750372   0.0047123
     1.73135    0.784044  0.00296274
       1.757    0.816477  0.00316716
     1.78265    0.849527  0.00408269
      1.8083    0.887477  0.00319541
     1.83395    0.933996  0.00289575
      1.8596     0.98258  0.00398068
     1.88525     1.02354  0.00397626
      1.9109     1.05751  0.00260713
     1.93655     1.09603  0.00413052
      1.9622     1.13424  0.00400175
     1.98785     1.16297  0.00283852
      2.0135     1.18657  0.00314788
     2.03915     1.20435  0.00340048
      2.0648     1.21445  0.00427252
     2.09045     1.21869  0.00653648
      2.1161     1.21004  0.00512199
     2.14174      1.1911  0.00417888
     2.16739     1.16571  0.00321282
     2.19304     1.14543  0.00293375
     2.21869     1.11814  0.00328345
     2.24434     1.08768  0.00282809
     2.26999     1.05535  0.00269884
     2.29564     1.02696  0.00368058
     2.32129      1.0014  0.00371477
     2.34694    0.983805  0.00442074
     2.37259    0.962632  0.00373703
     2.39824    0.943567   0.0028612
     2.42389    0.932296    0.003791
     2.44954    0.914849  0.00341721
     2.47519    0.907806  0.00331626
     2.50084    0.417668  0.00175653
     2.52649           0           0
     2.55214           0           0
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913  0.00137205 0.000178668
    0.910562   0.0243896 0.000607147
    0.936212    0.164009  0.00233873
    0.961861    0.573832  0.00353745
    0.987511     1.23368  0.00595459
     1.01316     1.88431  0.00953901
     1.03881      2.3458  0.00879468
     1.06446      2.5479   0.0112961
     1.09011     2.53851   0.0103538
     1.11576      2.3801  0.00794053
     1.14141     2.18386   0.0093562
     1.16706     1.96952  0.00905874
     1.19271     1.75061  0.00897928
     1.21836     1.56233   0.0103266
     1.24401     1.38928  0.00902022
     1.26966     1.23683  0.00679522
     1.29531      1.1171   0.0064036
     1.32096     1.01917  0.00560171
     1.34661    0.937418  0.00583356
     1.37226    0.866564  0.00543602
     1.39791    0.811036  0.00361059
     1.42355    0.771309  0.00348383
      1.4492    0.740502   0.0050674
     1.47485    0.715953  0.00484716
      1.5005    0.694124  0.00411921
     1.52615    0.681305  0.00502682
      1.5518      0.6786  0.00470447
     1.57745    0.675629  0.00437503
      1.6031    0.680014  0.00361576
     1.62875    0.694056  0.00410559
      1.6544    0.710532  0.00360984
     1.68005    0.727352  0.00302515
      1.7057    0.749641   0.0045874
     1.73135    0.783325  0.00293478
       1.757    0.815218  0.00328621
     1.78265    0.848126  0.00415906
      1.8083    0.887752   0.0030843
     1.83395     0.93399  0.00278438
      1.8596    0.982428  0.00383046
     1.88525     1.02361  0.00382384
      1.9109      1.0572  0.00252509
     1.93655     1.09586  0.00397521
      1.9622     1.13371  0.00388204
     1.98785     1.16327  0.00274489
      2.0135      1.1872  0.00308982
     2.03915     1.20445  0.00327123
      2.0648     1.21551  0.00423611
     2.09045     1.21822  0.00630238
      2.1161     1.21016  0.00492643
     2.14174     1.19189  0.00409327
     2.16739     1.16537  0.00310708
     2.19304     1.14555  0.00282369
     2.21869     1.11883  0.00322932
     2.24434     1.08827  0.00278047
     2.26999     1.05566  0.00261368
     2.29564      1.0277  0.00361236
     2.32129     1.00195  0.00361284
     2.34694    0.983488  0.00426209
     2.37259    0.962376  0.00360206
     2.39824    0.943271  0.00276642
     2.42389    0.931453  0.00373778
     2.44954    0.914717  0.00328835
     2.47519     0.90724  0.00323676
     2.50084    0.417493  0.00169773
     2.52649           0           0
     2.55214           0           0
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913  0.00136879  0.00017208
    0.910562   0.0244598 0.000588712
    0.936212    0.163397  0.00233089
    0.961861    0.574185  0.00342397
    0.987511     1.23328  0.00574795
     1.01316     1.88567  0.00928222
     1.03881     2.34648  0.00849548
     1.06446     2.54637   0.0109815
     1.09011     2.53865  0.00997114
     1.11576     2.37952  0.00766777
     1.14141     2.18303  0.00904653
     1.16706     1.97005  0.00873843
     1.19271     1.75023  0.00865455
     1.21836      1.5596   0.0102993
     1.24401     1.38768  0.00882683
     1.26966     1.23564  0.00664695
     1.29531     1.11947  0.00659284
     1.32096     1.02053  0.00555737
     1.34661    0.937719  0.00562523
     1.37226    0.867324  0.00528751
     1.39791    0.813538  0.00425622
     1.42355    0.774442  0.00455023
      1.4492    0.741339  0.00494823
     1.47485     0.71589  0.00466804
      1.5005    0.693833  0.00397688
     1.52615    0.681481  0.00484372
      1.5518    0.677764  0.00460388
     1.57745    0.674505  0.00435503
      1.6031    0.680237  0.00348874
     1.62875    0.695036  0.00406889
      1.6544    0.710194   0.0034919
     1.68005    0.726811   0.0029612
      1.7057    0.749393   0.0044242
     1.73135    0.782107  0.00306839
       1.757    0.815896   0.0032338
     1.78265    0.848611  0.00403318
      1.8083    0.888581   0.0030796
     1.83395    0.933973   0.0026813
      1.8596    0.981395  0.00382525
     1.88525     1.02338  0.00368869
      1.9109     1.05629  0.00258826
     1.93655      1.0956  0.00383653
      1.9622     1.13204  0.00408494
     1.98785     1.16231  0.00280511
      2.0135     1.18647  0.00305999
     2.03915     1.20338  0.00332231
      2.0648     1.21566  0.00408194
     2.09045      1.2173  0.00613553
      2.1161     1.20993  0.00474935
     2.14174     1.19191  0.00394172
     2.16739     1.16659  0.00322151
     2.19304      1.1463  0.00281633
     2.21869     1.11932  0.00314574
     2.24434     1.08901  0.00277512
     2.26999     1.05701  0.00284463
     2.29564     1.02811  0.00350202
     2.32129     1.00275  0.00356713
     2.34694    0.983096  0.00412223
     2.37259    0.962083   0.0034805
     2.39824    0.943585  0.00268164
     2.42389    0.931861  0.00362146
     2.44954    0.915075  0.00318601
     2.47519    0.907985  0.00320143
     2.50084    0.418019  0.00171443
     2.52649           0           0
     2.55214           0           0
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913   0.0013854 0.000166735
    0.910562   0.0247277 0.000625661
    0.936212    0.164195   0.0023803
    0.961861    0.573333  0.00340605
    0.987511      1.2312  0.00590425
     1.01316     1.88421   0.0090656
     1.03881      2.3487  0.00847719
     1.06446     2.54933   0.0109801
     1.09011     2.54344    0.010704
     1.11576     2.37949  0.00739396
     1.14141     2.18149  0.00885301
     1.16706     1.96812  0.00863632
     1.19271     1.74779  0.00868276
     1.21836     1.55758   0.0101282
     1.24401     1.38544  0.00879065
     1.26966     1.23683   0.0065159
     1.29531     1.11994  0.00637345
     1.32096     1.02035  0.00536183
     1.34661    0.936862  0.00548909
     1.37226    0.866268  0.00520311
     1.39791    0.813232  0.00411519
     1.42355    0.775366  0.00448062
      1.4492    0.742557  0.00491913
     1.47485     0.71722   0.0046868
      1.5005    0.694687  0.00392536
     1.52615    0.681235  0.00467696
      1.5518    0.677886  0.00444108
     1.57745    0.675514  0.00431498
      1.6031    0.681237  0.00350436
     1.62875    0.695971  0.00402956
      1.6544    0.709366  0.00346398
     1.68005    0.726312  0.00289716
      1.7057    0.749531  0.00426834
     1.73135    0.781727  0.00298225
       1.757    0.815167  0.00319945
     1.78265    0.848626  0.00388917
      1.8083    0.889117  0.00301586
     1.83395    0.933457  0.00263473
      1.8596    0.980441  0.00380592
     1.88525     1.02231  0.00371033
      1.9109     1.05622  0.00249675
     1.93655      1.0948  0.00378116
      1.9622     1.13217  0.00394116
     1.98785     1.16254   0.0027145
      2.0135     1.18687  0.00297611
     2.03915     1.20339  0.00320367
      2.0648     1.21542  0.00394321
     2.09045      1.2165  0.00596771
      2.1161     1.20927  0.00462587
     2.14174     1.19189  0.00380102
     2.16739     1.16648  0.00310813
     2.19304     1.14661  0.00273202
     2.21869     1.12032  0.00318884
     2.24434     1.09008  0.00287426
     2.26999     1.05781  0.00285336
     2.29564     1.02836  0.00338535
     2.32129     1.00258  0.00344412
     2.34694    0.983514  0.00399623
     2.37259     0.96255  0.00338733
     2.39824    0.944349  0.00269255
     2.42389    0.931399  0.00352147
     2.44954    0.914583  0.00310997
     2.47519    0.908415  0.00311583
     2.50084    0.418277  0.00167257
     2.52649           0           0
     2.55214           0           0
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913  0.00144357 0.000170829
    0.910562   0.0247083 0.000604388
    0.936212    0.164161  0.00229846
    0.961861    0.573064  0.00329919
    0.987511     1.23129  0.00570135
     1.01316     1.88474  0.00876853
     1.03881     2.35127  0.00856479
     1.06446     2.54726   0.0107944
     1.09011     2.54398   0.0103488
     1.11576     2.37994  0.00715258
     1.14141      2.1815  0.00854773
     1.16706     1.96627   0.0085338
     1.19271     1.74649  0.00848116
     1.21836     1.55674  0.00981377
     1.24401     1.38348  0.00870298
     1.26966     1.23583  0.00636817
     1.29531     1.11941  0.00617498
     1.32096     1.01893  0.00536225
     1.34661    0.936109  0.00535127
     1.37226    0.865475  0.00508373
     1.39791    0.814199  0.00408537
     1.42355    0.775912  0.00435925
      1.4492    0.743136  0.00478349
     1.47485    0.717219  0.00452519
      1.5005    0.694812  0.00379202
     1.52615    0.682365  0.00465006
      1.5518    0.678844  0.00438996
     1.57745    0.676907  0.00438513
      1.6031    0.682484  0.00359856
     1.62875    0.696371  0.00391042
      1.6544    0.710707  0.00359466
     1.68005    0.727765  0.00314054
      1.7057    0.749714  0.00412506
     1.73135    0.781798  0.00288027
       1.757    0.816398  0.00331742
     1.78265    0.849948  0.00397346
      1.8083     0.89019  0.00309694
     1.83395    0.932178  0.00283738
      1.8596    0.979469  0.00379668
     1.88525     1.02102  0.00379838
      1.9109     1.05533  0.00256733
     1.93655     1.09428  0.00368683
      1.9622     1.13057  0.00411526
     1.98785     1.16168  0.00275454
      2.0135     1.18653  0.00289274
     2.03915     1.20313  0.00310296
      2.0648     1.21504  0.00382524
     2.09045     1.21615  0.00577228
      2.1161     1.20973   0.0044898
     2.14174     1.19244  0.00370993
     2.16739     1.16702    0.003048
     2.19304     1.14623  0.00266366
     2.21869     1.11939  0.00321147
     2.24434     1.08983  0.00278649
     2.26999      1.0578  0.00275499
     2.29564     1.02897   0.0033241
     2.32129      1.0028  0.00333263
     2.34694     0.98319  0.00387156
     2.37259    0.962124   0.0032971
     2.39824    0.944536  0.00260619
     2.42389    0.932132  0.00347557
     2.44954    0.914917  0.00302054
     2.47519    0.908836  0.00303682
     2.50084    0.418264  0.00161495
     2.52649           0           0
     2.55214           0           0
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913  0.00143671 0.000165272
    0.910562   0.0245039 0.000617818
    0.936212    0.164401  0.00223434
    0.961861    0.573316  0.00319886
    0.987511     1.23263  0.00566506
     1.01316     1.88444  0.00848136
     1.03881     2.35215  0.00832415
     1.06446     2.54858   0.0105158
     1.09011     2.54599   0.0101962
     1.11576     2.38136  0.00705376
     1.14141     2.18012   0.0083734
     1.16706     1.96585  0.00825989
     1.19271     1.74445  0.00843969
     1.21836      1.5545  0.00973795
     1.24401     1.38128  0.00868593
     1.26966     1.23527  0.00618031
     1.29531     1.11904  0.00598043
     1.32096     1.01833  0.00521685
     1.34661     0.93689  0.00522952
     1.37226     0.86528  0.00491802
     1.39791    0.813472  0.00401338
     1.42355    0.775813  0.00421506
      1.4492    0.743285  0.00462638
     1.47485     0.71666  0.00440872
      1.5005    0.694235  0.00370939
     1.52615    0.682592  0.00450061
      1.5518    0.678797  0.00424388
     1.57745    0.676796  0.00424037
      1.6031    0.683033  0.00352032
     1.62875    0.697074  0.00384277
      1.6544    0.711521  0.00356583
     1.68005    0.728663  0.00316167
      1.7057    0.751182  0.00424103
     1.73135    0.782068   0.0027969
       1.757    0.816846  0.00323691
     1.78265    0.850709   0.0039132
      1.8083    0.890516  0.00301078
     1.83395    0.933217  0.00292674
      1.8596    0.979846  0.00368879
     1.88525     1.02078  0.00367927
      1.9109     1.05504  0.00249708
     1.93655     1.09334  0.00368044
      1.9622     1.13023  0.00399229
     1.98785      1.1615  0.00266871
      2.0135     1.18562  0.00293745
     2.03915     1.20334  0.00300651
      2.0648     1.21465   0.0037182
     2.09045      1.2161  0.00558009
      2.1161     1.20928  0.00436345
     2.14174     1.19181  0.00363885
     2.16739     1.16712  0.00294778
     2.19304     1.14509  0.00280924
     2.21869     1.11925  0.00310751
     2.24434     1.08996  0.00269682
     2.26999     1.05831  0.00270909
     2.29564     1.02922  0.00322231
     2.32129     1.00285  0.00322191
     2.34694    0.983318  0.00374462
     2.37259    0.961684  0.00321643
     2.39824    0.943607  0.00267985
     2.42389     0.93139  0.00343801
     2.44954    0.914333  0.00297565
     2.47519    0.908599  0.00294486
     2.50084    0.418263  0.00156112
     2.52649           0           0
     2.55214           0           0
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913  0.00139037 0.000166312
    0.910562   0.0244734 0.000598641
    0.936212    0.164284   0.0021653
    0.961861    0.572001  0.00335508
    0.987511       1.232  0.00551678
     1.01316     1.88556  0.00828153
     1.03881     2.35306  0.00810535
     1.06446     2.54957   0.0102228
     1.09011     2.54305   0.0102807
     1.11576     2.38063   0.0068646
     1.14141     2.18167  0.00824696
     1.16706     1.96598  0.00799453
     1.19271     1.74562   0.0082478
     1.21836     1.55643  0.00961264
     1.24401     1.38451  0.00898435
     1.26966     1.23685  0.00617986
     1.29531     1.12018  0.00589539
     1.32096     1.01921  0.00512249
     1.34661    0.936905  0.00506085
     1.37226    0.865953  0.00480528
     1.39791    0.813515  0.00388415
     1.42355    0.775183  0.00412603
      1.4492    0.742345  0.00457172
     1.47485    0.716781  0.00426817
      1.5005    0.693677  0.00363139
     1.52615     0.68042  0.00485108
      1.5518    0.676696  0.00459746
     1.57745    0.674518  0.00467572
      1.6031    0.681293  0.00381257
     1.62875    0.696311   0.0037938
      1.6544    0.709957  0.00377822
     1.68005    0.727779   0.0031807
      1.7057      0.7503  0.00419511
     1.73135    0.781417  0.00278153
       1.757    0.816845   0.0031325
     1.78265    0.850447  0.00379571
      1.8083    0.891462   0.0030587
     1.83395    0.934659   0.0031676
      1.8596    0.981467   0.0039098
     1.88525     1.02178  0.00369373
      1.9109     1.05593  0.00256937
     1.93655     1.09442  0.00371526
      1.9622      1.1312  0.00397873
     1.98785     1.16326  0.00311152
      2.0135     1.18706  0.00317763
     2.03915      1.2037   0.0029306
      2.0648     1.21395   0.0036633
     2.09045     1.21554  0.00542844
      2.1161     1.20894  0.00423569
     2.14174     1.19072  0.00368249
     2.16739     1.16731  0.00285892
     2.19304     1.14555  0.00275697
     2.21869     1.11847  0.00310244
     2.24434     1.09093   0.0027784
     2.26999     1.05895  0.00269636
     2.29564     1.03045  0.00334484
     2.32129     1.00385  0.00327135
     2.34694    0.983868  0.00366395
     2.37259    0.961659  0.00311278
     2.39824    0.943288   0.0026123
     2.42389     0.93043  0.00345845
     2.44954    0.913268  0.00306444
     2.47519    0.907394  0.00308674
     2.50084    0.417682  0.00161539
     2.52649           0           0
     2.55214           0           0
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913  0.00139421 0.000161159
    0.910562    0.024572    0.000588
    0.936212    0.164216  0.00209871
    0.961861    0.571143  0.00335817
    0.987511     1.23141  0.00537573
     1.01316     1.88545  0.00802346
     1.03881     2.35209  0.00791032
     1.06446     2.54851  0.00995838
     1.09011     2.54221  0.00999441
     1.11576     2.38046  0.00665203
     1.14141     2.18381  0.00826206
     1.16706      1.9687  0.00819287
     1.19271     1.74696  0.00809815
     1.21836     1.55651  0.00931257
     1.24401     1.38641   0.0089016
     1.26966     1.23728   0.0060021
     1.29531     1.11979  0.00572383
     1.32096     1.01733  0.00529538
     1.34661    0.936692  0.00490719
     1.37226    0.865057  0.00473798
     1.39791    0.813786  0.00377222
     1.42355    0.775846  0.00405006
      1.4492      0.7417  0.00447412
     1.47485    0.715231   0.0044075
      1.5005     0.69325  0.00354292
     1.52615    0.679085  0.00487979
      1.5518    0.676188  0.00448175
     1.57745    0.674884  0.00454398
      1.6031    0.682734  0.00395606
     1.62875    0.696991  0.00373564
      1.6544    0.710562  0.00370821
     1.68005    0.728045  0.00309237
      1.7057    0.749362  0.00416747
     1.73135    0.780788  0.00276485
       1.757    0.815791   0.0032068
     1.78265    0.849703  0.00374935
      1.8083    0.891473  0.00296314
     1.83395    0.934562   0.0030701
      1.8596    0.981485  0.00378766
     1.88525     1.02237  0.00362397
      1.9109      1.0554  0.00254303
     1.93655     1.09413  0.00361067
      1.9622     1.13091   0.0038645
     1.98785     1.16413  0.00313289
      2.0135      1.1885   0.0033897
     2.03915     1.20402  0.00285607
      2.0648     1.21452  0.00359403
     2.09045     1.21592  0.00527222
      2.1161     1.20886  0.00410408
     2.14174     1.19015   0.0036111
     2.16739     1.16717  0.00277298
     2.19304     1.14628  0.00276631
     2.21869     1.11838  0.00300692
     2.24434     1.09071   0.0027003
     2.26999     1.05904  0.00261361
     2.29564     1.03044  0.00324033
     2.32129      1.0038  0.00316963
     2.34694    0.984017  0.00355248
     2.37259    0.961627  0.00301567
     2.39824    0.943409  0.00253347
     2.42389    0.930292  0.00335314
     2.44954    0.913417  0.00297231
     2.47519    0.906895  0.00303027
     2.50084    0.417246  0.00162258
     2.52649           0           0
     2.55214           0           0
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913  0.00135752 0.000160398
    0.910562   0.0245873 0.000570378
    0.936212    0.164051  0.00204156
    0.961861    0.571047   0.0032578
    0.987511     1.23114  0.00521994
     1.01316     1.88627  0.00782179
     1.03881     2.35261  0.00768803
     1.06446       2.551    0.009963
     1.09011      2.5401  0.00990997
     1.11576     2.37964  0.00650129
     1.14141     2.18428  0.00802502
     1.16706     1.97006  0.00805729
     1.19271     1.74725  0.00785826
     1.21836     1.55752  0.00908466
     1.24401     1.38598  0.00864186
     1.26966     1.23585  0.00599028
     1.29531     1.11942  0.00556261
     1.32096     1.01652  0.00519723
     1.34661    0.936004  0.00480641
     1.37226     0.86564  0.00463019
     1.39791    0.814534  0.00373122
     1.42355    0.776015  0.00393087
      1.4492    0.741793  0.00433951
     1.47485    0.714996  0.00428019
      1.5005    0.691627  0.00378905
     1.52615    0.678779  0.00474153
      1.5518    0.675621  0.00438171
     1.57745    0.674625  0.00441367
      1.6031    0.682038  0.00389678
     1.62875    0.696313  0.00368347
      1.6544    0.710833  0.00360573
     1.68005    0.728939   0.0031251
      1.7057    0.749777   0.0040618
     1.73135    0.782012  0.00293952
       1.757    0.816135  0.00312798
     1.78265    0.849824   0.0036377
      1.8083    0.892129  0.00294516
     1.83395    0.935635   0.0031591
      1.8596      0.9822  0.00373979
     1.88525     1.02366  0.00373745
      1.9109     1.05593  0.00251948
     1.93655     1.09437  0.00350976
      1.9622     1.13022  0.00380843
     1.98785     1.16325    0.003158
      2.0135     1.18682  0.00367864
     2.03915     1.20401  0.00276953
      2.0648     1.21375  0.00356708
     2.09045     1.21534   0.0051446
      2.1161      1.2089  0.00397996
     2.14174     1.19066  0.00353836
     2.16739     1.16744   0.0027018
     2.19304     1.14584  0.00271731
     2.21869     1.11744  0.00305897
     2.24434     1.09036  0.00264039
     2.26999     1.05902   0.0025345
     2.29564     1.03064  0.00314864
     2.32129     1.00435  0.00312185
     2.34694    0.984776  0.00352505
     2.37259    0.962075  0.00295731
     2.39824    0.943792  0.00248548
     2.42389    0.930122  0.00325584
     2.44954    0.913476  0.00288282
     2.47519    0.906923  0.00293857
     2.50084    0.417448  0.00158585
     2.52649           0           0
     2.55214           0           0
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913  0.00138502  0.00015802
    0.910562   0.0247022 0.000565065
    0.936212    0.164379  0.00200772
    0.961861    0.571149  0.00316361
    0.987511     1.23258  0.00526212
     1.01316     1.88634  0.00759206
     1.03881     2.35232  0.00746762
     1.06446     2.55325  0.00992163
     1.09011     2.54102  0.00966033
     1.11576     2.38069  0.00639377
     1.14141     2.18416  0.00778993
     1.16706     1.96905  0.00788415
     1.19271     1.74741  0.00762869
     1.21836     1.55543  0.00905264
     1.24401     1.38343  0.00875558
     1.26966     1.23504  0.00586827
     1.29531      1.1188  0.00543363
     1.32096     1.01554  0.00513614
     1.34661    0.934975  0.00477395
     1.37226    0.864614  0.00460633
     1.39791    0.814079  0.00364915
     1.42355    0.776167  0.00381818
      1.4492    0.741048  0.00427529
     1.47485    0.715959  0.00426122
      1.5005    0.692327  0.00374166
     1.52615    0.678721  0.00460243
      1.5518    0.675947  0.00426495
     1.57745    0.674645   0.0042839
      1.6031    0.682557  0.00381657
     1.62875     0.69666  0.00359149
      1.6544    0.711186    0.003517
     1.68005      0.7296  0.00310231
      1.7057    0.750397   0.0039894
     1.73135     0.78243  0.00288264
       1.757     0.81645  0.00305182
     1.78265    0.851782  0.00402341
      1.8083    0.892598  0.00289564
     1.83395    0.935685  0.00306659
      1.8596    0.982963  0.00370684
     1.88525     1.02363  0.00362767
      1.9109     1.05589  0.00244569
     1.93655     1.09432   0.0034069
      1.9622     1.13055  0.00371061
     1.98785     1.16329  0.00306535
      2.0135      1.1868   0.0035705
     2.03915     1.20514  0.00290977
