#BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        1439      2.9377     2.94986 0.000673261
        1440     2.93839     2.94985 0.000672841
        1441     2.93905     2.94985 0.000672415
        1442     2.93967     2.94984 0.000671986
        1443     2.94026     2.94983 0.000671553
        1444     2.94081     2.94983 0.000671117
        1445     2.94133     2.94982 0.000670679
        1446      2.9418     2.94981 0.000670238
        1447     2.94224     2.94981 0.000669795
        1448     2.94264      2.9498 0.000669351
        1449       2.943      2.9498 0.000668905
        1450     2.94331      2.9498 0.000668459
        1451     2.94359     2.94979 0.000668012
        1452     2.94382     2.94979 0.000667564
        1453     2.94402     2.94978 0.000667117
        1454     2.94417     2.94978 0.000666669
        1455     2.94428     2.94978 0.000666222
        1456     2.94435     2.94977 0.000665774
        1457     2.94438     2.94977 0.000665328
        1458     2.94437     2.94976 0.000664882
        1459     2.94432     2.94976 0.000664436
        1460     2.94423     2.94976 0.000663992
        1461      2.9441     2.94975 0.000663549
        1462     2.94392     2.94975 0.000663107
        1463     2.94371     2.94974 0.000662667
        1464     2.94347     2.94974 0.000662228
        1465     2.94318     2.94974 0.000661791
        1466     2.94286     2.94973 0.000661356
        1467      2.9425     2.94973 0.000660924
        1468      2.9421     2.94972 0.000660494
        1469     2.94168     2.94972 0.000660067
        1470     2.94121     2.94971 0.000659643
        1471     2.94072      2.9497 0.000659223
        1472      2.9402      2.9497 0.000658807
        1473     2.93965     2.94969 0.000658395
        1474     2.93907     2.94968 0.000657988
        1475     2.93847     2.94968 0.000657586
        1476     2.93785     2.94967 0.000657189
        1477     2.93721     2.94966 0.000656798
        1478     2.93655     2.94965 0.000656414
        1479     2.93588     2.94964 0.000656036
        1480      2.9352     2.94963 0.000655665
        1481     2.93451     2.94962 0.000655302
        1482     2.93382     2.94961 0.000654946
        1483     2.93313      2.9496 0.000654599
        1484     2.93245     2.94959  0.00065426
        1485     2.93177     2.94958 0.000653929
        1486     2.93111     2.94956 0.000653607
        1487     2.93047     2.94955 0.000653294
        1488     2.92985     2.94954 0.000652989
        1489     2.92926     2.94952 0.000652692
        1490      2.9287     2.94951 0.000652404
        1491     2.92818      2.9495 0.000652123
        1492      2.9277     2.94948  0.00065185
        1493     2.92726     2.94947 0.000651583
        1494     2.92688     2.94945 0.000651322
        1495     2.92655     2.94944 0.000651067
        1496     2.92628     2.94942 0.000650816
        1497     2.92607      2.9494 0.000650568
        1498     2.92592     2.94939 0.000650322
        1499     2.92584     2.94937 0.000650078
        1500     2.92582     2.94936 0.000649835
        1501     2.92587     2.94934  0.00064959
        1502     2.92599     2.94933 0.000649343
        1503     2.92618     2.94931 0.000649094
        1504     2.92643      2.9493 0.000648841
        1505     2.92675     2.94928 0.000648582
        1506     2.92713     2.94927 0.000648318
        1507     2.92758     2.94925 0.000648048
        1508     2.92807     2.94924  0.00064777
        1509     2.92863     2.94922 0.000647485
        1510     2.92923     2.94921 0.000647192
        1511     2.92987      2.9492  0.00064689
        1512     2.93056     2.94919 0.000646579
        1513     2.93128     2.94917  0.00064626
        1514     2.93204     2.94916 0.000645933
        1515     2.93282     2.94915 0.000645596
        1516     2.93362     2.94914 0.000645252
        1517     2.93443     2.94913 0.000644899
        1518     2.93526     2.94912 0.000644539
        1519     2.93609     2.94911 0.000644172
        1520     2.93693     2.94911 0.000643798
        1521     2.93777      2.9491 0.000643418
        1522     2.93859     2.94909 0.000643032
        1523     2.93941     2.94908 0.000642641
        1524     2.94022     2.94908 0.000642246
        1525     2.94101     2.94907 0.000641847
        1526     2.94179     2.94907 0.000641444
        1527     2.94254     2.94906 0.000641038
        1528     2.94327     2.94906  0.00064063
        1529     2.94397     2.94906 0.000640219
        1530     2.94465     2.94905 0.000639807
        1531     2.94531     2.94905 0.000639394
        1532     2.94593     2.94905  0.00063898
        1533     2.94653     2.94905 0.000638565
        1534     2.94709     2.94905  0.00063815
        1535     2.94763     2.94905 0.000637735
        1536     2.94814     2.94905  0.00063732
        1537     2.94863     2.94905 0.000636906
        1538     2.94908     2.94905 0.000636492
        1539      2.9495     2.94905 0.000636078
        1540      2.9499     2.94905 0.000635665
        1541     2.95028     2.94905 0.000635253
        1542     2.95062     2.94905 0.000634842
        1543     2.95094     2.94905 0.000634432
        1544     2.95124     2.94905 0.000634023
        1545     2.95152     2.94905 0.000633614
        1546     2.95177     2.94905 0.000633207
        1547     2.95201     2.94906   0.0006328
        1548     2.95222     2.94906 0.000632395
        1549     2.95242     2.94906  0.00063199
        1550     2.95259     2.94906 0.000631587
        1551     2.95276     2.94906 0.000631184
        1552      2.9529     2.94907 0.000630782
        1553     2.95303     2.94907 0.000630381
        1554     2.95315     2.94907 0.000629981
        1555     2.95326     2.94908 0.000629582
        1556     2.95335     2.94908 0.000629183
        1557     2.95344     2.94908 0.000628785
        1558     2.95351     2.94908 0.000628388
        1559     2.95358     2.94909 0.000627992
        1560     2.95364     2.94909 0.000627596
        1561     2.95369     2.94909 0.000627201
        1562     2.95373      2.9491 0.000626806
        1563     2.95377      2.9491 0.000626412
        1564      2.9538      2.9491 0.000626019
        1565     2.95382      2.9491 0.000625626
        1566     2.95385     2.94911 0.000625234
        1567     2.95387     2.94911 0.000624842
        1568     2.95388     2.94911 0.000624451
        1569     2.95389     2.94912 0.000624061
        1570      2.9539     2.94912 0.000623671
        1571     2.95391     2.94912 0.000623281
        1572     2.95391     2.94913 0.000622892
        1573     2.95391     2.94913 0.000622504
        1574     2.95392     2.94913 0.000622115
        1575     2.95392     2.94913 0.000621728
        1576     2.95391     2.94914 0.000621341
        1577     2.95391     2.94914 0.000620954
        1578     2.95391     2.94914 0.000620568
        1579      2.9539     2.94915 0.000620182
        1580      2.9539     2.94915 0.000619797
        1581     2.95389     2.94915 0.000619412
        1582     2.95388     2.94916 0.000619028
        1583     2.95388     2.94916 0.000618644
        1584     2.95387     2.94916 0.000618261
        1585     2.95386     2.94916 0.000617878
        1586     2.95385     2.94917 0.000617495
        1587     2.95384     2.94917 0.000617113
        1588     2.95383     2.94917 0.000616731
        1589     2.95381     2.94918  0.00061635
        1590      2.9538     2.94918 0.000615969
        1591     2.95379     2.94918 0.000615589
        1592     2.95377     2.94919 0.000615209
        1593     2.95375     2.94919  0.00061483
        1594     2.95374     2.94919 0.000614451
        1595     2.95372     2.94919 0.000614072
        1596      2.9537      2.9492 0.000613694
        1597     2.95367      2.9492 0.000613316
        1598     2.95365      2.9492 0.000612938
        1599     2.95362      2.9492 0.000612561
        1600      2.9536     2.94921 0.000612185
        1601     2.95356     2.94921 0.000611808
        1602     2.95353     2.94921 0.000611432
        1603      2.9535     2.94922 0.000611057
        1604     2.95346     2.94922 0.000610681
        1605     2.95342     2.94922 0.000610307
        1606     2.95338     2.94922 0.000609932
        1607     2.95333     2.94923 0.000609558
        1608     2.95328     2.94923 0.000609184
        1609     2.95323     2.94923  0.00060881
        1610     2.95318     2.94923 0.000608437
        1611     2.95312     2.94924 0.000608064
        1612     2.95305     2.94924 0.000607692
        1613     2.95299     2.94924 0.000607319
        1614     2.95292     2.94924 0.000606947
        1615     2.95284     2.94925 0.000606576
        1616     2.95276     2.94925 0.000606204
        1617     2.95268     2.94925 0.000605833
        1618     2.95259     2.94925 0.000605462
        1619     2.95249     2.94925 0.000605091
        1620     2.95239     2.94926 0.000604721
        1621     2.95229     2.94926 0.000604351
        1622     2.95218     2.94926 0.000603981
        1623     2.95206     2.94926 0.000603611
        1624     2.95194     2.94926 0.000603242
        1625     2.95181     2.94926 0.000602873
        1626     2.95168     2.94927 0.000602504
        1627     2.95154     2.94927 0.000602135
        1628     2.95139     2.94927 0.000601767
        1629     2.95123     2.94927 0.000601398
        1630     2.95107     2.94927  0.00060103
        1631      2.9509     2.94927 0.000600663
        1632     2.95072     2.94927 0.000600295
        1633     2.95053     2.94927 0.000599928
        1634     2.95033     2.94927 0.000599561
        1635     2.95013     2.94927 0.000599195
        1636     2.94992     2.94927 0.000598829
        1637     2.94969     2.94928 0.000598463
        1638     2.94946     2.94928 0.000598098
        1639     2.94922     2.94928 0.000597733
        1640     2.94897     2.94928 0.000597368
        1641      2.9487     2.94927 0.000597004
        1642     2.94843     2.94927 0.000596641
        1643     2.94815     2.94927 0.000596278
        1644     2.94785     2.94927 0.000595916
        1645     2.94754     2.94927 0.000595555
        1646     2.94723     2.94927 0.000595194
        1647      2.9469     2.94927 0.000594835
        1648     2.94655     2.94927 0.000594476
        1649      2.9462     2.94927 0.000594119
        1650     2.94583     2.94926 0.000593762
        1651     2.94545     2.94926 0.000593407
        1652     2.94506     2.94926 0.000593053
        1653     2.94465     2.94926 0.000592701
        1654     2.94423     2.94925  0.00059235
        1655      2.9438     2.94925 0.000592002
        1656     2.94335     2.94925 0.000591655
        1657     2.94289     2.94924  0.00059131
        1658     2.94242     2.94924 0.000590968
        1659     2.94193     2.94923 0.000590628
        1660     2.94143     2.94923 0.000590291
        1661     2.94092     2.94922 0.000589957
        1662     2.94039     2.94922 0.000589626
        1663     2.93984     2.94921 0.000589298
        1664     2.93929     2.94921 0.000588974
        1665     2.93872      2.9492 0.000588654
        1666     2.93814     2.94919 0.000588338
        1667     2.93754     2.94919 0.000588027
        1668     2.93693     2.94918  0.00058772
        1669     2.93631     2.94917 0.000587419
        1670     2.93568     2.94916 0.000587123
        1671     2.93503     2.94916 0.000586832
        1672     2.93438     2.94915 0.000586548
        1673     2.93371     2.94914  0.00058627
        1674     2.93303     2.94913 0.000585998
        1675     2.93235     2.94912 0.000585734
        1676     2.93165     2.94911 0.000585477
        1677     2.93095      2.9491 0.000585228
        1678     2.93025     2.94909 0.000584987
        1679     2.92953     2.94907 0.000584755
        1680     2.92882     2.94906 0.000584531
        1681     2.92809     2.94905 0.000584316
        1682     2.92737     2.94904 0.000584111
        1683     2.92665     2.94902 0.000583915
        1684     2.92592     2.94901  0.00058373
        1685      2.9252     2.94899 0.000583554
        1686     2.92448     2.94898 0.000583389
        1687     2.92377     2.94897 0.000583235
        1688     2.92306     2.94895 0.000583091
        1689     2.92236     2.94893 0.000582958
        1690     2.92167     2.94892 0.000582837
        1691     2.92099      2.9489 0.000582726
        1692     2.92033     2.94888 0.000582626
        1693     2.91968     2.94887 0.000582537
        1694     2.91905     2.94885 0.000582459
        1695     2.91843     2.94883 0.000582392
        1696     2.91784     2.94881 0.000582335
        1697     2.91726      2.9488 0.000582289
        1698     2.91671     2.94878 0.000582253
        1699     2.91619     2.94876 0.000582226
        1700     2.91569     2.94874 0.000582208
        1701     2.91522     2.94872 0.000582199
        1702     2.91479      2.9487 0.000582198
        1703     2.91438     2.94868 0.000582205
        1704     2.91401     2.94866 0.000582219
        1705     2.91367     2.94864 0.000582239
        1706     2.91336     2.94862 0.000582264
        1707      2.9131      2.9486 0.000582295
        1708     2.91287     2.94857  0.00058233
        1709     2.91268     2.94855 0.000582368
        1710     2.91253     2.94853 0.000582408
        1711     2.91242     2.94851  0.00058245
        1712     2.91235     2.94849 0.000582493
        1713     2.91232     2.94847 0.000582535
        1714     2.91233     2.94845 0.000582577
        1715     2.91238     2.94843 0.000582617
        1716     2.91248     2.94841 0.000582654
        1717     2.91261     2.94839 0.000582687
        1718     2.91279     2.94836 0.000582716
        1719       2.913     2.94834  0.00058274
        1720     2.91326     2.94832 0.000582758
        1721     2.91355      2.9483  0.00058277
        1722     2.91389     2.94828 0.000582774
        1723     2.91426     2.94826  0.00058277
        1724     2.91467     2.94824 0.000582758
        1725     2.91511     2.94822 0.000582737
        1726     2.91559     2.94821 0.000582706
        1727      2.9161     2.94819 0.000582665
        1728     2.91665     2.94817 0.000582614
        1729     2.91722     2.94815 0.000582551
        1730     2.91783     2.94813 0.000582478
        1731     2.91846     2.94812 0.000582394
        1732     2.91913      2.9481 0.000582298
        1733     2.91981     2.94808 0.000582191
        1734     2.92053     2.94807 0.000582072
        1735     2.92126     2.94805 0.000581942
        1736     2.92202     2.94804   0.0005818
        1737     2.92279     2.94802 0.000581646
        1738     2.92358     2.94801 0.000581481
        1739     2.92439       2.948 0.000581306
        1740     2.92522     2.94798 0.000581119
        1741     2.92605     2.94797 0.000580922
        1742      2.9269     2.94796 0.000580714
        1743     2.92776     2.94795 0.000580497
        1744     2.92862     2.94793  0.00058027
        1745     2.92949     2.94792 0.000580033
        1746     2.93037     2.94791 0.000579788
        1747     2.93125      2.9479 0.000579535
        1748     2.93213      2.9479 0.000579274
        1749     2.93301     2.94789 0.000579005
        1750     2.93388     2.94788 0.000578729
        1751     2.93476     2.94787 0.000578447
        1752     2.93563     2.94786 0.000578159
        1753     2.93649     2.94786 0.000577866
        1754     2.93735     2.94785 0.000577568
        1755     2.93819     2.94785 0.000577265
        1756     2.93903     2.94784 0.000576958
        1757     2.93985     2.94784 0.000576647
        1758     2.94066     2.94783 0.000576334
        1759     2.94146     2.94783 0.000576017
        1760     2.94224     2.94783 0.000575699
        1761       2.943     2.94782 0.000575379
        1762     2.94375     2.94782 0.000575057
        1763     2.94448     2.94782 0.000574734
        1764     2.94518     2.94782  0.00057441
        1765     2.94587     2.94782 0.000574085
        1766     2.94654     2.94782 0.000573761
        1767     2.94718     2.94782 0.000573436
        1768      2.9478     2.94782 0.000573112
        1769      2.9484     2.94782 0.000572788
        1770     2.94898     2.94782 0.000572465
        1771     2.94953     2.94782 0.000572142
        1772     2.95006     2.94782 0.000571821
        1773     2.95056     2.94782   0.0005715
        1774     2.95104     2.94782 0.000571181
        1775     2.95149     2.94782 0.000570863
        1776     2.95192     2.94783 0.000570546
        1777     2.95232     2.94783 0.000570231
        1778      2.9527     2.94783 0.000569917
        1779     2.95305     2.94783 0.000569604
        1780     2.95338     2.94784 0.000569292
        1781     2.95369     2.94784 0.000568982
        1782     2.95396     2.94784 0.000568673
        1783     2.95422     2.94785 0.000568366
        1784     2.95445     2.94785 0.000568059
        1785     2.95466     2.94786 0.000567754
        1786     2.95485     2.94786 0.000567449
        1787     2.95501     2.94786 0.000567146
        1788     2.95515     2.94787 0.000566843
        1789     2.95527     2.94787 0.000566542
        1790     2.95537     2.94788 0.000566241
        1791     2.95545     2.94788  0.00056594
        1792     2.95552     2.94788  0.00056564
        1793     2.95556     2.94789 0.000565341
        1794     2.95559     2.94789 0.000565042
        1795      2.9556      2.9479 0.000564744
        1796     2.95559      2.9479 0.000564446
        1797     2.95557     2.94791 0.000564148
        1798     2.95554     2.94791  0.00056385
        1799     2.95549     2.94791 0.000563552
        1800     2.95542     2.94792 0.000563255
        1801     2.95535     2.94792 0.000562957
        1802     2.95526     2.94793 0.000562659
        1803     2.95516     2.94793 0.000562361
        1804     2.95506     2.94793 0.000562064
        1805     2.95494     2.94794 0.000561766
        1806     2.95481     2.94794 0.000561467
        1807     2.95467     2.94795 0.000561169
        1808     2.95452     2.94795  0.00056087
        1809     2.95436     2.94795 0.000560572
        1810     2.95419     2.94796 0.000560272
        1811       2.954     2.94796 0.000559973
        1812     2.95381     2.94796 0.000559673
        1813     2.95361     2.94797 0.000559373
        1814     2.95339     2.94797 0.000559073
        1815     2.95315     2.94797 0.000558772
        1816     2.95291     2.94797 0.000558471
        1817     2.95264     2.94798  0.00055817
        1818     2.95235     2.94798 0.000557868
        1819     2.95205     2.94798 0.000557566
        1820     2.95172     2.94798 0.000557263
        1821     2.95136     2.94799  0.00055696
        1822     2.95098     2.94799 0.000556657
        1823     2.95056     2.94799 0.000556353
        1824     2.95011     2.94799 0.000556049
        1825     2.94962     2.94799 0.000555745
        1826     2.94909     2.94799 0.000555441
        1827     2.94851     2.94799 0.000555137
        1828     2.94788     2.94799 0.000554834
        1829      2.9472     2.94799 0.000554531
        1830     2.94646     2.94799 0.000554228
        1831     2.94566     2.94799 0.000553927
        1832      2.9448     2.94799 0.000553627
        1833     2.94387     2.94799  0.00055333
        1834     2.94287     2.94798 0.000553035
        1835      2.9418     2.94798 0.000552744
        1836     2.94065     2.94798 0.000552457
        1837     2.93942     2.94797 0.000552176
        1838     2.93812     2.94797 0.000551902
        1839     2.93674     2.94796 0.000551636
        1840     2.93529     2.94795 0.000551379
        1841     2.93376     2.94794 0.000551133
        1842     2.93216     2.94794   0.0005509
        1843     2.93051     2.94793 0.000550683
        1844     2.92879     2.94792 0.000550482
        1845     2.92703      2.9479   0.0005503
        1846     2.92524     2.94789 0.000550139
        1847     2.92342     2.94788     0.00055
        1848      2.9216     2.94786 0.000549887
        1849     2.91978     2.94785 0.000549799
        1850     2.91799     2.94783 0.000549739
        1851     2.91625     2.94782 0.000549706
        1852     2.91457      2.9478 0.000549703
        1853     2.91299     2.94778 0.000549727
        1854     2.91152     2.94776 0.000549778
        1855     2.91018     2.94774 0.000549855
        1856     2.90899     2.94772 0.000549955
        1857     2.90798      2.9477 0.000550075
        1858     2.90717     2.94768 0.000550211
        1859     2.90657     2.94765 0.000550359
        1860     2.90619     2.94763 0.000550515
        1861     2.90605     2.94761 0.000550672
        1862     2.90616     2.94759 0.000550826
        1863     2.90651     2.94756 0.000550971
        1864     2.90711     2.94754 0.000551103
        1865     2.90795     2.94752 0.000551216
        1866     2.90903      2.9475 0.000551307
        1867     2.91033     2.94748 0.000551371
        1868     2.91184     2.94746 0.000551406
        1869     2.91355     2.94744 0.000551409
        1870     2.91543     2.94743  0.00055138
        1871     2.91747     2.94741 0.000551318
        1872     2.91963      2.9474 0.000551223
        1873     2.92191     2.94738 0.000551097
        1874     2.92426     2.94737 0.000550941
        1875     2.92669     2.94736 0.000550757
        1876     2.92915     2.94735 0.000550549
        1877     2.93164     2.94734 0.000550319
        1878     2.93413     2.94733 0.000550071
        1879      2.9366     2.94733 0.000549808
        1880     2.93905     2.94732 0.000549533
        1881     2.94145     2.94732  0.00054925
        1882     2.94379     2.94732 0.000548961
        1883     2.94607     2.94732  0.00054867
        1884     2.94827     2.94732 0.000548379
        1885     2.95039     2.94732 0.000548091
        1886     2.95242     2.94732 0.000547807
        1887     2.95436     2.94733 0.000547529
        1888      2.9562     2.94733 0.000547259
        1889     2.95795     2.94734 0.000546999
        1890      2.9596     2.94734 0.000546748
        1891     2.96116     2.94735 0.000546507
        1892     2.96261     2.94736 0.000546278
        1893     2.96398     2.94737  0.00054606
        1894     2.96524     2.94738 0.000545853
        1895     2.96642     2.94739 0.000545658
        1896     2.96751      2.9474 0.000545473
        1897      2.9685     2.94741 0.000545299
        1898     2.96942     2.94742 0.000545135
        1899     2.97025     2.94743 0.000544981
        1900     2.97101     2.94745 0.000544835
        1901     2.97169     2.94746 0.000544698
        1902      2.9723     2.94747 0.000544568
        1903     2.97284     2.94748 0.000544445
        1904     2.97331      2.9475 0.000544328
        1905     2.97371     2.94751 0.000544216
        1906     2.97406     2.94753 0.000544108
        1907     2.97434     2.94754 0.000544005
        1908     2.97457     2.94755 0.000543904
        1909     2.97475     2.94757 0.000543806
        1910     2.97487     2.94758 0.000543709
        1911     2.97495      2.9476 0.000543613
        1912     2.97497     2.94761 0.000543517
        1913     2.97495     2.94763 0.000543421
        1914     2.97489     2.94764 0.000543324
        1915     2.97479     2.94765 0.000543225
        1916     2.97465     2.94767 0.000543124
        1917     2.97448     2.94768 0.000543021
        1918     2.97427      2.9477 0.000542915
        1919     2.97402     2.94771 0.000542805
        1920     2.97375     2.94772 0.000542692
        1921     2.97344     2.94774 0.000542574
        1922     2.97311     2.94775 0.000542453
        1923     2.97276     2.94776 0.000542326
        1924     2.97238     2.94778 0.000542196
        1925     2.97198     2.94779  0.00054206
        1926     2.97156      2.9478 0.000541919
        1927     2.97112     2.94781 0.000541772
        1928     2.97066     2.94782 0.000541621
        1929     2.97019     2.94784 0.000541464
        1930     2.96971     2.94785 0.000541302
        1931     2.96921     2.94786 0.000541135
        1932      2.9687     2.94787 0.000540963
        1933     2.96819     2.94788 0.000540785
        1934     2.96767     2.94789 0.000540602
        1935     2.96714      2.9479 0.000540414
        1936      2.9666     2.94791 0.000540221
        1937     2.96606     2.94792 0.000540024
        1938     2.96552     2.94793 0.000539821
        1939     2.96498     2.94794 0.000539615
        1940     2.96443     2.94794 0.000539404
        1941     2.96389     2.94795 0.000539188
        1942     2.96334     2.94796 0.000538969
        1943     2.96279     2.94797 0.000538745
        1944     2.96225     2.94798 0.000538518
        1945     2.96171     2.94798 0.000538288
        1946     2.96117     2.94799 0.000538054
        1947     2.96063       2.948 0.000537817
        1948      2.9601       2.948 0.000537576
        1949     2.95957     2.94801 0.000537333
        1950     2.95904     2.94801 0.000537088
        1951     2.95852     2.94802 0.000536839
        1952     2.95801     2.94802 0.000536589
        1953     2.95749     2.94803 0.000536336
        1954     2.95699     2.94803 0.000536081
        1955     2.95648     2.94804 0.000535824
        1956     2.95599     2.94804 0.000535566
        1957      2.9555     2.94805 0.000535306
        1958     2.95502     2.94805 0.000535044
        1959     2.95454     2.94805 0.000534781
        1960     2.95408     2.94806 0.000534517
        1961     2.95362     2.94806 0.000534252
        1962     2.95317     2.94806 0.000533986
        1963     2.95273     2.94806 0.000533719
        1964      2.9523     2.94807 0.000533452
        1965     2.95187     2.94807 0.000533184
        1966     2.95146     2.94807 0.000532916
        1967     2.95106     2.94807 0.000532647
        1968     2.95066     2.94807 0.000532378
        1969     2.95028     2.94807 0.000532109
        1970      2.9499     2.94807 0.000531839
        1971     2.94953     2.94808  0.00053157
        1972     2.94916     2.94808 0.000531301
        1973      2.9488     2.94808 0.000531032
        1974     2.94844     2.94808 0.000530763
        1975     2.94809     2.94808 0.000530494
        1976     2.94773     2.94808 0.000530225
        1977     2.94736     2.94808 0.000529957
        1978     2.94699     2.94808  0.00052969
        1979     2.94661     2.94807 0.000529423
        1980     2.94621     2.94807 0.000529156
        1981      2.9458     2.94807  0.00052889
        1982     2.94537     2.94807 0.000528625
        1983     2.94491     2.94807 0.000528361
        1984     2.94441     2.94807 0.000528098
        1985     2.94389     2.94807 0.000527836
        1986     2.94333     2.94806 0.000527576
        1987     2.94272     2.94806 0.000527317
        1988     2.94206     2.94806  0.00052706
        1989     2.94136     2.94805 0.000526806
        1990     2.94059     2.94805 0.000526555
        1991     2.93977     2.94805 0.000526307
        1992     2.93888     2.94804 0.000526063
        1993     2.93792     2.94804 0.000525823
        1994     2.93688     2.94803 0.000525589
        1995     2.93577     2.94803 0.000525362
        1996     2.93458     2.94802 0.000525142
        1997     2.93331     2.94801  0.00052493
        1998     2.93195       2.948 0.000524729
        1999      2.9305     2.94799  0.00052454
        2000     2.92896     2.94798 0.000524364
