#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         523     2.59639     2.59738 4.18963e-05
         524     2.59639     2.59738 4.18587e-05
         525      2.5964     2.59737 4.18205e-05
         526      2.5964     2.59737 4.17817e-05
         527     2.59641     2.59737 4.17423e-05
         528     2.59642     2.59737  4.1702e-05
         529     2.59643     2.59737 4.16608e-05
         530     2.59645     2.59737 4.16183e-05
         531     2.59647     2.59736 4.15744e-05
         532     2.59648     2.59736 4.15294e-05
         533      2.5965     2.59736 4.14833e-05
         534     2.59652     2.59736 4.14358e-05
         535     2.59654     2.59736 4.13868e-05
         536     2.59656     2.59736 4.13363e-05
         537     2.59659     2.59735  4.1284e-05
         538     2.59662     2.59735 4.12301e-05
         539     2.59665     2.59735 4.11744e-05
         540     2.59668     2.59735 4.11167e-05
         541     2.59673     2.59735 4.10567e-05
         542     2.59677     2.59735 4.09947e-05
         543     2.59682     2.59735 4.09309e-05
         544     2.59686     2.59735 4.08654e-05
         545     2.59691     2.59735 4.07981e-05
         546     2.59697     2.59734 4.07293e-05
         547     2.59702     2.59734 4.06591e-05
         548     2.59708     2.59734 4.05879e-05
         549     2.59713     2.59734 4.05157e-05
         550     2.59719     2.59734  4.0443e-05
         551     2.59725     2.59734   4.037e-05
         552     2.59732     2.59734 4.02969e-05
         553     2.59738     2.59734  4.0224e-05
         554     2.59743     2.59734 4.01518e-05
         555      2.5975     2.59734 4.00804e-05
         556     2.59757     2.59734 4.00104e-05
         557     2.59763     2.59734 3.99418e-05
         558     2.59769     2.59734  3.9875e-05
         559     2.59775     2.59735 3.98104e-05
         560     2.59781     2.59735  3.9748e-05
         561     2.59787     2.59735 3.96881e-05
         562     2.59793     2.59735 3.96309e-05
         563     2.59798     2.59735 3.95763e-05
         564     2.59803     2.59735 3.95243e-05
         565     2.59806     2.59735 3.94744e-05
         566      2.5981     2.59735  3.9427e-05
         567     2.59814     2.59735 3.93818e-05
         568     2.59817     2.59736 3.93387e-05
         569     2.59819     2.59736  3.9297e-05
         570     2.59822     2.59736 3.92571e-05
         571     2.59824     2.59736 3.92184e-05
         572     2.59824     2.59736 3.91799e-05
         573     2.59824     2.59736 3.91415e-05
         574     2.59823     2.59737 3.91026e-05
         575     2.59822     2.59737 3.90629e-05
         576      2.5982     2.59737 3.90221e-05
         577     2.59818     2.59737 3.89796e-05
         578     2.59815     2.59737 3.89353e-05
         579      2.5981     2.59737 3.88885e-05
         580     2.59805     2.59737 3.88393e-05
         581       2.598     2.59737 3.87874e-05
         582     2.59794     2.59738  3.8733e-05
         583     2.59787     2.59738 3.86759e-05
         584     2.59779     2.59738 3.86163e-05
         585     2.59772     2.59738 3.85547e-05
         586     2.59764     2.59738 3.84914e-05
         587     2.59755     2.59738 3.84269e-05
         588     2.59746     2.59738 3.83618e-05
         589     2.59736     2.59738 3.82967e-05
         590     2.59727     2.59738 3.82322e-05
         591     2.59718     2.59738  3.8169e-05
         592     2.59709     2.59738 3.81077e-05
         593       2.597     2.59738 3.80487e-05
         594     2.59691     2.59738 3.79928e-05
         595     2.59682     2.59737 3.79402e-05
         596     2.59674     2.59737 3.78915e-05
         597     2.59666     2.59737 3.78467e-05
         598     2.59658     2.59737 3.78064e-05
         599     2.59652     2.59737 3.77698e-05
         600     2.59646     2.59737 3.77374e-05
         601     2.59641     2.59737 3.77084e-05
         602     2.59636     2.59737 3.76828e-05
         603     2.59632     2.59736 3.76602e-05
         604     2.59629     2.59736 3.76401e-05
         605     2.59626     2.59736 3.76215e-05
         606     2.59626     2.59736 3.76034e-05
         607     2.59625     2.59736  3.7586e-05
         608     2.59624     2.59735 3.75687e-05
         609     2.59626     2.59735 3.75502e-05
         610     2.59627     2.59735 3.75304e-05
         611      2.5963     2.59735 3.75086e-05
         612     2.59632     2.59735 3.74848e-05
         613     2.59636     2.59735 3.74582e-05
         614      2.5964     2.59734 3.74289e-05
         615     2.59645     2.59734 3.73964e-05
         616      2.5965     2.59734 3.73608e-05
         617     2.59655     2.59734  3.7322e-05
         618     2.59661     2.59734 3.72803e-05
         619     2.59667     2.59734 3.72357e-05
         620     2.59674     2.59734 3.71882e-05
         621     2.59681     2.59734 3.71382e-05
         622     2.59688     2.59734 3.70858e-05
         623     2.59695     2.59733 3.70313e-05
         624     2.59702     2.59733 3.69754e-05
         625      2.5971     2.59733 3.69182e-05
         626     2.59717     2.59733 3.68602e-05
         627     2.59723     2.59733 3.68018e-05
         628      2.5973     2.59733 3.67432e-05
         629     2.59736     2.59733 3.66848e-05
         630     2.59743     2.59733 3.66269e-05
         631     2.59748     2.59733 3.65696e-05
         632     2.59754     2.59733 3.65132e-05
         633     2.59759     2.59733 3.64577e-05
         634     2.59763     2.59733 3.64031e-05
         635     2.59767     2.59734 3.63496e-05
         636      2.5977     2.59734 3.62969e-05
         637     2.59772     2.59734  3.6245e-05
         638     2.59774     2.59734 3.61938e-05
         639     2.59776     2.59734 3.61433e-05
         640     2.59777     2.59734  3.6093e-05
         641     2.59776     2.59734 3.60428e-05
         642     2.59775     2.59734 3.59923e-05
         643     2.59773     2.59734 3.59415e-05
         644     2.59771     2.59734 3.58902e-05
         645     2.59767     2.59734 3.58382e-05
         646     2.59763     2.59734 3.57855e-05
         647     2.59759     2.59734 3.57322e-05
         648     2.59753     2.59734 3.56783e-05
         649     2.59747     2.59734 3.56239e-05
         650     2.59741     2.59734 3.55692e-05
         651     2.59734     2.59734 3.55146e-05
         652     2.59727     2.59734 3.54603e-05
         653      2.5972     2.59734 3.54066e-05
         654     2.59712     2.59734 3.53541e-05
         655     2.59705     2.59734 3.53029e-05
         656     2.59697     2.59734 3.52537e-05
         657      2.5969     2.59734 3.52066e-05
         658     2.59682     2.59734 3.51618e-05
         659     2.59675     2.59734 3.51197e-05
         660     2.59669     2.59734 3.50803e-05
         661     2.59663     2.59734 3.50435e-05
         662     2.59657     2.59734 3.50095e-05
