#BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         352   -0.378889   -0.376863 0.000786874
         353   -0.377852   -0.376866  0.00078465
         354   -0.376764   -0.376866 0.000782433
         355   -0.375648   -0.376862 0.000780237
         356   -0.374487   -0.376856 0.000778074
         357   -0.373291   -0.376846 0.000775958
         358   -0.372053   -0.376832 0.000773906
         359   -0.370775   -0.376815 0.000771935
         360   -0.369472   -0.376795  0.00077006
         361   -0.368126   -0.376771 0.000768301
         362   -0.366753   -0.376743 0.000766677
         363    -0.36535   -0.376712 0.000765207
         364   -0.363911   -0.376677 0.000763912
         365   -0.362444   -0.376638 0.000762814
         366   -0.360951   -0.376595 0.000761933
         367   -0.359438   -0.376548  0.00076129
         368   -0.357912   -0.376497 0.000760903
         369   -0.356375   -0.376443 0.000760793
         370   -0.354827   -0.376384 0.000760977
         371   -0.353278   -0.376322  0.00076147
         372   -0.351729   -0.376256 0.000762287
         373   -0.350192   -0.376186 0.000763439
         374   -0.348676   -0.376113 0.000764933
         375   -0.347191   -0.376036 0.000766772
         376   -0.345747   -0.375955 0.000768952
         377   -0.344356   -0.375871 0.000771467
         378   -0.343032   -0.375784 0.000774303
         379   -0.341794   -0.375695 0.000777436
         380   -0.340644   -0.375602 0.000780843
         381   -0.339608   -0.375508 0.000784488
         382   -0.338691   -0.375411 0.000788332
         383   -0.337911   -0.375314 0.000792331
         384   -0.337283   -0.375215 0.000796433
         385   -0.336814   -0.375115 0.000800586
         386   -0.336517   -0.375015 0.000804732
         387   -0.336405   -0.374915 0.000808814
         388   -0.336481   -0.374816 0.000812772
         389   -0.336753   -0.374718 0.000816551
         390   -0.337225   -0.374622 0.000820097
         391   -0.337896   -0.374528 0.000823361
         392   -0.338758   -0.374437 0.000826302
         393   -0.339808   -0.374349 0.000828884
         394   -0.341038   -0.374264 0.000831081
         395   -0.342432   -0.374184 0.000832875
         396   -0.343978   -0.374107 0.000834257
         397   -0.345659   -0.374036 0.000835228
         398   -0.347464   -0.373969 0.000835793
         399   -0.349362   -0.373907 0.000835971
         400   -0.351346   -0.373851 0.000835781
         401   -0.353392     -0.3738 0.000835253
         402    -0.35548   -0.373754 0.000834418
         403   -0.357586   -0.373714 0.000833311
         404   -0.359693   -0.373679 0.000831971
         405   -0.361789    -0.37365 0.000830434
         406   -0.363843   -0.373626  0.00082874
         407   -0.365849   -0.373607 0.000826924
         408   -0.367797   -0.373593  0.00082502
         409   -0.369666   -0.373583 0.000823059
         410   -0.371448   -0.373578 0.000821068
         411   -0.373134   -0.373577 0.000819071
         412   -0.374717   -0.373579 0.000817087
         413   -0.376182   -0.373586 0.000815133
         414   -0.377534   -0.373595  0.00081322
         415   -0.378757   -0.373608 0.000811356
         416   -0.379858   -0.373623 0.000809544
         417   -0.380823    -0.37364 0.000807787
         418   -0.381662   -0.373659 0.000806083
         419   -0.382365    -0.37368 0.000804426
         420   -0.382935   -0.373702 0.000802813
         421   -0.383376   -0.373725 0.000801235
         422   -0.383688   -0.373749 0.000799684
         423    -0.38387   -0.373772 0.000798151
         424   -0.383917   -0.373796 0.000796627
         425    -0.38385    -0.37382 0.000795104
         426   -0.383648   -0.373843 0.000793572
         427   -0.383323   -0.373865 0.000792024
         428   -0.382875   -0.373886 0.000790453
         429   -0.382313   -0.373906 0.000788855
         430   -0.381628   -0.373924 0.000787225
         431   -0.380828    -0.37394 0.000785561
         432   -0.379911   -0.373954 0.000783864
         433   -0.378889   -0.373965 0.000782137
         434   -0.377758   -0.373974 0.000780384
         435   -0.376518    -0.37398 0.000778612
         436   -0.375173   -0.373983 0.000776831
         437   -0.373728   -0.373982 0.000775053
         438   -0.372191   -0.373978 0.000773294
         439   -0.370558    -0.37397 0.000771572
         440   -0.368837   -0.373958 0.000769907
         441    -0.36703   -0.373943 0.000768321
         442    -0.36514   -0.373923 0.000766841
         443    -0.36318   -0.373899 0.000765493
         444   -0.361152    -0.37387 0.000764307
         445   -0.359056   -0.373837 0.000763314
         446   -0.356906   -0.373799 0.000762546
         447   -0.354706   -0.373756 0.000762036
         448   -0.352471   -0.373708 0.000761814
         449   -0.350194   -0.373656 0.000761916
         450   -0.347898   -0.373599  0.00076237
         451   -0.345587   -0.373537 0.000763205
         452   -0.343276    -0.37347 0.000764447
         453   -0.340965   -0.373398  0.00076612
         454   -0.338663   -0.373321 0.000768243
         455   -0.336389    -0.37324 0.000770831
         456   -0.334143   -0.373155 0.000773894
         457   -0.331939   -0.373064 0.000777438
         458   -0.329784    -0.37297 0.000781463
         459   -0.327672   -0.372871 0.000785967
         460   -0.325627   -0.372768  0.00079094
         461   -0.323645   -0.372662  0.00079637
         462   -0.321726   -0.372552 0.000802242
         463   -0.319887   -0.372438 0.000808532
         464    -0.31813   -0.372321 0.000815217
         465   -0.316454   -0.372201  0.00082227
         466   -0.314862   -0.372078  0.00082966
         467   -0.313364   -0.371952 0.000837356
         468   -0.311956   -0.371824 0.000845323
         469   -0.310648   -0.371693 0.000853524
         470   -0.309444   -0.371561 0.000861923
         471   -0.308343   -0.371427 0.000870481
         472   -0.307352   -0.371291 0.000879158
         473   -0.306473   -0.371154 0.000887915
         474   -0.305715   -0.371016 0.000896711
         475    -0.30508   -0.370877 0.000905503
         476   -0.304574   -0.370738 0.000914252
         477   -0.304201   -0.370598 0.000922915
         478   -0.303971   -0.370459  0.00093145
         479   -0.303884    -0.37032 0.000939818
         480   -0.303942   -0.370182  0.00094798
         481   -0.304147   -0.370044 0.000955898
         482   -0.304496   -0.369908  0.00096354
         483   -0.304992   -0.369774 0.000970873
         484   -0.305627   -0.369641 0.000977872
         485   -0.306405   -0.369511  0.00098451
         486   -0.307319   -0.369383 0.000990765
         487    -0.30835   -0.369258 0.000996626
         488   -0.309497   -0.369135  0.00100208
         489   -0.310746   -0.369016  0.00100712
         490   -0.312085     -0.3689  0.00101174
         491   -0.313506   -0.368787  0.00101595
         492   -0.314988   -0.368677  0.00101976
         493   -0.316525   -0.368572  0.00102316
         494     -0.3181   -0.368469  0.00102618
         495   -0.319701   -0.368371  0.00102882
         496   -0.321315   -0.368276  0.00103111
         497   -0.322939   -0.368185  0.00103307
         498   -0.324548   -0.368097   0.0010347
         499   -0.326141   -0.368013  0.00103604
         500    -0.32771   -0.367933   0.0010371
         501   -0.329246   -0.367855   0.0010379
         502   -0.330742   -0.367781  0.00103846
         503   -0.332197   -0.367711   0.0010388
         504   -0.333607   -0.367643  0.00103894
         505    -0.33497   -0.367578   0.0010389
         506   -0.336284   -0.367516  0.00103868
         507   -0.337556   -0.367457  0.00103831
         508    -0.33878   -0.367401   0.0010378
         509   -0.339961   -0.367347  0.00103716
         510     -0.3411   -0.367296  0.00103641
         511     -0.3422   -0.367246  0.00103554
         512   -0.343264     -0.3672  0.00103458
         513   -0.344292   -0.367155  0.00103352
         514   -0.345287   -0.367112  0.00103239
         515   -0.346263   -0.367072  0.00103118
         516   -0.347208   -0.367033   0.0010299
         517   -0.348133   -0.366997  0.00102855
         518   -0.349045   -0.366962  0.00102715
         519   -0.349942   -0.366929   0.0010257
         520   -0.350821   -0.366898  0.00102419
         521   -0.351689   -0.366869  0.00102264
         522   -0.352547   -0.366842  0.00102105
         523   -0.353403   -0.366816  0.00101942
         524   -0.354252   -0.366792  0.00101776
         525   -0.355091    -0.36677  0.00101606
         526    -0.35592   -0.366749  0.00101434
         527   -0.356744    -0.36673  0.00101259
         528   -0.357553   -0.366713  0.00101083
         529   -0.358355   -0.366697  0.00100904
         530    -0.35914   -0.366683  0.00100723
         531   -0.359913    -0.36667  0.00100542
         532   -0.360674   -0.366659  0.00100359
         533   -0.361421   -0.366649  0.00100176
         534   -0.362145    -0.36664 0.000999917
         535   -0.362847   -0.366633 0.000998073
         536   -0.363527   -0.366628 0.000996227
         537   -0.364175   -0.366623 0.000994383
         538   -0.364796    -0.36662  0.00099254
         539   -0.365383   -0.366617 0.000990701
         540   -0.365931   -0.366616 0.000988868
         541   -0.366433   -0.366616  0.00098704
         542   -0.366897   -0.366616 0.000985219
         543   -0.367321   -0.366618 0.000983405
         544   -0.367698    -0.36662   0.0009816
         545   -0.368021   -0.366622 0.000979802
         546   -0.368293   -0.366625 0.000978012
         547   -0.368506   -0.366629  0.00097623
         548   -0.368673   -0.366632 0.000974456
         549   -0.368777   -0.366636 0.000972689
         550   -0.368823    -0.36664 0.000970928
         551   -0.368808   -0.366644 0.000969174
         552   -0.368725   -0.366648 0.000967426
         553   -0.368585   -0.366651 0.000965683
         554   -0.368385   -0.366655 0.000963945
         555   -0.368113   -0.366657 0.000962211
         556   -0.367779   -0.366659 0.000960483
         557   -0.367386   -0.366661 0.000958759
         558   -0.366927   -0.366661 0.000957041
         559   -0.366409   -0.366661 0.000955329
         560   -0.365831   -0.366659 0.000953625
         561   -0.365197   -0.366656 0.000951928
         562   -0.364505   -0.366653 0.000950242
         563   -0.363763   -0.366647 0.000948568
         564   -0.362974   -0.366641 0.000946909
         565   -0.362148   -0.366633 0.000945266
         566    -0.36127   -0.366624 0.000943644
         567   -0.360358   -0.366613 0.000942044
         568   -0.359412     -0.3666 0.000940471
         569   -0.358444   -0.366585 0.000938927
         570   -0.357446   -0.366569 0.000937417
         571   -0.356435   -0.366552 0.000935943
         572   -0.355423   -0.366532 0.000934509
         573   -0.354407   -0.366511 0.000933118
         574   -0.353397   -0.366488 0.000931772
         575   -0.352396   -0.366464 0.000930473
         576   -0.351412   -0.366438 0.000929225
         577    -0.35046    -0.36641 0.000928027
         578   -0.349535   -0.366381 0.000926881
         579   -0.348659    -0.36635 0.000925785
         580   -0.347829   -0.366318 0.000924739
         581   -0.347055   -0.366285 0.000923742
         582    -0.34634   -0.366251  0.00092279
         583   -0.345695   -0.366215 0.000921881
         584   -0.345129   -0.366179 0.000921009
         585   -0.344637   -0.366143  0.00092017
         586   -0.344225   -0.366105  0.00091936
         587   -0.343906   -0.366067 0.000918571
         588   -0.343674   -0.366029 0.000917798
         589   -0.343538   -0.365991 0.000917034
         590   -0.343489   -0.365953 0.000916273
         591   -0.343533   -0.365915 0.000915507
         592   -0.343671   -0.365877 0.000914731
         593   -0.343898    -0.36584  0.00091394
         594   -0.344219   -0.365804 0.000913125
         595   -0.344627   -0.365768 0.000912284
         596   -0.345117   -0.365734 0.000911411
         597   -0.345686     -0.3657 0.000910503
         598   -0.346332   -0.365668 0.000909556
         599   -0.347036   -0.365637  0.00090857
         600   -0.347807   -0.365607 0.000907541
         601   -0.348626   -0.365579 0.000906471
         602   -0.349494   -0.365552 0.000905359
         603   -0.350404   -0.365527 0.000904206
         604   -0.351344   -0.365503 0.000903014
         605   -0.352302   -0.365482 0.000901785
         606    -0.35327   -0.365461 0.000900522
         607   -0.354255   -0.365443 0.000899227
         608   -0.355239   -0.365426 0.000897905
         609   -0.356208   -0.365411 0.000896558
         610   -0.357166   -0.365397  0.00089519
         611   -0.358099   -0.365386 0.000893805
         612   -0.359007   -0.365375 0.000892405
         613   -0.359875   -0.365366 0.000890994
         614   -0.360707   -0.365359 0.000889576
         615   -0.361487   -0.365352 0.000888151
         616   -0.362218   -0.365347 0.000886724
         617   -0.362892   -0.365343 0.000885296
         618   -0.363512    -0.36534 0.000883868
         619   -0.364067   -0.365338 0.000882443
         620   -0.364551   -0.365337  0.00088102
         621    -0.36497   -0.365336 0.000879602
         622   -0.365315   -0.365336 0.000878188
         623   -0.365591   -0.365337 0.000876778
         624   -0.365802   -0.365337 0.000875374
         625   -0.365935   -0.365338 0.000873973
         626   -0.366003   -0.365339 0.000872578
         627   -0.366003   -0.365341 0.000871187
         628   -0.365939   -0.365341   0.0008698
         629   -0.365808   -0.365342 0.000868418
         630   -0.365615   -0.365343 0.000867039
         631   -0.365364   -0.365343 0.000865665
         632   -0.365066   -0.365342 0.000864296
         633   -0.364714   -0.365341 0.000862931
         634   -0.364323    -0.36534 0.000861571
         635   -0.363892   -0.365337 0.000860217
         636   -0.363433   -0.365334  0.00085887
         637   -0.362952   -0.365331  0.00085753
         638   -0.362449   -0.365326 0.000856198
         639   -0.361927   -0.365321 0.000854874
         640   -0.361415   -0.365315  0.00085356
         641   -0.360908   -0.365308 0.000852257
         642   -0.360413     -0.3653 0.000850963
         643   -0.359939   -0.365292 0.000849681
         644   -0.359488   -0.365283 0.000848409
         645   -0.359077   -0.365273 0.000847148
         646   -0.358708   -0.365263 0.000845898
         647   -0.358386   -0.365252 0.000844657
         648   -0.358117   -0.365241 0.000843425
         649   -0.357911    -0.36523 0.000842201
         650   -0.357771   -0.365219 0.000840984
         651   -0.357695   -0.365207 0.000839771
         652   -0.357695   -0.365196 0.000838563
         653    -0.35776   -0.365184 0.000837356
         654   -0.357908   -0.365173 0.000836149
         655   -0.358128   -0.365162 0.000834942
         656   -0.358429   -0.365152 0.000833732
         657   -0.358794   -0.365142 0.000832519
         658   -0.359234   -0.365133 0.000831303
         659   -0.359741   -0.365125 0.000830081
         660   -0.360312   -0.365118 0.000828856
         661   -0.360937   -0.365112 0.000827626
