#BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        1441     1.95936     1.96656 0.000448277
        1442     1.95978     1.96656 0.000447991
        1443     1.96017     1.96655 0.000447702
        1444     1.96054     1.96655 0.000447411
        1445     1.96089     1.96655 0.000447119
        1446      1.9612     1.96654 0.000446825
        1447     1.96149     1.96654  0.00044653
        1448     1.96176     1.96654 0.000446234
        1449       1.962     1.96653 0.000445937
        1450     1.96221     1.96653 0.000445639
        1451     1.96239     1.96653 0.000445341
        1452     1.96255     1.96652 0.000445043
        1453     1.96268     1.96652 0.000444745
        1454     1.96278     1.96652 0.000444446
        1455     1.96286     1.96652 0.000444148
        1456      1.9629     1.96651  0.00044385
        1457     1.96292     1.96651 0.000443552
        1458     1.96291     1.96651 0.000443254
        1459     1.96288     1.96651 0.000442958
        1460     1.96282      1.9665 0.000442661
        1461     1.96273      1.9665 0.000442366
        1462     1.96262      1.9665 0.000442071
        1463     1.96248      1.9665 0.000441778
        1464     1.96231     1.96649 0.000441485
        1465     1.96212     1.96649 0.000441194
        1466      1.9619     1.96649 0.000440904
        1467     1.96166     1.96648 0.000440616
        1468      1.9614     1.96648 0.000440329
        1469     1.96112     1.96648 0.000440045
        1470     1.96081     1.96647 0.000439762
        1471     1.96048     1.96647 0.000439482
        1472     1.96013     1.96646 0.000439205
        1473     1.95977     1.96646  0.00043893
        1474     1.95938     1.96646 0.000438659
        1475     1.95898     1.96645  0.00043839
        1476     1.95857     1.96644 0.000438126
        1477     1.95814     1.96644 0.000437865
        1478      1.9577     1.96643 0.000437609
        1479     1.95725     1.96643 0.000437357
        1480      1.9568     1.96642  0.00043711
        1481     1.95634     1.96641 0.000436868
        1482     1.95588     1.96641 0.000436631
        1483     1.95542      1.9664 0.000436399
        1484     1.95496     1.96639 0.000436173
        1485     1.95451     1.96638 0.000435953
        1486     1.95407     1.96638 0.000435738
        1487     1.95364     1.96637 0.000435529
        1488     1.95323     1.96636 0.000435326
        1489     1.95284     1.96635 0.000435128
        1490     1.95246     1.96634 0.000434936
        1491     1.95212     1.96633 0.000434749
        1492      1.9518     1.96632 0.000434567
        1493     1.95151     1.96631 0.000434389
        1494     1.95125      1.9663 0.000434215
        1495     1.95103     1.96629 0.000434045
        1496     1.95085     1.96628 0.000433877
        1497     1.95071     1.96627 0.000433712
        1498     1.95061     1.96626 0.000433548
        1499     1.95056     1.96625 0.000433386
        1500     1.95055     1.96624 0.000433223
        1501     1.95058     1.96623  0.00043306
        1502     1.95066     1.96622 0.000432896
        1503     1.95079     1.96621 0.000432729
        1504     1.95096      1.9662  0.00043256
        1505     1.95117     1.96619 0.000432388
        1506     1.95142     1.96618 0.000432212
        1507     1.95172     1.96617 0.000432032
        1508     1.95205     1.96616 0.000431847
        1509     1.95242     1.96615 0.000431657
        1510     1.95282     1.96614 0.000431461
        1511     1.95325     1.96613  0.00043126
        1512     1.95371     1.96612 0.000431053
        1513     1.95419     1.96612  0.00043084
        1514     1.95469     1.96611 0.000430622
        1515     1.95521      1.9661 0.000430398
        1516     1.95574     1.96609 0.000430168
        1517     1.95629     1.96609 0.000429933
        1518     1.95684     1.96608 0.000429693
        1519      1.9574     1.96608 0.000429448
        1520     1.95795     1.96607 0.000429199
        1521     1.95851     1.96607 0.000428945
        1522     1.95906     1.96606 0.000428688
        1523     1.95961     1.96606 0.000428428
        1524     1.96015     1.96605 0.000428164
        1525     1.96067     1.96605 0.000427898
        1526     1.96119     1.96605 0.000427629
        1527     1.96169     1.96604 0.000427359
        1528     1.96218     1.96604 0.000427086
        1529     1.96265     1.96604 0.000426813
        1530      1.9631     1.96604 0.000426538
        1531     1.96354     1.96603 0.000426263
        1532     1.96395     1.96603 0.000425987
        1533     1.96435     1.96603  0.00042571
        1534     1.96473     1.96603 0.000425434
        1535     1.96509     1.96603 0.000425157
        1536     1.96543     1.96603  0.00042488
        1537     1.96575     1.96603 0.000424604
        1538     1.96605     1.96603 0.000424328
        1539     1.96634     1.96603 0.000424052
        1540      1.9666     1.96603 0.000423777
        1541     1.96685     1.96603 0.000423502
        1542     1.96708     1.96603 0.000423228
        1543      1.9673     1.96603 0.000422955
        1544      1.9675     1.96603 0.000422682
        1545     1.96768     1.96603  0.00042241
        1546     1.96785     1.96604 0.000422138
        1547       1.968     1.96604 0.000421867
        1548     1.96815     1.96604 0.000421597
        1549     1.96828     1.96604 0.000421327
        1550      1.9684     1.96604 0.000421058
        1551      1.9685     1.96604 0.000420789
        1552      1.9686     1.96604 0.000420521
        1553     1.96869     1.96605 0.000420254
        1554     1.96877     1.96605 0.000419987
        1555     1.96884     1.96605 0.000419721
        1556      1.9689     1.96605 0.000419455
        1557     1.96896     1.96605  0.00041919
        1558     1.96901     1.96606 0.000418925
        1559     1.96905     1.96606 0.000418661
        1560     1.96909     1.96606 0.000418397
        1561     1.96912     1.96606 0.000418134
        1562     1.96915     1.96606 0.000417871
        1563     1.96918     1.96607 0.000417608
        1564      1.9692     1.96607 0.000417346
        1565     1.96922     1.96607 0.000417084
        1566     1.96923     1.96607 0.000416823
        1567     1.96924     1.96607 0.000416562
        1568     1.96925     1.96608 0.000416301
        1569     1.96926     1.96608  0.00041604
        1570     1.96927     1.96608  0.00041578
        1571     1.96927     1.96608 0.000415521
        1572     1.96927     1.96608 0.000415261
        1573     1.96928     1.96609 0.000415002
        1574     1.96928     1.96609 0.000414744
        1575     1.96928     1.96609 0.000414485
        1576     1.96928     1.96609 0.000414227
        1577     1.96927     1.96609 0.000413969
        1578     1.96927      1.9661 0.000413712
        1579     1.96927      1.9661 0.000413455
        1580     1.96926      1.9661 0.000413198
        1581     1.96926      1.9661 0.000412942
        1582     1.96926      1.9661 0.000412685
        1583     1.96925     1.96611 0.000412429
        1584     1.96925     1.96611 0.000412174
        1585     1.96924     1.96611 0.000411918
        1586     1.96923     1.96611 0.000411663
        1587     1.96923     1.96611 0.000411409
        1588     1.96922     1.96612 0.000411154
        1589     1.96921     1.96612   0.0004109
        1590      1.9692     1.96612 0.000410646
        1591     1.96919     1.96612 0.000410393
        1592     1.96918     1.96612 0.000410139
        1593     1.96917     1.96613 0.000409886
        1594     1.96916     1.96613 0.000409634
        1595     1.96914     1.96613 0.000409381
        1596     1.96913     1.96613 0.000409129
        1597     1.96912     1.96613 0.000408877
        1598      1.9691     1.96613 0.000408626
        1599     1.96908     1.96614 0.000408374
        1600     1.96906     1.96614 0.000408123
        1601     1.96904     1.96614 0.000407872
        1602     1.96902     1.96614 0.000407621
        1603       1.969     1.96614 0.000407371
        1604     1.96897     1.96615 0.000407121
        1605     1.96895     1.96615 0.000406871
        1606     1.96892     1.96615 0.000406621
        1607     1.96889     1.96615 0.000406372
        1608     1.96886     1.96615 0.000406123
        1609     1.96882     1.96615 0.000405874
        1610     1.96878     1.96616 0.000405625
        1611     1.96874     1.96616 0.000405376
        1612      1.9687     1.96616 0.000405128
        1613     1.96866     1.96616  0.00040488
        1614     1.96861     1.96616 0.000404632
        1615     1.96856     1.96616 0.000404384
        1616     1.96851     1.96616 0.000404136
        1617     1.96845     1.96617 0.000403889
        1618     1.96839     1.96617 0.000403641
        1619     1.96833     1.96617 0.000403394
        1620     1.96826     1.96617 0.000403147
        1621     1.96819     1.96617 0.000402901
        1622     1.96812     1.96617 0.000402654
        1623     1.96804     1.96617 0.000402408
        1624     1.96796     1.96618 0.000402161
        1625     1.96787     1.96618 0.000401915
        1626     1.96778     1.96618 0.000401669
        1627     1.96769     1.96618 0.000401423
        1628     1.96759     1.96618 0.000401178
        1629     1.96749     1.96618 0.000400932
        1630     1.96738     1.96618 0.000400687
        1631     1.96726     1.96618 0.000400442
        1632     1.96714     1.96618 0.000400197
        1633     1.96702     1.96618 0.000399952
        1634     1.96689     1.96618 0.000399708
        1635     1.96675     1.96618 0.000399463
        1636     1.96661     1.96618 0.000399219
        1637     1.96646     1.96618 0.000398975
        1638     1.96631     1.96618 0.000398732
        1639     1.96615     1.96618 0.000398489
        1640     1.96598     1.96618 0.000398246
        1641      1.9658     1.96618 0.000398003
        1642     1.96562     1.96618 0.000397761
        1643     1.96543     1.96618 0.000397519
        1644     1.96523     1.96618 0.000397278
        1645     1.96503     1.96618 0.000397037
        1646     1.96482     1.96618 0.000396796
        1647      1.9646     1.96618 0.000396557
        1648     1.96437     1.96618 0.000396317
        1649     1.96413     1.96618 0.000396079
        1650     1.96389     1.96618 0.000395841
        1651     1.96363     1.96617 0.000395605
        1652     1.96337     1.96617 0.000395369
        1653      1.9631     1.96617 0.000395134
        1654     1.96282     1.96617   0.0003949
        1655     1.96253     1.96617 0.000394668
        1656     1.96224     1.96616 0.000394437
        1657     1.96193     1.96616 0.000394207
        1658     1.96161     1.96616 0.000393979
        1659     1.96129     1.96616 0.000393752
        1660     1.96095     1.96615 0.000393527
        1661     1.96061     1.96615 0.000393305
        1662     1.96026     1.96615 0.000393084
        1663      1.9599     1.96614 0.000392865
        1664     1.95953     1.96614 0.000392649
        1665     1.95915     1.96613 0.000392436
        1666     1.95876     1.96613 0.000392226
        1667     1.95836     1.96612 0.000392018
        1668     1.95795     1.96612 0.000391814
        1669     1.95754     1.96611 0.000391612
        1670     1.95712     1.96611 0.000391415
        1671     1.95669      1.9661 0.000391221
        1672     1.95625      1.9661 0.000391032
        1673     1.95581     1.96609 0.000390846
        1674     1.95536     1.96609 0.000390666
        1675      1.9549     1.96608 0.000390489
        1676     1.95444     1.96607 0.000390318
        1677     1.95397     1.96606 0.000390152
        1678      1.9535     1.96606 0.000389992
        1679     1.95302     1.96605 0.000389837
        1680     1.95254     1.96604 0.000389687
        1681     1.95206     1.96603 0.000389544
        1682     1.95158     1.96602 0.000389407
        1683      1.9511     1.96602 0.000389277
        1684     1.95062     1.96601 0.000389153
        1685     1.95013       1.966 0.000389036
        1686     1.94966     1.96599 0.000388926
        1687     1.94918     1.96598 0.000388823
        1688     1.94871     1.96597 0.000388727
        1689     1.94824     1.96596 0.000388639
        1690     1.94778     1.96595 0.000388558
        1691     1.94733     1.96593 0.000388484
        1692     1.94689     1.96592 0.000388417
        1693     1.94645     1.96591 0.000388358
        1694     1.94603      1.9659 0.000388306
        1695     1.94562     1.96589 0.000388261
        1696     1.94522     1.96588 0.000388224
        1697     1.94484     1.96586 0.000388193
        1698     1.94448     1.96585 0.000388168
        1699     1.94413     1.96584  0.00038815
        1700     1.94379     1.96583 0.000388139
        1701     1.94348     1.96581 0.000388133
        1702     1.94319      1.9658 0.000388132
        1703     1.94292     1.96579 0.000388137
        1704     1.94267     1.96577 0.000388146
        1705     1.94245     1.96576 0.000388159
        1706     1.94224     1.96574 0.000388176
        1707     1.94207     1.96573 0.000388197
        1708     1.94191     1.96572  0.00038822
        1709     1.94179      1.9657 0.000388245
        1710     1.94169     1.96569 0.000388272
        1711     1.94161     1.96567   0.0003883
        1712     1.94156     1.96566 0.000388328
        1713     1.94155     1.96565 0.000388357
        1714     1.94155     1.96563 0.000388385
        1715     1.94159     1.96562 0.000388411
        1716     1.94165      1.9656 0.000388436
        1717     1.94174     1.96559 0.000388458
        1718     1.94186     1.96558 0.000388478
        1719       1.942     1.96556 0.000388494
        1720     1.94217     1.96555 0.000388506
        1721     1.94237     1.96554 0.000388513
        1722     1.94259     1.96552 0.000388516
        1723     1.94284     1.96551 0.000388514
        1724     1.94311      1.9655 0.000388505
        1725     1.94341     1.96548 0.000388491
        1726     1.94373     1.96547 0.000388471
        1727     1.94407     1.96546 0.000388443
        1728     1.94443     1.96545 0.000388409
        1729     1.94482     1.96543 0.000388368
        1730     1.94522     1.96542 0.000388319
        1731     1.94564     1.96541 0.000388263
        1732     1.94608      1.9654 0.000388199
        1733     1.94654     1.96539 0.000388127
        1734     1.94702     1.96538 0.000388048
        1735     1.94751     1.96537 0.000387961
        1736     1.94801     1.96536 0.000387866
        1737     1.94853     1.96535 0.000387764
        1738     1.94906     1.96534 0.000387654
        1739     1.94959     1.96533 0.000387537
        1740     1.95014     1.96532 0.000387413
        1741      1.9507     1.96531 0.000387281
        1742     1.95127      1.9653 0.000387143
        1743     1.95184      1.9653 0.000386998
        1744     1.95241     1.96529 0.000386846
        1745     1.95299     1.96528 0.000386689
        1746     1.95358     1.96528 0.000386525
        1747     1.95416     1.96527 0.000386357
        1748     1.95475     1.96526 0.000386182
        1749     1.95534     1.96526 0.000386003
        1750     1.95592     1.96525  0.00038582
        1751     1.95651     1.96525 0.000385632
        1752     1.95709     1.96524  0.00038544
        1753     1.95766     1.96524 0.000385244
        1754     1.95823     1.96523 0.000385045
        1755      1.9588     1.96523 0.000384843
        1756     1.95935     1.96523 0.000384639
        1757      1.9599     1.96522 0.000384432
        1758     1.96044     1.96522 0.000384223
        1759     1.96097     1.96522 0.000384012
        1760     1.96149     1.96522 0.000383799
        1761       1.962     1.96522 0.000383586
        1762      1.9625     1.96521 0.000383371
        1763     1.96298     1.96521 0.000383156
        1764     1.96346     1.96521  0.00038294
        1765     1.96391     1.96521 0.000382724
        1766     1.96436     1.96521 0.000382507
        1767     1.96479     1.96521 0.000382291
        1768      1.9652     1.96521 0.000382075
        1769      1.9656     1.96521 0.000381859
        1770     1.96599     1.96521 0.000381643
        1771     1.96635     1.96521 0.000381428
        1772     1.96671     1.96521 0.000381214
        1773     1.96704     1.96521    0.000381
        1774     1.96736     1.96521 0.000380787
        1775     1.96766     1.96522 0.000380575
        1776     1.96795     1.96522 0.000380364
        1777     1.96822     1.96522 0.000380154
        1778     1.96847     1.96522 0.000379944
        1779      1.9687     1.96522 0.000379736
        1780     1.96892     1.96523 0.000379528
        1781     1.96912     1.96523 0.000379321
        1782     1.96931     1.96523 0.000379116
        1783     1.96948     1.96523  0.00037891
        1784     1.96963     1.96523 0.000378706
        1785     1.96977     1.96524 0.000378502
        1786      1.9699     1.96524   0.0003783
        1787     1.97001     1.96524 0.000378097
        1788      1.9701     1.96524 0.000377896
        1789     1.97018     1.96525 0.000377694
        1790     1.97025     1.96525 0.000377494
        1791      1.9703     1.96525 0.000377293
        1792     1.97034     1.96526 0.000377094
        1793     1.97037     1.96526 0.000376894
        1794     1.97039     1.96526 0.000376695
        1795      1.9704     1.96526 0.000376496
        1796     1.97039     1.96527 0.000376297
        1797     1.97038     1.96527 0.000376098
        1798     1.97036     1.96527   0.0003759
        1799     1.97032     1.96528 0.000375701
        1800     1.97028     1.96528 0.000375503
        1801     1.97023     1.96528 0.000375305
        1802     1.97018     1.96528 0.000375106
        1803     1.97011     1.96529 0.000374908
        1804     1.97004     1.96529 0.000374709
        1805     1.96996     1.96529  0.00037451
        1806     1.96987     1.96529 0.000374312
        1807     1.96978      1.9653 0.000374113
        1808     1.96968      1.9653 0.000373914
        1809     1.96957      1.9653 0.000373714
        1810     1.96946      1.9653 0.000373515
        1811     1.96934     1.96531 0.000373315
        1812     1.96921     1.96531 0.000373116
        1813     1.96907     1.96531 0.000372916
        1814     1.96892     1.96531 0.000372715
        1815     1.96877     1.96531 0.000372515
        1816      1.9686     1.96532 0.000372314
        1817     1.96843     1.96532 0.000372113
        1818     1.96824     1.96532 0.000371912
        1819     1.96803     1.96532  0.00037171
        1820     1.96781     1.96532 0.000371509
        1821     1.96757     1.96532 0.000371307
        1822     1.96732     1.96532 0.000371105
        1823     1.96704     1.96533 0.000370902
        1824     1.96674     1.96533   0.0003707
        1825     1.96641     1.96533 0.000370497
        1826     1.96606     1.96533 0.000370294
        1827     1.96567     1.96533 0.000370092
        1828     1.96525     1.96533 0.000369889
        1829      1.9648     1.96533 0.000369687
        1830     1.96431     1.96533 0.000369485
        1831     1.96378     1.96533 0.000369285
        1832      1.9632     1.96532 0.000369085
        1833     1.96258     1.96532 0.000368887
        1834     1.96191     1.96532  0.00036869
        1835      1.9612     1.96532 0.000368496
        1836     1.96043     1.96532 0.000368305
        1837     1.95962     1.96531 0.000368118
        1838     1.95875     1.96531 0.000367935
        1839     1.95783     1.96531 0.000367757
        1840     1.95686      1.9653 0.000367586
        1841     1.95584      1.9653 0.000367422
        1842     1.95478     1.96529 0.000367267
        1843     1.95367     1.96528 0.000367122
        1844     1.95253     1.96528 0.000366988
        1845     1.95136     1.96527 0.000366867
        1846     1.95016     1.96526 0.000366759
        1847     1.94895     1.96525 0.000366667
        1848     1.94773     1.96524 0.000366591
        1849     1.94652     1.96523 0.000366533
        1850     1.94533     1.96522 0.000366492
        1851     1.94417     1.96521 0.000366471
        1852     1.94305      1.9652 0.000366468
        1853     1.94199     1.96519 0.000366485
        1854     1.94101     1.96517 0.000366519
        1855     1.94012     1.96516  0.00036657
        1856     1.93933     1.96515 0.000366637
        1857     1.93866     1.96513 0.000366717
        1858     1.93811     1.96512 0.000366807
        1859     1.93771      1.9651 0.000366906
        1860     1.93746     1.96509  0.00036701
        1861     1.93737     1.96507 0.000367115
        1862     1.93744     1.96506 0.000367217
        1863     1.93767     1.96504 0.000367314
        1864     1.93807     1.96503 0.000367402
        1865     1.93863     1.96501 0.000367478
        1866     1.93935       1.965 0.000367538
        1867     1.94022     1.96499 0.000367581
        1868     1.94123     1.96497 0.000367604
        1869     1.94237     1.96496 0.000367606
        1870     1.94362     1.96495 0.000367587
        1871     1.94498     1.96494 0.000367545
        1872     1.94642     1.96493 0.000367482
        1873     1.94794     1.96492 0.000367398
        1874     1.94951     1.96491 0.000367294
        1875     1.95113     1.96491 0.000367171
        1876     1.95277      1.9649 0.000367033
        1877     1.95443     1.96489  0.00036688
        1878     1.95609     1.96489 0.000366714
        1879     1.95774     1.96489 0.000366539
        1880     1.95937     1.96488 0.000366356
        1881     1.96097     1.96488 0.000366167
        1882     1.96253     1.96488 0.000365974
        1883     1.96405     1.96488  0.00036578
        1884     1.96551     1.96488 0.000365586
        1885     1.96693     1.96488 0.000365394
        1886     1.96828     1.96488 0.000365205
        1887     1.96957     1.96488  0.00036502
        1888      1.9708     1.96489  0.00036484
        1889     1.97197     1.96489 0.000364666
        1890     1.97307      1.9649 0.000364498
        1891      1.9741      1.9649 0.000364338
        1892     1.97508     1.96491 0.000364185
        1893     1.97598     1.96491  0.00036404
        1894     1.97683     1.96492 0.000363902
        1895     1.97761     1.96492 0.000363772
        1896     1.97834     1.96493 0.000363649
        1897       1.979     1.96494 0.000363533
        1898     1.97961     1.96495 0.000363423
        1899     1.98017     1.96496  0.00036332
        1900     1.98067     1.96496 0.000363223
        1901     1.98113     1.96497 0.000363132
        1902     1.98153     1.96498 0.000363045
        1903     1.98189     1.96499 0.000362963
        1904      1.9822       1.965 0.000362885
        1905     1.98247     1.96501 0.000362811
        1906      1.9827     1.96502 0.000362739
        1907      1.9829     1.96503  0.00036267
        1908     1.98305     1.96504 0.000362603
        1909     1.98316     1.96505 0.000362537
        1910     1.98325     1.96505 0.000362473
        1911      1.9833     1.96506 0.000362409
        1912     1.98331     1.96507 0.000362345
        1913      1.9833     1.96508 0.000362281
        1914     1.98326     1.96509 0.000362216
        1915      1.9832      1.9651  0.00036215
        1916      1.9831     1.96511 0.000362083
        1917     1.98298     1.96512 0.000362014
        1918     1.98284     1.96513 0.000361943
        1919     1.98268     1.96514  0.00036187
        1920      1.9825     1.96515 0.000361794
        1921      1.9823     1.96516 0.000361716
        1922     1.98208     1.96517 0.000361635
        1923     1.98184     1.96517 0.000361551
        1924     1.98159     1.96518 0.000361464
        1925     1.98132     1.96519 0.000361373
        1926     1.98104      1.9652 0.000361279
        1927     1.98075     1.96521 0.000361182
        1928     1.98044     1.96522 0.000361081
        1929     1.98013     1.96522 0.000360976
        1930      1.9798     1.96523 0.000360868
        1931     1.97947     1.96524 0.000360757
        1932     1.97914     1.96525 0.000360642
        1933     1.97879     1.96525 0.000360523
        1934     1.97844     1.96526 0.000360401
        1935     1.97809     1.96527 0.000360276
        1936     1.97773     1.96527 0.000360148
        1937     1.97738     1.96528 0.000360016
        1938     1.97701     1.96529 0.000359881
        1939     1.97665     1.96529 0.000359743
        1940     1.97629      1.9653 0.000359602
        1941     1.97592      1.9653 0.000359459
        1942     1.97556     1.96531 0.000359312
        1943      1.9752     1.96531 0.000359164
        1944     1.97483     1.96532 0.000359012
        1945     1.97447     1.96532 0.000358858
        1946     1.97411     1.96533 0.000358703
        1947     1.97376     1.96533 0.000358544
        1948      1.9734     1.96534 0.000358384
        1949     1.97305     1.96534 0.000358222
        1950      1.9727     1.96534 0.000358058
        1951     1.97235     1.96535 0.000357893
        1952       1.972     1.96535 0.000357726
        1953     1.97166     1.96535 0.000357557
        1954     1.97132     1.96536 0.000357387
        1955     1.97099     1.96536 0.000357216
        1956     1.97066     1.96536 0.000357044
        1957     1.97033     1.96536  0.00035687
        1958     1.97001     1.96537 0.000356696
        1959      1.9697     1.96537 0.000356521
        1960     1.96939     1.96537 0.000356345
        1961     1.96908     1.96537 0.000356168
        1962     1.96878     1.96537 0.000355991
        1963     1.96849     1.96538 0.000355813
        1964      1.9682     1.96538 0.000355635
        1965     1.96792     1.96538 0.000355456
        1966     1.96764     1.96538 0.000355277
        1967     1.96737     1.96538 0.000355098
        1968     1.96711     1.96538 0.000354919
        1969     1.96685     1.96538 0.000354739
        1970      1.9666     1.96538  0.00035456
        1971     1.96635     1.96538  0.00035438
        1972     1.96611     1.96538 0.000354201
        1973     1.96587     1.96538 0.000354021
        1974     1.96563     1.96538 0.000353842
        1975     1.96539     1.96538 0.000353663
        1976     1.96515     1.96538 0.000353484
        1977     1.96491     1.96538 0.000353305
        1978     1.96466     1.96538 0.000353126
        1979     1.96441     1.96538 0.000352948
        1980     1.96414     1.96538 0.000352771
        1981     1.96387     1.96538 0.000352593
        1982     1.96358     1.96538 0.000352417
        1983     1.96327     1.96538 0.000352241
        1984     1.96294     1.96538 0.000352065
        1985     1.96259     1.96538 0.000351891
        1986     1.96222     1.96538 0.000351717
        1987     1.96181     1.96537 0.000351545
        1988     1.96138     1.96537 0.000351374
        1989      1.9609     1.96537 0.000351204
        1990     1.96039     1.96537 0.000351036
        1991     1.95984     1.96536 0.000350871
        1992     1.95925     1.96536 0.000350708
        1993     1.95861     1.96536 0.000350549
        1994     1.95792     1.96535 0.000350393
        1995     1.95718     1.96535 0.000350241
        1996     1.95639     1.96535 0.000350094
        1997     1.95554     1.96534 0.000349954
        1998     1.95463     1.96534 0.000349819
        1999     1.95367     1.96533 0.000349693
        2000     1.95264     1.96532 0.000349576
