#BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
       11198     3.29739     3.29044 0.000458789
       11199     3.29342     3.29044 0.000458749
       11200     3.27937     3.29044 0.000458709
       11201     3.25334     3.29044  0.00045868
       11202     3.25345     3.29043 0.000458651
       11203     3.27044     3.29043 0.000458613
       11204     3.27207     3.29043 0.000458575
       11205     3.25872     3.29043 0.000458543
       11206     3.23395     3.29042  0.00045853
       11207     3.21218     3.29042 0.000458542
       11208     3.22076     3.29041 0.000458543
       11209     3.24745     3.29041 0.000458518
       11210      3.2649      3.2904 0.000458483
       11211     3.27193      3.2904 0.000458445
       11212     3.26811      3.2904 0.000458409
       11213      3.2543      3.2904 0.000458379
       11214     3.24483     3.29039 0.000458356
       11215      3.2581     3.29039 0.000458324
       11216      3.2753     3.29039 0.000458285
       11217     3.28328     3.29039 0.000458245
       11218     3.28486     3.29039 0.000458204
       11219     3.28253     3.29039 0.000458164
       11220     3.27735     3.29038 0.000458125
       11221     3.27125     3.29038 0.000458087
       11222     3.26677     3.29038 0.000458051
       11223     3.27216     3.29038 0.000458013
       11224     3.29003     3.29038 0.000457972
       11225     3.30265     3.29038 0.000457933
       11226     3.30929     3.29038 0.000457895
       11227     3.30739     3.29038 0.000457857
       11228     3.29126     3.29038 0.000457816
       11229     3.29487     3.29038 0.000457775
       11230     3.30645     3.29039 0.000457737
       11231     3.30341     3.29039 0.000457698
       11232     3.31972     3.29039 0.000457664
       11233     3.32611     3.29039 0.000457635
       11234     3.31189     3.29039 0.000457598
       11235     3.27207     3.29039  0.00045756
       11236       3.225     3.29039 0.000457556
       11237     3.27326     3.29039 0.000457518
       11238     3.31546     3.29039 0.000457483
       11239     3.31641     3.29039 0.000457448
       11240      3.3032     3.29039 0.000457409
       11241     3.29253     3.29039 0.000457368
       11242     3.28769     3.29039 0.000457328
       11243     3.28382     3.29039 0.000457287
       11244     3.28202     3.29039 0.000457247
       11245     3.28596     3.29039 0.000457207
       11246     3.29107     3.29039 0.000457166
       11247     3.28992     3.29039 0.000457125
       11248     3.28145     3.29039 0.000457085
       11249     3.27746     3.29039 0.000457046
       11250      3.2862     3.29039 0.000457006
       11251      3.2972     3.29039 0.000456966
       11252     3.30407     3.29039 0.000456927
       11253     3.30598     3.29039 0.000456888
       11254     3.29766     3.29039 0.000456848
       11255     3.27711     3.29039 0.000456809
       11256     3.27673     3.29039  0.00045677
       11257     3.29854     3.29039  0.00045673
       11258     3.31174     3.29039 0.000456693
       11259     3.31883     3.29039  0.00045666
       11260      3.3243      3.2904 0.000456629
       11261     3.32665      3.2904   0.0004566
       11262     3.32762      3.2904 0.000456571
       11263     3.32932     3.29041 0.000456544
       11264     3.31085     3.29041 0.000456507
       11265     3.23888      3.2904 0.000456489
       11266     3.21681      3.2904 0.000456495
       11267     3.27744      3.2904 0.000456456
       11268     3.30109      3.2904 0.000456417
       11269     3.31182      3.2904  0.00045638
       11270     3.32602      3.2904 0.000456351
       11271     3.32956     3.29041 0.000456324
       11272     3.31808     3.29041  0.00045629
       11273     3.29736     3.29041  0.00045625
       11274     3.29317     3.29041 0.000456209
       11275     3.30158     3.29041  0.00045617
       11276     3.29026     3.29041 0.000456129
       11277     3.25323     3.29041 0.000456101
       11278     3.25641      3.2904  0.00045607
       11279     3.28614      3.2904  0.00045603
       11280      3.2703      3.2904 0.000455993
       11281     3.26674      3.2904 0.000455958
       11282     3.26728      3.2904 0.000455922
       11283     3.24813     3.29039 0.000455897
       11284      3.1704     3.29038  0.00045598
       11285     3.20229     3.29038 0.000456007
       11286     3.31187     3.29038  0.00045597
       11287     3.33894     3.29038  0.00045595
       11288     3.33906     3.29039  0.00045593
       11289     3.33561     3.29039 0.000455907
       11290     3.32881     3.29039  0.00045588
       11291     3.31322      3.2904 0.000455844
       11292     3.30142      3.2904 0.000455804
       11293     3.30127      3.2904 0.000455765
       11294      3.2885      3.2904 0.000455725
       11295     3.29931      3.2904 0.000455685
       11296     3.32429      3.2904 0.000455655
       11297     3.32933      3.2904 0.000455627
       11298     3.32987     3.29041   0.0004556
       11299     3.34792     3.29041 0.000455589
       11300     3.36163     3.29042 0.000455592
       11301     3.33913     3.29042 0.000455572
       11302     3.33533     3.29043 0.000455549
       11303     3.34899     3.29043 0.000455538
       11304     3.35457     3.29044 0.000455533
       11305     3.34741     3.29044 0.000455521
       11306     3.33298     3.29045 0.000455496
       11307       3.331     3.29045  0.00045547
       11308     3.35406     3.29046 0.000455464
       11309     3.36955     3.29046 0.000455478
       11310     3.38213     3.29047 0.000455509
       11311     3.37803     3.29048 0.000455535
       11312      3.3626     3.29049 0.000455539
       11313     3.33794     3.29049 0.000455518
       11314     3.31497     3.29049 0.000455483
       11315     3.30124     3.29049 0.000455444
       11316     3.29678     3.29049 0.000455404
       11317     3.33441      3.2905  0.00045538
       11318     3.36612      3.2905 0.000455389
       11319     3.37307     3.29051 0.000455407
       11320     3.36809     3.29052 0.000455419
       11321      3.3571     3.29052 0.000455416
       11322     3.34185     3.29053 0.000455399
       11323     3.32037     3.29053 0.000455366
       11324     3.30042     3.29053 0.000455327
       11325      3.3112     3.29053  0.00045529
       11326     3.30755     3.29054 0.000455253
       11327     3.29128     3.29054 0.000455212
       11328     3.27658     3.29053 0.000455174
       11329     3.29015     3.29053 0.000455134
       11330     3.31287     3.29054 0.000455098
       11331     3.29989     3.29054 0.000455058
       11332     3.26887     3.29054 0.000455022
       11333      3.2743     3.29053 0.000454984
       11334     3.29008     3.29053 0.000454944
       11335     3.29171     3.29053 0.000454904
       11336     3.29113     3.29053 0.000454864
       11337     3.29093     3.29053 0.000454824
       11338       3.267     3.29053 0.000454788
       11339     3.19536     3.29052 0.000454826
       11340     3.15891     3.29051 0.000454934
       11341     3.23011     3.29051 0.000454925
       11342     3.28292     3.29051 0.000454885
       11343     3.30556     3.29051 0.000454847
       11344     3.30978     3.29051  0.00045481
       11345     3.30291     3.29051 0.000454771
       11346     3.27874     3.29051 0.000454732
       11347     3.21561      3.2905  0.00045474
       11348     3.18445     3.29049 0.000454796
       11349     3.24415     3.29049 0.000454774
       11350     3.26977     3.29049 0.000454738
       11351     3.21622     3.29048 0.000454745
       11352     3.23636     3.29048  0.00045473
       11353     3.24607     3.29047 0.000454707
       11354     3.22805     3.29047   0.0004547
       11355      3.2599     3.29046 0.000454668
       11356     3.26603     3.29046 0.000454633
       11357     3.27279     3.29046 0.000454595
       11358     3.28458     3.29046 0.000454556
       11359     3.27772     3.29046 0.000454517
       11360     3.25647     3.29046 0.000454487
       11361     3.25291     3.29045 0.000454459
       11362     3.25802     3.29045 0.000454428
       11363      3.2668     3.29045 0.000454393
       11364      3.2866     3.29045 0.000454353
       11365     3.28333     3.29045 0.000454313
       11366     3.27996     3.29045 0.000454274
       11367      3.2946     3.29045 0.000454234
       11368     3.30208     3.29045 0.000454196
       11369     3.29893     3.29045 0.000454156
       11370     3.29218     3.29045 0.000454116
       11371     3.26335     3.29044 0.000454083
       11372     3.20198     3.29044 0.000454109
       11373       3.198     3.29043 0.000454142
       11374     3.21637     3.29042 0.000454149
       11375     3.25807     3.29042 0.000454118
       11376     3.29329     3.29042 0.000454078
       11377     3.31307     3.29042 0.000454043
       11378     3.31455     3.29042 0.000454008
       11379     3.29429     3.29042 0.000453968
       11380     3.29049     3.29042 0.000453928
       11381     3.29257     3.29042 0.000453888
       11382     3.30927     3.29043 0.000453851
       11383     3.33981     3.29043 0.000453832
       11384     3.34084     3.29044 0.000453814
       11385     3.31706     3.29044  0.00045378
       11386     3.30428     3.29044 0.000453742
       11387      3.2971     3.29044 0.000453702
       11388     3.28639     3.29044 0.000453663
       11389     3.25804     3.29044 0.000453632
       11390     3.22188     3.29043 0.000453632
       11391     3.27505     3.29043 0.000453594
       11392     3.29962     3.29043 0.000453555
       11393     3.26113     3.29043 0.000453522
       11394     3.28577     3.29043 0.000453483
       11395     3.31921     3.29043  0.00045345
       11396     3.31597     3.29043 0.000453416
       11397     3.31216     3.29043  0.00045338
       11398     3.31404     3.29044 0.000453345
       11399     3.31446     3.29044  0.00045331
       11400     3.29568     3.29044  0.00045327
       11401     3.26194     3.29044 0.000453238
       11402     3.26692     3.29043 0.000453203
       11403     3.25381     3.29043 0.000453174
       11404      3.2806     3.29043 0.000453135
       11405     3.30474     3.29043 0.000453097
       11406     3.30216     3.29043 0.000453059
       11407     3.27831     3.29043  0.00045302
       11408     3.25708     3.29043  0.00045299
       11409     3.25877     3.29042 0.000452959
       11410     3.26389     3.29042 0.000452925
       11411     3.28308     3.29042 0.000452886
       11412     3.30947     3.29042 0.000452849
       11413     3.30894     3.29042 0.000452812
       11414     3.28077     3.29042 0.000452774
       11415      3.2598     3.29042 0.000452742
       11416     3.27056     3.29042 0.000452706
       11417     3.28459     3.29042 0.000452666
       11418     3.27913     3.29042 0.000452628
       11419      3.2703     3.29042 0.000452591
       11420     3.26876     3.29041 0.000452556
       11421      3.2626     3.29041 0.000452523
       11422      3.2409     3.29041 0.000452504
       11423     3.22619      3.2904 0.000452499
       11424      3.2438      3.2904 0.000452478
       11425     3.27361      3.2904 0.000452441
       11426     3.29192      3.2904 0.000452401
       11427     3.29613      3.2904 0.000452362
       11428     3.28416      3.2904 0.000452323
       11429     3.25226     3.29039 0.000452295
       11430     3.23063     3.29039 0.000452286
       11431     3.22933     3.29038 0.000452278
       11432     3.21815     3.29038 0.000452282
       11433     3.21765     3.29037 0.000452288
       11434     3.23139     3.29036 0.000452277
       11435     3.24105     3.29036 0.000452258
       11436     3.23822     3.29036 0.000452242
       11437     3.24333     3.29035 0.000452221
       11438     3.25058     3.29035 0.000452195
       11439     3.26671     3.29035  0.00045216
       11440     3.28196     3.29035 0.000452121
       11441     3.26631     3.29034 0.000452086
       11442     3.20521     3.29034 0.000452108
       11443     3.24457     3.29033 0.000452086
       11444     3.20877     3.29032 0.000452103
       11445     3.12834     3.29031 0.000452285
       11446     3.22585     3.29031 0.000452281
       11447     3.29356     3.29031 0.000452241
       11448     3.29106     3.29031 0.000452202
       11449     3.29675     3.29031 0.000452163
       11450     3.33016     3.29031 0.000452136
       11451      3.3501     3.29031 0.000452127
       11452     3.34191     3.29032  0.00045211
       11453     3.32471     3.29032 0.000452081
       11454     3.32411     3.29033 0.000452051
       11455     3.32617     3.29033 0.000452022
       11456     3.31111     3.29033 0.000451986
       11457     3.30164     3.29033 0.000451948
       11458     3.31518     3.29033 0.000451914
       11459      3.3305     3.29034 0.000451888
       11460     3.31639     3.29034 0.000451854
       11461      3.2912     3.29034 0.000451815
       11462     3.31995     3.29034 0.000451783
       11463     3.33148     3.29035 0.000451757
       11464     3.31058     3.29035 0.000451722
       11465     3.30975     3.29035 0.000451685
       11466     3.32245     3.29035 0.000451655
       11467     3.30395     3.29035 0.000451617
       11468     3.28588     3.29035 0.000451578
       11469     3.29687     3.29035 0.000451539
       11470     3.30202     3.29035   0.0004515
       11471     3.28749     3.29035 0.000451461
       11472     3.27711     3.29035 0.000451423
       11473      3.2786     3.29035 0.000451385
       11474     3.28219     3.29035 0.000451346
       11475     3.28927     3.29035 0.000451307
       11476     3.29183     3.29035 0.000451268
       11477     3.28542     3.29035 0.000451228
       11478     3.28012     3.29035  0.00045119
       11479     3.28561     3.29035 0.000451151
       11480     3.29688     3.29035 0.000451112
       11481     3.30497     3.29035 0.000451074
       11482     3.30695     3.29035 0.000451037
       11483     3.30333     3.29035    0.000451
       11484      3.2991     3.29035 0.000450961
       11485     3.30588     3.29036 0.000450924
       11486     3.32673     3.29036 0.000450896
       11487     3.34791     3.29036 0.000450884
       11488     3.35495     3.29037  0.00045088
       11489     3.32966     3.29037 0.000450854
       11490     3.26851     3.29037 0.000450818
       11491     3.24198     3.29037 0.000450799
       11492     3.25197     3.29036 0.000450772
       11493      3.2429     3.29036 0.000450752
       11494     3.29086     3.29036 0.000450713
       11495     3.32312     3.29036 0.000450682
       11496     3.32346     3.29037 0.000450652
       11497     3.32096     3.29037 0.000450621
       11498     3.33134     3.29037 0.000450596
       11499     3.34163     3.29038 0.000450579
       11500     3.34812     3.29038 0.000450568
       11501     3.34398     3.29039 0.000450552
       11502     3.32426     3.29039 0.000450523
       11503     3.29515     3.29039 0.000450484
       11504     3.28735     3.29039 0.000450445
       11505     3.29482     3.29039 0.000450406
       11506      3.2843     3.29039 0.000450367
       11507     3.27566     3.29039  0.00045033
       11508     3.28337     3.29039 0.000450291
       11509     3.28147     3.29039 0.000450253
       11510     3.27471     3.29038 0.000450216
       11511     3.27397     3.29038 0.000450179
       11512     3.27708     3.29038 0.000450141
       11513     3.27989     3.29038 0.000450103
       11514     3.27822     3.29038 0.000450065
       11515     3.27044     3.29038 0.000450029
       11516     3.26326     3.29038 0.000449996
       11517     3.25829     3.29037 0.000449966
       11518      3.2522     3.29037 0.000449939
       11519     3.24723     3.29037 0.000449916
       11520     3.23808     3.29036 0.000449899
       11521     3.24365     3.29036 0.000449879
       11522      3.2594     3.29035 0.000449848
       11523     3.27445     3.29035 0.000449811
       11524      3.2881     3.29035 0.000449772
       11525     3.27713     3.29035 0.000449734
       11526     3.24938     3.29035 0.000449709
       11527     3.23789     3.29034 0.000449693
       11528     3.24615     3.29034  0.00044967
       11529     3.26626     3.29034 0.000449636
       11530     3.28451     3.29034 0.000449598
       11531     3.29008     3.29034 0.000449559
       11532     3.28304     3.29034  0.00044952
       11533     3.27699     3.29034 0.000449483
       11534     3.27871     3.29033 0.000449445
       11535     3.27701     3.29033 0.000449407
       11536     3.27532     3.29033  0.00044937
       11537     3.28171     3.29033 0.000449332
       11538     3.28755     3.29033 0.000449293
       11539     3.28666     3.29033 0.000449254
       11540     3.28007     3.29033 0.000449216
       11541     3.27491     3.29033 0.000449179
       11542     3.26472     3.29033 0.000449146
       11543     3.24485     3.29032 0.000449124
       11544     3.25247     3.29032 0.000449097
       11545     3.27124     3.29032 0.000449061
       11546      3.2701     3.29032 0.000449026
       11547     3.25896     3.29031 0.000448995
       11548     3.27595     3.29031 0.000448958
       11549     3.29384     3.29031 0.000448919
       11550     3.27659     3.29031 0.000448882
       11551     3.25747     3.29031 0.000448852
       11552     3.28246     3.29031 0.000448814
       11553     3.27319     3.29031 0.000448777
       11554     3.21957      3.2903  0.00044878
       11555     3.19897     3.29029 0.000448811
       11556     3.25634     3.29029 0.000448782
       11557     3.29168     3.29029 0.000448743
       11558     3.29102     3.29029 0.000448704
       11559     3.27407     3.29029 0.000448668
       11560     3.25919     3.29029 0.000448637
       11561     3.25667     3.29028 0.000448607
       11562     3.26841     3.29028 0.000448573
       11563     3.28636     3.29028 0.000448534
       11564     3.28681     3.29028 0.000448495
       11565     3.26708     3.29028 0.000448461
       11566     3.24236     3.29027 0.000448441
       11567     3.21062     3.29027 0.000448455
       11568     3.18434     3.29026  0.00044851
       11569     3.24248     3.29025  0.00044849
       11570     3.26632     3.29025 0.000448456
       11571     3.25906     3.29025 0.000448426
       11572     3.26162     3.29025 0.000448394
       11573     3.27029     3.29024 0.000448358
       11574      3.2581     3.29024 0.000448328
       11575     3.23648     3.29024 0.000448314
       11576     3.26352     3.29023 0.000448281
       11577     3.29282     3.29023 0.000448242
       11578     3.30189     3.29024 0.000448205
       11579     3.29481     3.29024 0.000448166
       11580     3.26608     3.29023 0.000448132
       11581     3.22245     3.29023 0.000448132
       11582     3.17933     3.29022 0.000448195
       11583     3.23212     3.29021 0.000448185
       11584     3.31251     3.29022  0.00044815
       11585     3.33321     3.29022 0.000448127
       11586      3.2966     3.29022 0.000448088
       11587     3.26398     3.29022 0.000448055
       11588     3.27205     3.29022  0.00044802
       11589     3.23441     3.29021 0.000448007
       11590     3.18381      3.2902 0.000448062
       11591     3.24015      3.2902 0.000448044
       11592     3.31276      3.2902  0.00044801
       11593     3.31133      3.2902 0.000447975
       11594     3.29866      3.2902 0.000447937
       11595     3.29811      3.2902 0.000447899
       11596     3.29754      3.2902 0.000447861
       11597     3.29422      3.2902 0.000447822
       11598     3.29117      3.2902 0.000447784
       11599     3.26572      3.2902  0.00044775
       11600     3.24972      3.2902 0.000447725
       11601     3.23707     3.29019  0.00044771
       11602     3.25717     3.29019  0.00044768
       11603     3.28571     3.29019 0.000447642
       11604     3.27561     3.29019 0.000447605
       11605     3.25718     3.29019 0.000447575
       11606     3.26877     3.29018 0.000447541
       11607     3.28815     3.29018 0.000447502
       11608     3.29338     3.29018 0.000447464
       11609     3.28931     3.29018 0.000447425
       11610     3.28344     3.29018 0.000447387
       11611     3.28061     3.29018 0.000447349
       11612     3.27955     3.29018 0.000447312
       11613     3.27631     3.29018 0.000447275
       11614     3.27671     3.29018 0.000447238
       11615     3.27922     3.29018   0.0004472
       11616     3.26652     3.29018 0.000447166
       11617       3.237     3.29017 0.000447151
       11618     3.20735     3.29017  0.00044717
       11619     3.22369     3.29016 0.000447168
       11620     3.25872     3.29016 0.000447137
       11621     3.29371     3.29016 0.000447099
       11622     3.30943     3.29016 0.000447064
       11623      3.3059     3.29016 0.000447027
       11624     3.29876     3.29016 0.000446989
       11625     3.29202     3.29016 0.000446951
       11626     3.27841     3.29016 0.000446914
       11627     3.26344     3.29016 0.000446881
       11628     3.24873     3.29015 0.000446857
       11629     3.22562     3.29015 0.000446853
       11630     3.24759     3.29014 0.000446829
       11631     3.27503     3.29014 0.000446793
       11632     3.27855     3.29014 0.000446756
       11633     3.27723     3.29014 0.000446719
       11634     3.28356     3.29014 0.000446681
       11635     3.28551     3.29014 0.000446642
       11636     3.27948     3.29014 0.000446605
       11637     3.26948     3.29014  0.00044657
       11638     3.25602     3.29013 0.000446541
       11639     3.24528     3.29013  0.00044652
       11640     3.24073     3.29013 0.000446501
       11641     3.22127     3.29012 0.000446502
       11642     3.20985     3.29011 0.000446517
       11643     3.23811     3.29011 0.000446501
       11644     3.25139     3.29011 0.000446475
       11645      3.2458      3.2901 0.000446453
       11646     3.23619      3.2901 0.000446439
       11647     3.23686     3.29009 0.000446424
       11648     3.24515     3.29009 0.000446402
       11649     3.23912     3.29009 0.000446385
       11650      3.2277     3.29008 0.000446379
       11651     3.23038     3.29007  0.00044637
       11652     3.23522     3.29007 0.000446357
       11653     3.24401     3.29007 0.000446336
       11654     3.25566     3.29006 0.000446307
       11655     3.25847     3.29006 0.000446277
       11656      3.2653     3.29006 0.000446244
       11657     3.28076     3.29006 0.000446206
       11658     3.28779     3.29006 0.000446168
       11659     3.28968     3.29006  0.00044613
       11660     3.30164     3.29006 0.000446093
       11661     3.31527     3.29006  0.00044606
       11662     3.30566     3.29006 0.000446024
       11663     3.27564     3.29006 0.000445987
       11664     3.29501     3.29006 0.000445949
       11665     3.32032     3.29006 0.000445918
       11666     3.32514     3.29007  0.00044589
       11667     3.32318     3.29007 0.000445861
       11668     3.31274     3.29007 0.000445827
       11669     3.29897     3.29007 0.000445789
       11670     3.29817     3.29007 0.000445752
       11671      3.3083     3.29007 0.000445716
       11672     3.31939     3.29008 0.000445685
       11673     3.32722     3.29008 0.000445658
       11674     3.32603     3.29008 0.000445631
       11675     3.31382     3.29008 0.000445597
       11676     3.29304     3.29009 0.000445559
       11677     3.27589     3.29008 0.000445523
       11678     3.26629     3.29008 0.000445489
       11679     3.22607     3.29008 0.000445485
       11680     3.21731     3.29007  0.00044549
       11681     3.27412     3.29007 0.000445454
       11682      3.2847     3.29007 0.000445416
       11683     3.28052     3.29007 0.000445379
       11684     3.27368     3.29007 0.000445343
       11685     3.26337     3.29006 0.000445311
       11686     3.26215     3.29006 0.000445279
       11687     3.27527     3.29006 0.000445243
       11688     3.28502     3.29006 0.000445205
       11689     3.28618     3.29006 0.000445167
       11690     3.28095     3.29006  0.00044513
       11691     3.26759     3.29006 0.000445096
       11692     3.25574     3.29005 0.000445067
       11693     3.26912     3.29005 0.000445033
       11694      3.2867     3.29005 0.000444995
       11695     3.27691     3.29005 0.000444958
       11696      3.2374     3.29005 0.000444943
       11697     3.23644     3.29004 0.000444928
       11698     3.24746     3.29004 0.000444905
       11699      3.2572     3.29004 0.000444876
       11700     3.27698     3.29003  0.00044484
       11701     3.28516     3.29003 0.000444802
       11702     3.28922     3.29003 0.000444764
       11703     3.29082     3.29003 0.000444726
       11704     3.28137     3.29003 0.000444688
       11705     3.27606     3.29003 0.000444652
       11706     3.29019     3.29003 0.000444614
       11707     3.30927     3.29003 0.000444579
       11708     3.31611     3.29004 0.000444547
       11709     3.29731     3.29004 0.000444509
       11710     3.26711     3.29003 0.000444475
       11711     3.27667     3.29003 0.000444439
       11712     3.30681     3.29003 0.000444403
       11713     3.31004     3.29004 0.000444369
       11714     3.28276     3.29004 0.000444331
       11715     3.27361     3.29003 0.000444295
       11716     3.28627     3.29003 0.000444258
       11717     3.26466     3.29003 0.000444225
       11718     3.24293     3.29003 0.000444205
       11719     3.25703     3.29002 0.000444176
       11720     3.26995     3.29002 0.000444142
       11721     3.26674     3.29002 0.000444108
       11722     3.26541     3.29002 0.000444075
       11723     3.26623     3.29002 0.000444042
       11724     3.27365     3.29002 0.000444006
       11725     3.28556     3.29002 0.000443969
       11726     3.28526     3.29001 0.000443931
       11727     3.26507     3.29001 0.000443898
       11728      3.2358     3.29001 0.000443884
       11729     3.22831        3.29 0.000443878
       11730     3.21592        3.29 0.000443885
       11731     3.20398     3.28999 0.000443908
       11732     3.24442     3.28999 0.000443887
       11733      3.2732     3.28998 0.000443851
       11734     3.27268     3.28998 0.000443816
       11735     3.24371     3.28998 0.000443796
       11736     3.22122     3.28997 0.000443796
       11737     3.22432     3.28997 0.000443794
       11738     3.23735     3.28996 0.000443779
       11739     3.26642     3.28996 0.000443745
       11740     3.27447     3.28996  0.00044371
       11741     3.25734     3.28996  0.00044368
       11742     3.24757     3.28995 0.000443657
       11743     3.23568     3.28995 0.000443644
       11744     3.23693     3.28994 0.000443629
       11745     3.24552     3.28994 0.000443607
       11746     3.24938     3.28994 0.000443583
       11747     3.25694     3.28993 0.000443554
       11748     3.26001     3.28993 0.000443524
       11749     3.24251     3.28993 0.000443504
       11750     3.21557     3.28992 0.000443512
       11751      3.2091     3.28991 0.000443527
       11752     3.23399     3.28991 0.000443515
       11753     3.26184     3.28991 0.000443484
       11754     3.27778     3.28991 0.000443447
       11755     3.27682      3.2899 0.000443411
       11756     3.26736      3.2899 0.000443377
       11757     3.27073      3.2899 0.000443342
       11758      3.2675      3.2899 0.000443309
       11759     3.24811      3.2899 0.000443285
       11760     3.24689     3.28989 0.000443263
       11761     3.25952     3.28989 0.000443233
       11762     3.26559     3.28989   0.0004432
       11763     3.27827     3.28989 0.000443163
       11764     3.29666     3.28989 0.000443126
       11765      3.2866     3.28989 0.000443088
       11766     3.25198     3.28988 0.000443062
       11767     3.21681     3.28988 0.000443068
       11768     3.24015     3.28987 0.000443051
       11769     3.27674     3.28987 0.000443014
       11770     3.27729     3.28987 0.000442978
       11771     3.25689     3.28987 0.000442949
       11772     3.27613     3.28987 0.000442913
       11773     3.30894     3.28987 0.000442879
       11774     3.32001     3.28987 0.000442848
       11775     3.31314     3.28987 0.000442815
       11776     3.29777     3.28987 0.000442778
       11777     3.29455     3.28987 0.000442741
       11778     3.30052     3.28987 0.000442704
       11779     3.27591     3.28987 0.000442668
       11780     3.19955     3.28987 0.000442697
       11781      3.2073     3.28986 0.000442715
       11782     3.28379     3.28986 0.000442677
       11783     3.29526     3.28986  0.00044264
       11784      3.3029     3.28986 0.000442604
       11785      3.3171     3.28986 0.000442572
       11786     3.30785     3.28986 0.000442538
       11787     3.31284     3.28987 0.000442504
       11788     3.32969     3.28987  0.00044248
       11789     3.33924     3.28987 0.000442462
       11790     3.32161     3.28988 0.000442433
       11791     3.28237     3.28988 0.000442396
       11792     3.28761     3.28988 0.000442358
       11793     3.34204     3.28988 0.000442343
       11794     3.35843     3.28989 0.000442343
       11795     3.33304     3.28989 0.000442321
       11796     3.31284     3.28989 0.000442288
       11797     3.35534      3.2899 0.000442285
       11798     3.38916     3.28991 0.000442328
       11799      3.3911     3.28991 0.000442373
       11800     3.37749     3.28992 0.000442398
       11801     3.33391     3.28992 0.000442376
       11802     3.26279     3.28992 0.000442345
       11803      3.3308     3.28993 0.000442321
       11804     3.39138     3.28993 0.000442367
       11805     3.38601     3.28994 0.000442404
       11806     3.34992     3.28995 0.000442396
       11807      3.3176     3.28995 0.000442365
       11808     3.32131     3.28995 0.000442335
       11809     3.33496     3.28996 0.000442314
       11810     3.33821     3.28996 0.000442295
       11811     3.34078     3.28996 0.000442279
       11812     3.33735     3.28997  0.00044226
       11813      3.3339     3.28997 0.000442238
       11814      3.3228     3.28998 0.000442209
       11815     3.23959     3.28997 0.000442192
       11816     3.24024     3.28997 0.000442175
       11817     3.30458     3.28997 0.000442139
       11818     3.30737     3.28997 0.000442104
       11819     3.32066     3.28997 0.000442075
       11820     3.31059     3.28997 0.000442041
       11821      3.2665     3.28997 0.000442008
       11822     3.21757     3.28997 0.000442013
       11823     3.20434     3.28996 0.000442035
       11824     3.24276     3.28995 0.000442015
       11825      3.2814     3.28995 0.000441978
       11826     3.29387     3.28995 0.000441941
       11827     3.29231     3.28995 0.000441904
       11828     3.28438     3.28995 0.000441867
       11829     3.26992     3.28995 0.000441833
       11830     3.24653     3.28995 0.000441811
       11831     3.22121     3.28994 0.000441811
       11832     3.19008     3.28993 0.000441855
       11833     3.16207     3.28992 0.000441949
       11834     3.21972     3.28992 0.000441952
       11835     3.23817     3.28991 0.000441936
       11836     3.25562     3.28991 0.000441908
       11837      3.2531     3.28991 0.000441882
       11838     3.20204      3.2899 0.000441907
       11839     3.26074      3.2899 0.000441877
       11840     3.28531      3.2899 0.000441839
       11841      3.2771      3.2899 0.000441803
       11842     3.26706     3.28989  0.00044177
       11843     3.25669     3.28989 0.000441742
       11844     3.24795     3.28989 0.000441719
       11845     3.24589     3.28988 0.000441697
       11846     3.25198     3.28988 0.000441671
       11847      3.2613     3.28988 0.000441641
       11848     3.26819     3.28988 0.000441607
       11849     3.27272     3.28988 0.000441572
       11850     3.27219     3.28987 0.000441538
       11851     3.24219     3.28987 0.000441519
       11852     3.17734     3.28986 0.000441584
       11853     3.21003     3.28985 0.000441598
       11854     3.24829     3.28985 0.000441574
       11855     3.26311     3.28985 0.000441543
       11856     3.26418     3.28985 0.000441511
       11857     3.25866     3.28984 0.000441481
       11858     3.25406     3.28984 0.000441455
       11859     3.25178     3.28984 0.000441429
       11860       3.251     3.28983 0.000441404
       11861     3.25036     3.28983 0.000441379
       11862     3.24123     3.28983 0.000441361
       11863     3.22056     3.28982 0.000441362
       11864     3.20788     3.28981 0.000441379
       11865     3.22181     3.28981 0.000441379
       11866     3.25579      3.2898 0.000441351
       11867       3.285      3.2898 0.000441314
       11868     3.29402      3.2898 0.000441277
       11869     3.28055      3.2898 0.000441241
       11870     3.25411      3.2898 0.000441214
       11871     3.24872      3.2898  0.00044119
       11872     3.26952      3.2898 0.000441156
       11873     3.28674      3.2898 0.000441119
       11874      3.2675     3.28979 0.000441086
       11875     3.22293     3.28979 0.000441085
       11876     3.24834     3.28978 0.000441062
       11877     3.29403     3.28978 0.000441025
       11878     3.31071     3.28979 0.000440991
       11879     3.29101     3.28979 0.000440954
       11880     3.27576     3.28979 0.000440918
       11881     3.29244     3.28979 0.000440881
       11882     3.32079     3.28979 0.000440852
       11883       3.335     3.28979 0.000440831
       11884      3.3257     3.28979 0.000440805
       11885     3.32554      3.2898 0.000440778
       11886     3.33923      3.2898  0.00044076
       11887      3.3302     3.28981 0.000440736
       11888     3.30962     3.28981 0.000440702
       11889      3.3024     3.28981 0.000440667
       11890     3.32647     3.28981  0.00044064
       11891     3.35199     3.28982 0.000440634
       11892      3.3713     3.28982 0.000440651
       11893     3.38041     3.28983 0.000440679
       11894     3.36765     3.28984 0.000440691
       11895     3.33857     3.28984 0.000440673
