#BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       10843     2.15343     2.19329  0.00031047
       10844     2.15109     2.19329 0.000310466
       10845     2.13262     2.19328 0.000310487
       10846     2.13899     2.19328 0.000310499
       10847     2.14103     2.19327 0.000310508
       10848     2.14442     2.19327 0.000310512
       10849     2.16339     2.19327 0.000310496
       10850      2.1693     2.19326 0.000310475
       10851     2.16972     2.19326 0.000310454
       10852     2.16841     2.19326 0.000310434
       10853     2.16444     2.19326 0.000310416
       10854     2.16042     2.19325 0.000310402
       10855     2.16051     2.19325 0.000310389
       10856     2.16646     2.19325  0.00031037
       10857     2.17451     2.19325 0.000310346
       10858     2.17252     2.19324 0.000310323
       10859     2.16246     2.19324 0.000310308
       10860     2.16846     2.19324 0.000310287
       10861     2.18152     2.19324 0.000310261
       10862     2.18612     2.19324 0.000310233
       10863     2.18412     2.19324 0.000310205
       10864     2.18468     2.19324 0.000310178
       10865     2.19246     2.19324 0.000310149
       10866      2.1957     2.19324 0.000310121
       10867     2.17886     2.19323 0.000310095
       10868     2.13333     2.19323 0.000310116
       10869     2.09811     2.19322 0.000310211
       10870     2.15209     2.19322 0.000310205
       10871     2.21315     2.19322 0.000310182
       10872     2.22596     2.19322 0.000310168
       10873     2.21991     2.19322 0.000310149
       10874     2.21434     2.19323 0.000310127
       10875     2.21621     2.19323 0.000310105
       10876     2.21777     2.19323 0.000310085
       10877     2.20754     2.19323 0.000310059
       10878     2.19066     2.19323 0.000310031
       10879     2.19334     2.19323 0.000310003
       10880     2.19676     2.19323 0.000309974
       10881     2.19533     2.19323 0.000309946
       10882     2.19725     2.19323 0.000309918
       10883     2.19947     2.19323  0.00030989
       10884     2.19755     2.19323 0.000309861
       10885     2.19899     2.19323 0.000309833
       10886     2.21188     2.19324  0.00030981
       10887     2.21058     2.19324 0.000309785
       10888     2.17548     2.19324 0.000309761
       10889     2.20458     2.19324 0.000309734
       10890     2.23757     2.19324 0.000309733
       10891     2.22643     2.19324 0.000309719
       10892     2.19589     2.19324 0.000309691
       10893     2.19095     2.19324 0.000309663
       10894     2.16516     2.19324 0.000309645
       10895     2.14102     2.19324 0.000309654
       10896     2.18988     2.19324 0.000309625
       10897     2.21237     2.19324 0.000309602
       10898     2.18055     2.19324 0.000309576
       10899      2.1855     2.19324 0.000309548
       10900     2.20688     2.19324 0.000309522
       10901     2.20457     2.19324 0.000309496
       10902     2.19407     2.19324 0.000309467
       10903     2.18827     2.19324 0.000309439
       10904      2.1894     2.19324 0.000309411
       10905     2.19161     2.19324 0.000309383
       10906     2.19274     2.19324 0.000309354
       10907     2.19334     2.19324 0.000309326
       10908     2.19217     2.19324 0.000309297
       10909     2.18365     2.19324  0.00030927
       10910     2.16434     2.19323 0.000309253
       10911     2.15907     2.19323 0.000309241
       10912     2.17727     2.19323 0.000309216
       10913      2.1886     2.19323 0.000309188
       10914     2.18879     2.19323  0.00030916
       10915     2.18896     2.19323 0.000309132
       10916     2.18723     2.19323 0.000309104
       10917     2.18237     2.19323 0.000309077
       10918     2.18649     2.19323  0.00030905
       10919     2.19294     2.19323 0.000309021
       10920     2.19092     2.19323 0.000308993
       10921     2.18159     2.19322 0.000308967
       10922      2.1752     2.19322 0.000308943
       10923      2.1596     2.19322  0.00030893
       10924     2.14858     2.19322 0.000308929
       10925     2.17118     2.19321 0.000308907
       10926     2.18598     2.19321 0.000308879
       10927     2.18898     2.19321 0.000308851
       10928     2.18254     2.19321 0.000308825
       10929     2.15938     2.19321 0.000308812
       10930     2.16616     2.19321 0.000308793
       10931     2.18417      2.1932 0.000308766
       10932     2.17376      2.1932 0.000308743
       10933       2.166      2.1932 0.000308725
       10934     2.14947      2.1932 0.000308723
       10935      2.1309     2.19319 0.000308747
       10936     2.15371     2.19319  0.00030874
       10937     2.17695     2.19319 0.000308715
       10938     2.16941     2.19318 0.000308695
       10939     2.17834     2.19318 0.000308669
       10940     2.20137     2.19318 0.000308642
       10941     2.20032     2.19318 0.000308615
       10942     2.17632     2.19318  0.00030859
       10943     2.13167     2.19318 0.000308613
       10944     2.17111     2.19317 0.000308592
       10945     2.19607     2.19317 0.000308563
       10946      2.1905     2.19317 0.000308535
       10947     2.20394     2.19318 0.000308509
       10948     2.21658     2.19318 0.000308488
       10949       2.211     2.19318 0.000308464
       10950     2.19083     2.19318 0.000308436
       10951     2.18532     2.19318 0.000308409
       10952     2.19793     2.19318 0.000308381
       10953      2.2169     2.19318  0.00030836
       10954     2.22702     2.19318 0.000308348
       10955     2.22525     2.19319 0.000308333
       10956      2.2243     2.19319 0.000308318
       10957      2.2309     2.19319 0.000308309
       10958     2.23146      2.1932 0.000308301
       10959     2.22437      2.1932 0.000308286
       10960     2.22299      2.1932  0.00030827
       10961     2.22047      2.1932 0.000308252
       10962     2.21908     2.19321 0.000308233
       10963     2.22325     2.19321 0.000308217
       10964     2.21975     2.19321 0.000308198
       10965     2.21571     2.19321 0.000308177
       10966     2.22962     2.19322 0.000308167
       10967     2.24341     2.19322 0.000308173
       10968     2.24717     2.19323 0.000308184
       10969     2.23748     2.19323 0.000308182
       10970      2.2238     2.19323 0.000308166
       10971     2.23214     2.19324 0.000308159
       10972     2.23425     2.19324 0.000308153
       10973     2.20802     2.19324 0.000308128
       10974     2.14519     2.19324 0.000308131
       10975     2.14474     2.19323 0.000308135
       10976     2.20771     2.19324  0.00030811
       10977     2.23234     2.19324 0.000308102
       10978     2.22649     2.19324 0.000308089
       10979     2.20927     2.19324 0.000308064
       10980     2.19894     2.19324 0.000308037
       10981     2.19573     2.19324 0.000308009
       10982     2.19801     2.19324 0.000307981
       10983      2.2059     2.19325 0.000307955
       10984     2.21489     2.19325 0.000307933
       10985     2.21574     2.19325 0.000307912
       10986     2.20486     2.19325 0.000307886
       10987     2.18489     2.19325 0.000307859
       10988     2.16893     2.19325 0.000307839
       10989     2.17273     2.19325 0.000307817
       10990     2.18578     2.19325 0.000307789
       10991     2.18963     2.19324 0.000307761
       10992     2.17968     2.19324 0.000307736
       10993     2.16838     2.19324 0.000307716
       10994     2.16779     2.19324 0.000307697
       10995     2.16567     2.19324 0.000307679
       10996     2.15259     2.19323 0.000307673
       10997     2.16071     2.19323  0.00030766
       10998     2.18524     2.19323 0.000307632
       10999     2.19435     2.19323 0.000307605
       11000     2.17593     2.19323 0.000307581
       11001     2.13115     2.19322 0.000307604
       11002     2.14603     2.19322 0.000307606
       11003     2.15462     2.19321 0.000307598
       11004     2.15062     2.19321 0.000307595
       11005     2.14133     2.19321 0.000307603
       11006     2.13276      2.1932 0.000307624
       11007      2.1518      2.1932 0.000307619
       11008      2.1833      2.1932 0.000307592
       11009     2.19506      2.1932 0.000307565
       11010      2.1979      2.1932 0.000307537
       11011     2.20005      2.1932  0.00030751
       11012     2.19648      2.1932 0.000307482
       11013     2.17871      2.1932 0.000307457
       11014     2.15008     2.19319 0.000307454
       11015     2.13661     2.19319 0.000307469
       11016     2.13961     2.19318 0.000307479
       11017     2.14814     2.19318 0.000307479
       11018     2.16836     2.19318 0.000307459
       11019     2.17756     2.19317 0.000307434
       11020     2.18413     2.19317 0.000307407
       11021     2.20841     2.19317 0.000307383
       11022     2.20147     2.19318 0.000307356
       11023     2.18597     2.19317 0.000307329
       11024     2.17877     2.19317 0.000307303
       11025     2.19185     2.19317 0.000307276
       11026      2.2083     2.19317 0.000307251
       11027     2.20281     2.19318 0.000307224
       11028     2.19971     2.19318 0.000307197
       11029     2.20508     2.19318 0.000307171
       11030     2.19699     2.19318 0.000307143
       11031     2.19389     2.19318 0.000307115
       11032     2.21162     2.19318 0.000307092
       11033     2.23384     2.19318 0.000307086
       11034     2.23252     2.19319 0.000307079
       11035     2.21976     2.19319 0.000307061
       11036     2.23235     2.19319 0.000307054
       11037     2.23509      2.1932 0.000307049
       11038     2.22199      2.1932 0.000307032
       11039     2.24483      2.1932  0.00030704
       11040     2.26294     2.19321 0.000307077
       11041     2.26102     2.19322 0.000307111
       11042     2.24376     2.19322 0.000307117
       11043     2.21244     2.19322 0.000307094
       11044     2.18685     2.19322 0.000307067
       11045     2.18693     2.19322  0.00030704
       11046     2.20279     2.19322 0.000307013
       11047     2.18936     2.19322 0.000306986
       11048     2.20013     2.19322 0.000306959
       11049     2.21525     2.19322 0.000306937
       11050     2.21566     2.19323 0.000306916
       11051       2.218     2.19323 0.000306897
       11052     2.21845     2.19323 0.000306877
       11053     2.21442     2.19323 0.000306856
       11054     2.20572     2.19323  0.00030683
       11055     2.18975     2.19323 0.000306802
       11056     2.17119     2.19323 0.000306781
       11057     2.16547     2.19323 0.000306764
       11058     2.17643     2.19323  0.00030674
       11059     2.19358     2.19323 0.000306712
       11060     2.20572     2.19323 0.000306686
       11061     2.21386     2.19323 0.000306664
       11062     2.21901     2.19323 0.000306645
       11063      2.2182     2.19324 0.000306626
       11064     2.20829     2.19324 0.000306601
       11065     2.19229     2.19324 0.000306573
       11066     2.18636     2.19324 0.000306546
       11067      2.1908     2.19324 0.000306519
       11068     2.19453     2.19324 0.000306491
       11069     2.19545     2.19324 0.000306464
       11070     2.19929     2.19324 0.000306436
       11071     2.20413     2.19324  0.00030641
       11072      2.2027     2.19324 0.000306384
       11073     2.19712     2.19324 0.000306356
       11074     2.20306     2.19324  0.00030633
       11075     2.22075     2.19324 0.000306312
       11076     2.23132     2.19325 0.000306304
       11077     2.21916     2.19325 0.000306285
       11078     2.19339     2.19325 0.000306258
       11079     2.18993     2.19325  0.00030623
       11080     2.19583     2.19325 0.000306203
       11081     2.20509     2.19325 0.000306177
       11082     2.21243     2.19325 0.000306154
       11083     2.21711     2.19325 0.000306134
       11084     2.21622     2.19325 0.000306113
       11085     2.20674     2.19326 0.000306088
       11086     2.20737     2.19326 0.000306063
       11087     2.21666     2.19326 0.000306043
       11088     2.22463     2.19326 0.000306028
       11089     2.22729     2.19327 0.000306016
       11090     2.22455     2.19327 0.000306002
       11091     2.21838     2.19327 0.000305982
       11092     2.21298     2.19327  0.00030596
       11093      2.2165     2.19327 0.000305939
       11094      2.2243     2.19328 0.000305925
       11095     2.22856     2.19328 0.000305914
       11096     2.23467     2.19328 0.000305909
       11097     2.24092     2.19329 0.000305911
       11098     2.24064     2.19329 0.000305914
       11099     2.23824      2.1933 0.000305913
       11100     2.23818      2.1933 0.000305912
       11101     2.23501      2.1933 0.000305907
       11102     2.23244     2.19331   0.0003059
       11103     2.24487     2.19331 0.000305908
       11104     2.24661     2.19332 0.000305918
       11105      2.2313     2.19332  0.00030591
       11106     2.22905     2.19332 0.000305899
       11107     2.24621     2.19333 0.000305908
       11108     2.26353     2.19333 0.000305946
       11109     2.26487     2.19334 0.000305986
       11110     2.25629     2.19335 0.000306011
       11111     2.25376     2.19335 0.000306032
       11112     2.24561     2.19336 0.000306041
       11113     2.23505     2.19336 0.000306036
       11114     2.21807     2.19336 0.000306017
       11115     2.22841     2.19337 0.000306005
       11116     2.25171     2.19337 0.000306023
       11117     2.26014     2.19338 0.000306054
       11118     2.25953     2.19338 0.000306085
       11119     2.25599     2.19339 0.000306109
       11120     2.25749     2.19339 0.000306136
       11121     2.26443      2.1934 0.000306175
       11122     2.26967     2.19341 0.000306224
       11123     2.26697     2.19341 0.000306268
       11124      2.2537     2.19342 0.000306288
       11125     2.23526     2.19342 0.000306284
       11126     2.22329     2.19343 0.000306268
       11127     2.20783     2.19343 0.000306243
       11128     2.21166     2.19343  0.00030622
       11129     2.24865     2.19343 0.000306233
       11130      2.2464     2.19344 0.000306242
       11131     2.20304     2.19344 0.000306216
       11132      2.1918     2.19344 0.000306188
       11133     2.24093     2.19344 0.000306191
       11134     2.26676     2.19345 0.000306234
       11135     2.27133     2.19346 0.000306286
       11136     2.27236     2.19346 0.000306341
       11137     2.27512     2.19347 0.000306401
       11138     2.27699     2.19348 0.000306465
       11139      2.2652     2.19349 0.000306505
       11140     2.22125     2.19349 0.000306488
       11141     2.18736     2.19349 0.000306461
       11142     2.18237     2.19349 0.000306435
       11143     2.21235     2.19349 0.000306412
       11144     2.25633     2.19349 0.000306437
       11145     2.27393      2.1935 0.000306494
       11146     2.27433     2.19351 0.000306552
       11147     2.26556     2.19352 0.000306593
       11148     2.24879     2.19352 0.000306606
       11149     2.23714     2.19352 0.000306603
       11150     2.23575     2.19353 0.000306599
       11151     2.23382     2.19353 0.000306593
       11152     2.25229     2.19354 0.000306611
       11153     2.25685     2.19354 0.000306636
       11154     2.24768     2.19355 0.000306647
       11155     2.25048     2.19355 0.000306661
       11156      2.2487     2.19356 0.000306674
       11157     2.24282     2.19356 0.000306678
       11158     2.23365     2.19357 0.000306672
       11159     2.22019     2.19357 0.000306654
       11160     2.21862     2.19357 0.000306634
       11161     2.23071     2.19357 0.000306625
       11162      2.2288     2.19358 0.000306614
       11163     2.21316     2.19358 0.000306591
       11164     2.21351     2.19358 0.000306569
       11165     2.20683     2.19358 0.000306544
       11166     2.19185     2.19358 0.000306516
       11167      2.1801     2.19358 0.000306491
       11168     2.20657     2.19358 0.000306466
       11169     2.22055     2.19358 0.000306448
       11170     2.20079     2.19358 0.000306421
       11171     2.18275     2.19358 0.000306395
       11172     2.21711     2.19359 0.000306375
       11173     2.23101     2.19359 0.000306366
       11174     2.23123     2.19359 0.000306357
       11175     2.22961      2.1936 0.000306347
       11176     2.22194      2.1936  0.00030633
       11177     2.20591      2.1936 0.000306304
       11178     2.21382      2.1936 0.000306282
       11179     2.22851      2.1936 0.000306271
       11180      2.2333     2.19361 0.000306264
       11181     2.23444     2.19361 0.000306258
       11182     2.22488     2.19361 0.000306244
       11183     2.20116     2.19361 0.000306217
       11184     2.19639     2.19361  0.00030619
       11185     2.21382     2.19362 0.000306168
       11186     2.21907     2.19362 0.000306149
       11187     2.20961     2.19362 0.000306125
       11188     2.21711     2.19362 0.000306105
       11189     2.22114     2.19362 0.000306087
       11190     2.20946     2.19363 0.000306063
       11191     2.20625     2.19363 0.000306038
       11192     2.21099     2.19363 0.000306015
       11193     2.20119     2.19363 0.000305988
       11194     2.18282     2.19363 0.000305962
       11195     2.17224     2.19363 0.000305941
       11196     2.18968     2.19363 0.000305914
       11197     2.19898     2.19363 0.000305887
       11198     2.19826     2.19363  0.00030586
       11199     2.19561     2.19363 0.000305832
       11200     2.18625     2.19363 0.000305806
       11201      2.1689     2.19362 0.000305786
       11202     2.16897     2.19362 0.000305767
       11203      2.1803     2.19362 0.000305742
       11204     2.18138     2.19362 0.000305717
       11205     2.17248     2.19362 0.000305695
       11206     2.15597     2.19361 0.000305686
       11207     2.14146     2.19361 0.000305695
       11208     2.14717     2.19361 0.000305695
       11209     2.16497      2.1936 0.000305679
       11210      2.1766      2.1936 0.000305655
       11211     2.18129      2.1936  0.00030563
       11212     2.17874      2.1936 0.000305606
       11213     2.16953      2.1936 0.000305586
       11214     2.16322     2.19359 0.000305571
       11215     2.17206     2.19359 0.000305549
       11216     2.18353     2.19359 0.000305524
       11217     2.18886     2.19359 0.000305497
       11218     2.18991     2.19359  0.00030547
       11219     2.18835     2.19359 0.000305443
       11220      2.1849     2.19359 0.000305416
       11221     2.18083     2.19359 0.000305391
       11222     2.17785     2.19359 0.000305367
       11223     2.18144     2.19359 0.000305342
       11224     2.19335     2.19359 0.000305315
       11225     2.20177     2.19359 0.000305289
       11226     2.20619     2.19359 0.000305263
       11227     2.20493     2.19359 0.000305238
       11228     2.19417     2.19359 0.000305211
       11229     2.19658     2.19359 0.000305184
       11230      2.2043     2.19359 0.000305158
       11231     2.20227     2.19359 0.000305132
       11232     2.21315     2.19359  0.00030511
       11233     2.21741      2.1936  0.00030509
       11234     2.20793      2.1936 0.000305065
       11235     2.18138      2.1936  0.00030504
       11236        2.15     2.19359 0.000305038
       11237     2.18217     2.19359 0.000305012
       11238     2.21031     2.19359 0.000304989
       11239     2.21094     2.19359 0.000304965
       11240     2.20214     2.19359 0.000304939
       11241     2.19502     2.19359 0.000304912
       11242     2.19179     2.19359 0.000304885
       11243     2.18921     2.19359 0.000304858
       11244     2.18801     2.19359 0.000304831
       11245     2.19064     2.19359 0.000304804
       11246     2.19404     2.19359 0.000304777
       11247     2.19328     2.19359  0.00030475
       11248     2.18763     2.19359 0.000304724
       11249     2.18498     2.19359 0.000304698
       11250      2.1908     2.19359 0.000304671
       11251     2.19813     2.19359 0.000304644
       11252     2.20271     2.19359 0.000304618
       11253     2.20399     2.19359 0.000304592
       11254     2.19844     2.19359 0.000304565
       11255     2.18474     2.19359 0.000304539
       11256     2.18449     2.19359 0.000304513
       11257     2.19903     2.19359 0.000304487
       11258     2.20783     2.19359 0.000304462
       11259     2.21256      2.1936  0.00030444
       11260      2.2162      2.1936 0.000304419
       11261     2.21776      2.1936   0.0003044
       11262     2.21842      2.1936 0.000304381
       11263     2.21955      2.1936 0.000304363
       11264     2.20723     2.19361 0.000304338
       11265     2.15925      2.1936 0.000304326
       11266     2.14454      2.1936  0.00030433
       11267     2.18496      2.1936 0.000304304
       11268     2.20072      2.1936 0.000304278
       11269     2.20788      2.1936 0.000304254
       11270     2.21735      2.1936 0.000304234
       11271      2.2197      2.1936 0.000304216
       11272     2.21205     2.19361 0.000304193
       11273     2.19824     2.19361 0.000304166
       11274     2.19544     2.19361 0.000304139
       11275     2.20106     2.19361 0.000304113
       11276      2.1935     2.19361 0.000304086
       11277     2.16882      2.1936 0.000304067
       11278     2.17094      2.1936 0.000304047
       11279     2.19076      2.1936  0.00030402
       11280      2.1802      2.1936 0.000303995
       11281     2.17782      2.1936 0.000303972
       11282     2.17819      2.1936 0.000303948
       11283     2.16542      2.1936 0.000303931
       11284      2.1136     2.19359 0.000303987
       11285     2.13486     2.19358 0.000304004
       11286     2.20792     2.19358  0.00030398
       11287     2.22596     2.19359 0.000303967
       11288     2.22604     2.19359 0.000303953
       11289     2.22374     2.19359 0.000303938
       11290     2.21921      2.1936  0.00030392
       11291     2.20881      2.1936 0.000303896
       11292     2.20095      2.1936  0.00030387
       11293     2.20085      2.1936 0.000303843
       11294     2.19234      2.1936 0.000303817
       11295     2.19954      2.1936  0.00030379
       11296     2.21619      2.1936  0.00030377
       11297     2.21955      2.1936 0.000303752
       11298     2.21992     2.19361 0.000303734
       11299     2.23194     2.19361 0.000303726
       11300     2.24108     2.19361 0.000303728
       11301     2.22608     2.19362 0.000303715
       11302     2.22355     2.19362 0.000303699
       11303     2.23266     2.19362 0.000303692
       11304     2.23638     2.19363 0.000303689
       11305     2.23161     2.19363  0.00030368
       11306     2.22199     2.19363 0.000303664
       11307     2.22066     2.19363 0.000303647
       11308     2.23604     2.19364 0.000303643
       11309     2.24637     2.19364 0.000303652
       11310     2.25476     2.19365 0.000303673
       11311     2.25202     2.19365  0.00030369
       11312     2.24173     2.19366 0.000303693
       11313     2.22529     2.19366 0.000303679
       11314     2.20998     2.19366 0.000303656
       11315     2.20082     2.19366 0.000303629
       11316     2.19785     2.19366 0.000303603
       11317     2.22294     2.19366 0.000303587
       11318     2.24408     2.19367 0.000303593
       11319     2.24871     2.19367 0.000303605
       11320      2.2454     2.19368 0.000303612
       11321     2.23807     2.19368 0.000303611
       11322      2.2279     2.19369 0.000303599
       11323     2.21358     2.19369 0.000303577
       11324     2.20028     2.19369 0.000303551
       11325     2.20747     2.19369 0.000303527
       11326     2.20503     2.19369 0.000303502
       11327     2.19419     2.19369 0.000303475
       11328     2.18439     2.19369 0.000303449
       11329     2.19343     2.19369 0.000303422
       11330     2.20858     2.19369 0.000303399
       11331     2.19993     2.19369 0.000303372
       11332     2.17925     2.19369 0.000303348
       11333     2.18287     2.19369 0.000303323
       11334     2.19339     2.19369 0.000303296
       11335     2.19447     2.19369 0.000303269
       11336     2.19408     2.19369 0.000303243
       11337     2.19396     2.19369 0.000303216
       11338       2.178     2.19369 0.000303192
       11339     2.13024     2.19368 0.000303217
       11340     2.10594     2.19367 0.000303289
       11341     2.15341     2.19367 0.000303283
       11342     2.18862     2.19367 0.000303257
       11343     2.20371     2.19367 0.000303231
       11344     2.20652     2.19367 0.000303207
       11345     2.20194     2.19367 0.000303181
       11346     2.18583     2.19367 0.000303155
       11347     2.14374     2.19367  0.00030316
       11348     2.12297     2.19366 0.000303197
       11349     2.16277     2.19366 0.000303183
       11350     2.17985     2.19366 0.000303159
       11351     2.14415     2.19365 0.000303163
       11352     2.15757     2.19365 0.000303153
       11353     2.16405     2.19365 0.000303138
       11354     2.15204     2.19364 0.000303133
       11355     2.17327     2.19364 0.000303112
       11356     2.17735     2.19364 0.000303089
       11357     2.18186     2.19364 0.000303064
       11358     2.18972     2.19364 0.000303037
       11359     2.18514     2.19364 0.000303011
       11360     2.17098     2.19364 0.000302991
       11361      2.1686     2.19363 0.000302973
       11362     2.17202     2.19363 0.000302952
       11363     2.17787     2.19363 0.000302928
       11364     2.19107     2.19363 0.000302902
       11365     2.18889     2.19363 0.000302876
       11366     2.18664     2.19363  0.00030285
       11367      2.1964     2.19363 0.000302823
       11368     2.20139     2.19363 0.000302797
       11369     2.19929     2.19363 0.000302771
       11370     2.19479     2.19363 0.000302744
       11371     2.17556     2.19363 0.000302722
       11372     2.13465     2.19362  0.00030274
       11373       2.132     2.19362 0.000302761
       11374     2.14425     2.19362 0.000302766
       11375     2.17205     2.19361 0.000302745
       11376     2.19553     2.19361 0.000302719
       11377     2.20871     2.19361 0.000302695
       11378      2.2097     2.19362 0.000302672
       11379     2.19619     2.19362 0.000302645
       11380     2.19366     2.19362 0.000302619
       11381     2.19504     2.19362 0.000302592
       11382     2.20618     2.19362 0.000302567
       11383     2.22654     2.19362 0.000302555
       11384     2.22722     2.19362 0.000302543
       11385     2.21137     2.19362  0.00030252
       11386     2.20285     2.19363 0.000302495
       11387     2.19807     2.19363 0.000302468
       11388     2.19093     2.19363 0.000302442
       11389     2.17203     2.19362 0.000302421
       11390     2.14792     2.19362 0.000302421
       11391     2.18337     2.19362 0.000302396
       11392     2.19975     2.19362  0.00030237
       11393     2.17409     2.19362 0.000302348
       11394     2.19051     2.19362 0.000302322
       11395      2.2128     2.19362   0.0003023
       11396     2.21065     2.19362 0.000302277
       11397     2.20811     2.19362 0.000302253
       11398     2.20936     2.19362  0.00030223
       11399     2.20964     2.19362 0.000302207
       11400     2.19712     2.19363  0.00030218
       11401     2.17463     2.19362 0.000302158
       11402     2.17795     2.19362 0.000302135
       11403      2.1692     2.19362 0.000302116
       11404     2.18707     2.19362  0.00030209
       11405     2.20316     2.19362 0.000302065
       11406     2.20144     2.19362 0.000302039
       11407     2.18554     2.19362 0.000302014
       11408     2.17139     2.19362 0.000301993
       11409     2.17251     2.19362 0.000301973
       11410     2.17592     2.19361  0.00030195
       11411     2.18872     2.19361 0.000301924
       11412     2.20631     2.19362 0.000301899
       11413     2.20596     2.19362 0.000301875
       11414     2.18718     2.19362 0.000301849
       11415      2.1732     2.19361 0.000301828
       11416     2.18037     2.19361 0.000301804
       11417     2.18973     2.19361 0.000301777
       11418     2.18609     2.19361 0.000301752
       11419      2.1802     2.19361 0.000301728
       11420     2.17917     2.19361 0.000301704
       11421     2.17507     2.19361 0.000301682
       11422      2.1606     2.19361 0.000301669
       11423      2.1508      2.1936 0.000301666
       11424     2.16253      2.1936 0.000301652
       11425     2.18241      2.1936 0.000301627
       11426     2.19462      2.1936 0.000301601
       11427     2.19742      2.1936 0.000301575
       11428     2.18944      2.1936 0.000301548
       11429     2.16817      2.1936  0.00030153
       11430     2.15376     2.19359 0.000301524
       11431     2.15289     2.19359 0.000301519
       11432     2.14544     2.19358 0.000301522
       11433      2.1451     2.19358 0.000301525
       11434     2.15426     2.19358 0.000301518
       11435      2.1607     2.19357 0.000301506
       11436     2.15882     2.19357 0.000301495
       11437     2.16222     2.19357 0.000301481
       11438     2.16705     2.19357 0.000301463
       11439     2.17781     2.19356  0.00030144
       11440     2.18797     2.19356 0.000301414
       11441     2.17754     2.19356 0.000301391
       11442      2.1368     2.19356 0.000301405
       11443     2.16305     2.19355 0.000301391
       11444     2.13918     2.19355 0.000301402
       11445     2.08556     2.19354 0.000301523
       11446     2.15057     2.19354  0.00030152
       11447     2.19571     2.19354 0.000301494
       11448     2.19404     2.19354 0.000301468
       11449     2.19784     2.19354 0.000301442
       11450      2.2201     2.19354 0.000301424
       11451      2.2334     2.19354 0.000301418
       11452     2.22794     2.19355 0.000301407
       11453     2.21648     2.19355 0.000301387
       11454     2.21607     2.19355 0.000301367
       11455     2.21745     2.19355 0.000301348
       11456      2.2074     2.19355 0.000301324
       11457     2.20109     2.19355 0.000301299
       11458     2.21012     2.19356 0.000301276
       11459     2.22033     2.19356 0.000301259
       11460     2.21092     2.19356 0.000301236
       11461     2.19413     2.19356  0.00030121
       11462      2.2133     2.19356 0.000301188
       11463     2.22099     2.19356 0.000301172
       11464     2.20705     2.19356 0.000301148
       11465      2.2065     2.19357 0.000301124
       11466     2.21497     2.19357 0.000301103
       11467     2.20264     2.19357 0.000301078
       11468     2.19059     2.19357 0.000301052
       11469     2.19792     2.19357 0.000301026
       11470     2.20135     2.19357    0.000301
       11471     2.19166     2.19357 0.000300974
       11472     2.18474     2.19357 0.000300949
       11473     2.18573     2.19357 0.000300923
       11474     2.18813     2.19357 0.000300897
       11475     2.19285     2.19357 0.000300871
       11476     2.19455     2.19357 0.000300845
       11477     2.19028     2.19357 0.000300819
       11478     2.18674     2.19357 0.000300793
       11479     2.19041     2.19357 0.000300767
       11480     2.19792     2.19357 0.000300741
       11481     2.20332     2.19357 0.000300716
       11482     2.20464     2.19357 0.000300692
       11483     2.20222     2.19357 0.000300666
       11484      2.1994     2.19357 0.000300641
       11485     2.20392     2.19357 0.000300616
       11486     2.21782     2.19357 0.000300597
       11487     2.23194     2.19358 0.000300589
       11488     2.23663     2.19358 0.000300587
       11489     2.21977     2.19358 0.000300569
       11490       2.179     2.19358 0.000300546
       11491     2.16132     2.19358 0.000300533
       11492     2.16798     2.19358 0.000300515
       11493     2.16193     2.19357 0.000300501
       11494     2.19391     2.19357 0.000300475
       11495     2.21542     2.19357 0.000300455
       11496     2.21564     2.19358 0.000300435
       11497     2.21397     2.19358 0.000300414
       11498      2.2209     2.19358 0.000300397
       11499     2.22776     2.19358 0.000300386
       11500     2.23208     2.19359 0.000300378
       11501     2.22932     2.19359 0.000300368
       11502     2.21617     2.19359 0.000300349
       11503     2.19677     2.19359 0.000300323
       11504     2.19157     2.19359 0.000300297
       11505     2.19654     2.19359 0.000300271
       11506     2.18953     2.19359 0.000300245
       11507     2.18377     2.19359  0.00030022
       11508     2.18891     2.19359 0.000300194
       11509     2.18765     2.19359 0.000300168
       11510     2.18314     2.19359 0.000300144
       11511     2.18265     2.19359 0.000300119
       11512     2.18472     2.19359 0.000300094
       11513     2.18659     2.19359 0.000300069
       11514     2.18548     2.19359 0.000300043
       11515      2.1803     2.19359 0.000300019
       11516     2.17551     2.19358 0.000299998
       11517      2.1722     2.19358 0.000299977
       11518     2.16813     2.19358 0.000299959
       11519     2.16482     2.19358 0.000299944
       11520     2.15872     2.19357 0.000299933
       11521     2.16243     2.19357 0.000299919
       11522     2.17293     2.19357 0.000299898
       11523     2.18297     2.19357 0.000299874
       11524     2.19207     2.19357 0.000299848
       11525     2.18475     2.19357 0.000299823
       11526     2.16625     2.19357 0.000299806
       11527     2.15859     2.19356 0.000299795
       11528      2.1641     2.19356  0.00029978
       11529     2.17751     2.19356 0.000299758
       11530     2.18968     2.19356 0.000299732
       11531     2.19339     2.19356 0.000299706
       11532     2.18869     2.19356  0.00029968
       11533     2.18466     2.19356 0.000299655
       11534     2.18581     2.19356  0.00029963
       11535     2.18468     2.19356 0.000299605
       11536     2.18355     2.19355  0.00029958
       11537     2.18781     2.19355 0.000299555
       11538      2.1917     2.19355 0.000299529
       11539     2.19111     2.19355 0.000299503
       11540     2.18671     2.19355 0.000299477
