#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         475     2.96483     2.96382 0.000135996
         476     2.96416     2.96382 0.000135712
         477     2.96288     2.96382 0.000135442
         478     2.96193     2.96382 0.000135217
         479     2.96295     2.96381 0.000134946
         480     2.96414     2.96381 0.000134667
         481     2.96328     2.96381 0.000134392
         482     2.96294     2.96381 0.000134125
         483     2.96423     2.96381  0.00013385
         484     2.96507     2.96381 0.000133599
         485     2.96394     2.96382 0.000133324
         486     2.96286     2.96381 0.000133064
         487     2.96307     2.96381 0.000132799
         488     2.96375     2.96381 0.000132527
         489     2.96403     2.96381 0.000132257
         490     2.96415     2.96381 0.000131989
         491     2.96447     2.96381 0.000131726
         492     2.96403     2.96381 0.000131459
         493       2.963     2.96381 0.000131203
         494     2.96264     2.96381 0.000130959
         495     2.96313     2.96381 0.000130702
         496     2.96478     2.96381 0.000130453
         497     2.96706     2.96382 0.000130353
         498     2.96592     2.96382  0.00013016
         499      2.9617     2.96382 0.000129969
         500     2.96132     2.96381 0.000129805
         501     2.96298     2.96381 0.000129556
         502     2.96362     2.96381 0.000129299
         503     2.96379     2.96381 0.000129041
         504     2.96404     2.96381 0.000128786
         505     2.96398     2.96381 0.000128532
         506     2.96372     2.96381 0.000128278
         507     2.96476     2.96381 0.000128038
         508     2.96594     2.96382 0.000127855
         509     2.96297     2.96382 0.000127614
         510     2.96095     2.96381 0.000127488
         511     2.96359     2.96381 0.000127239
         512     2.96449     2.96381 0.000126998
         513     2.96342     2.96381 0.000126752
         514     2.96308     2.96381 0.000126514
         515     2.96431     2.96381 0.000126272
         516     2.96583     2.96381 0.000126088
         517     2.96461     2.96381 0.000125853
         518     2.96238     2.96381 0.000125641
         519     2.96263     2.96381 0.000125419
         520     2.96449     2.96381 0.000125185
         521     2.96525     2.96381 0.000124975
         522     2.96212     2.96381 0.000124778
         523     2.96729     2.96382 0.000124717
         524      2.9635     2.96382  0.00012448
         525     2.96112     2.96381 0.000124349
         526     2.96392     2.96381 0.000124113
         527     2.96348     2.96381 0.000123879
         528     2.96385     2.96381 0.000123645
         529     2.96253     2.96381 0.000123435
         530     2.96349     2.96381 0.000123203
         531     2.96666     2.96381 0.000123088
         532     2.96536     2.96382 0.000122891
         533     2.96179     2.96381  0.00012272
         534     2.96288     2.96381 0.000122502
         535      2.9634     2.96381 0.000122276
         536     2.96352     2.96381 0.000122049
         537     2.96389     2.96381 0.000121822
         538     2.96503     2.96381 0.000121616
         539     2.96289     2.96381 0.000121403
         540     2.96298     2.96381 0.000121188
         541       2.964     2.96381 0.000120964
         542     2.96325     2.96381 0.000120745
         543     2.96279     2.96381 0.000120538
         544     2.96349     2.96381 0.000120317
         545     2.96459     2.96381 0.000120105
         546      2.9637     2.96381 0.000119885
         547     2.96339     2.96381 0.000119668
         548      2.9644     2.96381 0.000119455
         549      2.9638     2.96381 0.000119237
         550     2.96456     2.96381 0.000119028
         551     2.96278     2.96381 0.000118827
         552     2.96359     2.96381 0.000118612
         553     2.96464     2.96381 0.000118408
         554     2.96371     2.96381 0.000118194
         555     2.96355     2.96381 0.000117982
         556     2.96341     2.96381 0.000117772
         557     2.96336     2.96381 0.000117563
         558     2.96401     2.96381 0.000117353
         559     2.96456     2.96381 0.000117151
         560     2.96414     2.96381 0.000116943
         561     2.96361     2.96381 0.000116735
         562     2.96371     2.96381 0.000116528
         563     2.96428     2.96381 0.000116324
         564     2.96468     2.96381 0.000116128
         565     2.96452     2.96381 0.000115929
         566      2.9645     2.96381 0.000115731
         567     2.96528     2.96381 0.000115555
         568     2.96321     2.96381 0.000115357
         569     2.96192     2.96381 0.000115202
         570     2.96363     2.96381    0.000115
