#BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         316    0.111166    0.107975  0.00168797
         317    0.116775    0.108003  0.00168287
         318    0.115073    0.108025  0.00167773
         319    0.105937    0.108018  0.00167248
         320   0.0984157    0.107988  0.00166752
         321   0.0955107    0.107949  0.00166278
         322   0.0957202    0.107911  0.00165805
         323   0.0975221    0.107879  0.00165323
         324    0.100617    0.107857  0.00164828
         325    0.104047    0.107845  0.00164325
         326     0.10578    0.107839  0.00163822
         327    0.107103    0.107837  0.00163321
         328    0.111944    0.107849  0.00162828
         329    0.114171    0.107868  0.00162345
         330    0.111397    0.107879  0.00161856
         331     0.11326    0.107895  0.00161375
         332    0.115398    0.107918  0.00160905
         333    0.108141    0.107918  0.00160422
         334    0.098877    0.107891  0.00159964
         335    0.100293    0.107869  0.00159503
         336    0.113785    0.107886  0.00159038
         337    0.118352    0.107917  0.00158596
         338    0.117989    0.107947  0.00158155
         339    0.115943    0.107971  0.00157706
         340    0.110841    0.107979  0.00157245
         341    0.108101     0.10798  0.00156784
         342    0.120126    0.108015  0.00156365
         343    0.154482    0.108151  0.00156495
         344     0.14051    0.108245  0.00156323
         345     0.12231    0.108285  0.00155923
         346    0.110903    0.108293  0.00155474
         347     0.10543    0.108285  0.00155028
         348    0.100942    0.108264  0.00154597
         349   0.0958439    0.108228  0.00154195
         350   0.0924932    0.108183   0.0015382
         351   0.0916969    0.108136  0.00153453
         352   0.0934711    0.108094  0.00153074
         353    0.100778    0.108074  0.00152654
         354    0.109194    0.108077  0.00152223
         355    0.102003     0.10806  0.00151804
         356   0.0977362    0.108031  0.00151406
         357   0.0995904    0.108007     0.00151
         358    0.104831    0.107998  0.00150581
         359    0.111149    0.108007  0.00150164
         360    0.109635    0.108012  0.00149747
         361    0.106846    0.108008  0.00149333
         362    0.107743    0.108008   0.0014892
         363    0.114253    0.108025   0.0014852
         364    0.119358    0.108056  0.00148145
         365    0.107411    0.108054  0.00147739
         366   0.0964468    0.108022  0.00147369
         367   0.0929171    0.107981  0.00147025
         368   0.0953465    0.107947  0.00146666
         369    0.104865    0.107939  0.00146271
         370    0.104259    0.107929  0.00145879
         371   0.0951672    0.107894  0.00145526
         372   0.0921229    0.107852  0.00145197
         373   0.0915163    0.107808  0.00144873
         374   0.0918035    0.107765  0.00144549
         375   0.0932963    0.107727  0.00144215
         376   0.0962064    0.107696  0.00143864
         377    0.100755    0.107678  0.00143494
         378    0.107698    0.107678  0.00143115
         379    0.116222      0.1077  0.00142755
         380    0.121514    0.107737  0.00142426
         381    0.121271    0.107772  0.00142096
         382    0.118538      0.1078  0.00141752
         383    0.116973    0.107824  0.00141402
         384    0.111664    0.107834  0.00141037
         385    0.102277     0.10782  0.00140679
         386   0.0972205    0.107792  0.00140341
         387   0.0980658    0.107767  0.00140001
         388    0.100753    0.107749  0.00139652
         389   0.0999206    0.107729  0.00139307
         390   0.0961186    0.107699  0.00138982
         391   0.0934292    0.107663  0.00138674
         392   0.0930488    0.107625   0.0013837
         393   0.0944122    0.107592  0.00138059
         394   0.0963886    0.107563  0.00137738
         395   0.0976905    0.107538  0.00137412
         396   0.0990629    0.107517  0.00137082
         397    0.102524    0.107504  0.00136742
         398    0.107971    0.107506  0.00136399
         399     0.11218    0.107517  0.00136062
         400    0.110678    0.107525  0.00135724
         401    0.107346    0.107525  0.00135386
         402     0.10771    0.107525  0.00135049
         403    0.109176    0.107529  0.00134714
         404    0.110072    0.107536  0.00134382
         405    0.109828    0.107541  0.00134052
         406    0.110494    0.107549  0.00133723
         407    0.111619    0.107559  0.00133399
         408    0.113302    0.107573  0.00133079
         409    0.112289    0.107584  0.00132759
         410    0.101279    0.107569  0.00132444
         411   0.0927669    0.107533  0.00132171
         412   0.0936024    0.107499  0.00131893
