TEMP, STEP, MU, SIGMA, BLOCK, EN, ERR
0.259622, 72, 0.196353, -0.924683, 300, -0.238698, 0.000527875
0.259622, 73, 0.196353, -0.924683, 300, -0.238698, 0.00322728
0.259622, 74, 0.196353, -0.924683, 300, -0.238698, 0.00161933
0.259622, 75, 0.196353, -0.924683, 300, -0.238698, 0.000373285
0.259622, 76, 0.196353, -0.924683, 300, -0.238698, 0.00100543
0.259622, 77, 0.196353, -0.924683, 300, -0.238698, 0.000586086
0.259622, 78, 0.196353, -0.924683, 300, -0.238698, 0.000366426
0.259622, 79, 0.196353, -0.924683, 300, -0.238698, 0.00383687
0.259622, 80, 0.196353, -0.924683, 300, -0.238698, 0.000601674
0.259622, 81, 0.196353, -0.924683, 300, -0.238698, 0.000367588
0.259622, 82, 0.196353, -0.924683, 300, -0.238698, 0.000315914
0.259622, 83, 0.196353, -0.924683, 300, -0.238698, 0.00251422
0.259622, 84, 0.0343832, -1.04864, 300, -0.233348, 0.000958885
0.259622, 85, 0.0343832, -1.04864, 300, -0.233348, 0.000336053
0.259622, 86, 0.0757684, -0.705328, 300, 0.0541805, 0.000398084
0.259622, 87, 0.0757684, -0.705328, 300, 0.0541805, 0.00542908
0.259622, 88, 0.467189, -0.531767, 300, -0.0462389, 0.000313898
0.259622, 89, 0.823784, -0.472116, 300, -0.180328, 0.000681233
0.259622, 90, 0.823784, -0.472116, 300, -0.180328, 0.00218908
0.259622, 91, 0.823784, -0.472116, 300, -0.180328, 0.00121157
0.259622, 92, 0.823784, -0.472116, 300, -0.180328, 0.00162082
0.259622, 93, 0.802086, -0.84166, 300, -0.205771, 0.00101267
0.259622, 94, 0.802086, -0.84166, 300, -0.205771, 0.0012496
0.259622, 95, 0.802086, -0.84166, 300, -0.205771, 0.00325062
0.259622, 96, 0.674527, -0.963328, 300, -0.11563, 0.00105245
0.259622, 97, 0.674527, -0.963328, 300, -0.11563, 0.00820999
0.259622, 98, 0.833457, -0.483343, 300, -0.219383, 0.000790276
0.259622, 99, 0.833457, -0.483343, 300, -0.219383, 0.0045119
0.259622, 100, 0.833457, -0.483343, 300, -0.219383, 0.0147947
0.259622, 101, 0.833457, -0.483343, 300, -0.219383, 0.0362663
0.259622, 102, 0.918282, -0.508636, 300, -0.252165, 0.00086767
0.259622, 103, 0.918282, -0.508636, 300, -0.252165, 0.00606319
0.259622, 104, 0.918282, -0.508636, 300, -0.252165, 0.000877832
0.259622, 105, 0.918282, -0.508636, 300, -0.252165, 0.00139092
0.259622, 106, 0.918282, -0.508636, 300, -0.252165, 0.00360987
0.259622, 107, 0.918282, -0.508636, 300, -0.252165, 0.0254408
0.259622, 108, 0.918282, -0.508636, 300, -0.252165, 0.00589123
0.259622, 109, 0.918282, -0.508636, 300, -0.252165, 0.000940035
0.259622, 110, 0.918282, -0.508636, 300, -0.252165, 0.00112018
0.259622, 111, 0.635618, -0.895537, 300, -0.250464, 0.0010403
0.259622, 112, 0.636388, -0.510385, 300, -0.272473, 0.00094268
0.259622, 113, 0.804008, -0.588585, 300, -0.437544, 0.00146458
0.259622, 114, 0.804008, -0.588585, 300, -0.437544, 0.000858246
0.259622, 115, 0.804008, -0.588585, 300, -0.437544, 0.0056327
0.259622, 116, 0.804008, -0.588585, 300, -0.437544, 0.000542507
0.259622, 117, 0.804008, -0.588585, 300, -0.437544, 0.00180848
0.259622, 118, 0.804008, -0.588585, 300, -0.437544, 0.00224261
0.259622, 119, 0.474347, -0.844502, 300, -0.277782, 0.000963084
0.259622, 120, 0.474347, -0.844502, 300, -0.277782, 0.00192126
0.259622, 121, 0.474347, -0.844502, 300, -0.277782, 0.000993002
0.259622, 122, 0.54442, -0.923249, 300, -0.246573, 0.000987499
0.259622, 123, 0.54442, -0.923249, 300, -0.246573, 0.00116345
0.259622, 124, 0.54442, -0.923249, 300, -0.246573, 0.00393485
0.259622, 125, 0.54442, -0.923249, 300, -0.246573, 0.000476517
0.259622, 126, 0.54442, -0.923249, 300, -0.246573, 0.00100354
0.259622, 127, 0.54442, -0.923249, 300, -0.246573, 0.00308566
0.259622, 128, 0.54442, -0.923249, 300, -0.246573, 0.000365657
0.259622, 129, 0.703809, -0.66145, 300, -0.404178, 0.00135669
0.259622, 130, 0.703809, -0.66145, 300, -0.404178, 0.000467896
0.259622, 131, 0.703809, -0.66145, 300, -0.404178, 0.00121325
0.259622, 132, 0.703809, -0.66145, 300, -0.404178, 0.0012209
0.259622, 133, 0.703809, -0.66145, 300, -0.404178, 0.00595886
0.259622, 134, 0.703809, -0.66145, 300, -0.404178, 0.000826329
0.259622, 135, 0.703809, -0.66145, 300, -0.404178, 0.00224135
0.259622, 136, 0.703809, -0.66145, 300, -0.404178, 0.00118704
0.259622, 137, 0.703809, -0.66145, 300, -0.404178, 0.00303954
0.259622, 138, 0.703809, -0.66145, 300, -0.404178, 0.00371558
0.259622, 139, 0.703809, -0.66145, 300, -0.404178, 0.00324465
0.259622, 140, 0.703809, -0.66145, 300, -0.404178, 0.000320111
0.259622, 141, 0.703809, -0.66145, 300, -0.404178, 0.00465125
0.259622, 142, 0.703809, -0.66145, 300, -0.404178, 0.00788865
0.259622, 143, 0.703809, -0.66145, 300, -0.404178, 0.000598267
0.259622, 144, 0.703809, -0.66145, 300, -0.404178, 0.00167839
0.259622, 145, 0.703809, -0.66145, 300, -0.404178, 0.000768401
0.259622, 146, 0.922461, -0.578563, 300, -0.369261, 0.00124399
0.259622, 147, 0.922461, -0.578563, 300, -0.369261, 0.00789516
0.259622, 148, 0.922461, -0.578563, 300, -0.369261, 0.00678299
0.259622, 149, 0.922461, -0.578563, 300, -0.369261, 0.00103307
0.259622, 150, 0.922461, -0.578563, 300, -0.369261, 0.00049889
0.259622, 151, 0.922461, -0.578563, 300, -0.369261, 0.000867332
0.259622, 152, 0.922461, -0.578563, 300, -0.369261, 0.00158438
0.259622, 153, 0.922461, -0.578563, 300, -0.369261, 0.0044601
0.259622, 154, 0.922461, -0.578563, 300, -0.369261, 0.0109777
0.259622, 155, 0.922461, -0.578563, 300, -0.369261, 0.000989801
0.259622, 156, 0.922461, -0.578563, 300, -0.369261, 0.0103545
0.259622, 157, 0.922461, -0.578563, 300, -0.369261, 0.000279218
0.259622, 158, 0.77466, -0.769588, 300, -0.323611, 0.00117213
0.259622, 159, 0.77466, -0.769588, 300, -0.323611, 0.00289581
0.259622, 160, 0.626197, -0.614451, 300, -0.344448, 0.00116228
0.259622, 161, 0.626197, -0.614451, 300, -0.344448, 0.000906308
0.259622, 162, 0.626197, -0.614451, 300, -0.344448, 0.00865431
0.259622, 163, 0.626197, -0.614451, 300, -0.344448, 0.048969
0.259622, 164, 0.78413, -0.598527, 300, -0.438218, 0.00146752
0.259622, 165, 0.78413, -0.598527, 300, -0.438218, 0.0723556
0.259622, 166, 0.78413, -0.598527, 300, -0.438218, 0.0866452
0.259622, 167, 0.78413, -0.598527, 300, -0.438218, 0.00771165
0.259622, 168, 0.78413, -0.598527, 300, -0.438218, 0.021649
0.259622, 169, 0.78413, -0.598527, 300, -0.438218, 0.0160203
0.259622, 170, 0.745787, -0.587485, 300, -0.427946, 0.001433
0.259622, 171, 0.745787, -0.587485, 300, -0.427946, 0.00189216
0.259622, 172, 0.702398, -0.645838, 300, -0.40497, 0.00136007
0.259622, 173, 0.702398, -0.645838, 300, -0.40497, 0.000605297
0.259622, 174, 0.702398, -0.645838, 300, -0.40497, 0.000939564
0.259622, 175, 0.702398, -0.645838, 300, -0.40497, 0.00061635
0.259622, 176, 0.702398, -0.645838, 300, -0.40497, 0.00109946
0.259622, 177, 0.702398, -0.645838, 300, -0.40497, 0.000419963
0.259622, 178, 0.702398, -0.645838, 300, -0.40497, 0.000883862
0.259622, 179, 0.702398, -0.645838, 300, -0.40497, 0.00105053
0.259622, 180, 0.702398, -0.645838, 300, -0.40497, 0.00672157
0.259622, 181, 0.702398, -0.645838, 300, -0.40497, 0.000299372
0.259622, 182, 0.308796, -0.954031, 300, -0.253905, 0.000941466
0.259622, 183, 0.308796, -0.954031, 300, -0.253905, 0.00108445
0.259622, 184, 0.308796, -0.954031, 300, -0.253905, 0.000878818
0.259622, 185, 0.308796, -0.954031, 300, -0.253905, 0.00423735
0.259622, 186, 0.308796, -0.954031, 300, -0.253905, 0.00416909
0.259622, 187, 0.792789, -0.629375, 300, -0.44038, 0.00147548
0.259622, 188, 0.792789, -0.629375, 300, -0.44038, 0.00164241
0.259622, 189, 0.792789, -0.629375, 300, -0.44038, 0.000443693
0.259622, 190, 0.792789, -0.629375, 300, -0.44038, 0.000622992
0.259622, 191, 0.792789, -0.629375, 300, -0.44038, 0.00207795
0.259622, 192, 1.12014, -0.474886, 300, 0.0999557, 0.000440717
0.259622, 193, 1.12014, -0.474886, 300, 0.0999557, 0.0180753
0.259622, 194, 1.12014, -0.474886, 300, 0.0999557, 0.00717664
0.259622, 195, 0.943471, -0.618091, 300, -0.369416, 0.00125693
0.259622, 196, 0.943471, -0.618091, 300, -0.369416, 0.00107974
0.259622, 197, 0.943471, -0.618091, 300, -0.369416, 0.000618932
0.259622, 198, 0.943471, -0.618091, 300, -0.369416, 0.000344353
0.259622, 199, 0.943471, -0.618091, 300, -0.369416, 0.0131116
0.259622, 200, 0.943471, -0.618091, 300, -0.369416, 0.00151603
0.259622, 201, 0.943471, -0.618091, 300, -0.369416, 0.0141173
0.259622, 202, 0.943471, -0.618091, 300, -0.369416, 0.00851538
0.259622, 203, 0.943471, -0.618091, 300, -0.369416, 0.00111451
0.259622, 204, 0.943471, -0.618091, 300, -0.369416, 0.0060663
0.259622, 205, 0.943471, -0.618091, 300, -0.369416, 0.000925134
0.259622, 206, 0.943471, -0.618091, 300, -0.369416, 0.00114261
0.259622, 207, 0.943471, -0.618091, 300, -0.369416, 0.0106347
0.259622, 208, 0.943471, -0.618091, 300, -0.369416, 0.00712062
0.259622, 209, 0.943471, -0.618091, 300, -0.369416, 0.00231163
0.259622, 210, 0.943471, -0.618091, 300, -0.369416, 0.00137946
0.259622, 211, 0.943471, -0.618091, 300, -0.369416, 0.00506583
0.259622, 212, 0.943471, -0.618091, 300, -0.369416, 0.000882302
0.259622, 213, 0.943471, -0.618091, 300, -0.369416, 0.0337032
0.259622, 214, 0.943471, -0.618091, 300, -0.369416, 0.00388679
0.259622, 215, 0.697236, -0.830291, 300, -0.292335, 0.0011181
0.259622, 216, 0.697236, -0.830291, 300, -0.292335, 0.00326564
0.259622, 217, 0.329578, -0.921975, 300, -0.252904, 0.000916748
0.259622, 218, 0.329578, -0.921975, 300, -0.252904, 0.00344939
0.259622, 219, 0.329578, -0.921975, 300, -0.252904, 0.00304922
0.259622, 220, 0.804601, -0.700158, 300, -0.407223, 0.0013836
0.259622, 221, 0.804601, -0.700158, 300, -0.407223, 0.00599714
0.259622, 222, 0.804601, -0.700158, 300, -0.407223, 0.00108515
0.259622, 223, 0.804601, -0.700158, 300, -0.407223, 0.00364705
0.259622, 224, 0.804601, -0.700158, 300, -0.407223, 0.0128993
0.259622, 225, 0.804601, -0.700158, 300, -0.407223, 0.00136112
0.259622, 226, 0.804601, -0.700158, 300, -0.407223, 0.000975295
0.259622, 227, 0.804601, -0.700158, 300, -0.407223, 0.00102772
0.259622, 228, 0.804601, -0.700158, 300, -0.407223, 0.00918341
0.259622, 229, 0.804601, -0.700158, 300, -0.407223, 0.000851754
0.259622, 230, 0.804601, -0.700158, 300, -0.407223, 0.0144473
0.259622, 231, 0.804601, -0.700158, 300, -0.407223, 0.0014268
0.259622, 232, 0.804601, -0.700158, 300, -0.407223, 0.00387121
0.259622, 233, 0.804601, -0.700158, 300, -0.407223, 0.0011494
0.259622, 234, 0.804601, -0.700158, 300, -0.407223, 0.00235998
0.259622, 235, 0.804601, -0.700158, 300, -0.407223, 0.000663166
0.259622, 236, 0.804601, -0.700158, 300, -0.407223, 0.00300616
0.259622, 237, 0.804601, -0.700158, 300, -0.407223, 0.000947856
0.259622, 238, 0.804601, -0.700158, 300, -0.407223, 0.000979543
0.259622, 239, 0.804601, -0.700158, 300, -0.407223, 0.0142188
0.259622, 240, 0.408359, -0.92789, 300, -0.246972, 0.000942292
0.259622, 241, 0.408359, -0.92789, 300, -0.246972, 0.00424783
0.259622, 242, 0.408359, -0.92789, 300, -0.246972, 0.000543236
0.259622, 243, 0.373506, -1.164, 300, -0.0367806, 0.00137233
0.259622, 244, 0.587775, -0.671783, 300, -0.311976, 0.00105553
0.259622, 245, 0.592269, -0.826205, 300, -0.303382, 0.00108
0.259622, 246, 0.592269, -0.826205, 300, -0.303382, 0.00146893
0.259622, 247, 0.592269, -0.826205, 300, -0.303382, 0.00104499
0.259622, 248, 0.592269, -0.826205, 300, -0.303382, 0.00190491
0.259622, 249, 0.534643, -0.797069, 300, -0.291991, 0.00100196
0.259622, 250, 0.534643, -0.797069, 300, -0.291991, 0.00119295
0.259622, 251, 0.534643, -0.797069, 300, -0.291991, 0.000420223
0.259622, 252, 0.56403, -0.732924, 300, -0.303431, 0.0010341
0.259622, 253, 0.56403, -0.732924, 300, -0.303431, 0.000320484
0.259622, 254, 0.611634, -0.704191, 300, -0.331742, 0.00112653
0.259622, 255, 0.611634, -0.704191, 300, -0.331742, 0.00098827
0.259622, 256, 0.611634, -0.704191, 300, -0.331742, 0.00197627
0.259622, 257, 0.611634, -0.704191, 300, -0.331742, 0.000330626
0.259622, 258, 0.611634, -0.704191, 300, -0.331742, 0.00281115
0.259622, 259, 0.218706, -0.846028, 300, -0.189744, 0.000686615
0.259622, 260, 0.218706, -0.846028, 300, -0.189744, 0.000548117
0.259622, 261, 0.218706, -0.846028, 300, -0.189744, 0.00216995
0.259622, 262, 0.218706, -0.846028, 300, -0.189744, 0.00246528
0.259622, 263, 0.218706, -0.846028, 300, -0.189744, 0.000600911
0.259622, 264, 0.218706, -0.846028, 300, -0.189744, 0.00172685
0.259622, 265, 0.19482, -0.948286, 300, -0.248796, 0.00090166
0.259622, 266, -0.140249, -1.0543, 300, -0.231539, 0.000949615
0.259622, 267, -0.140249, -1.0543, 300, -0.231539, 0.00280562
0.259622, 268, -0.140249, -1.0543, 300, -0.231539, 0.00347717
0.259622, 269, -0.327888, -0.803699, 300, -0.187267, 0.000675642
0.259622, 270, -0.615423, -0.51042, 300, -0.251779, 0.000875349
0.259622, 271, -0.615423, -0.51042, 300, -0.251779, 0.0126712
0.259622, 272, -0.615423, -0.51042, 300, -0.251779, 0.000734868
0.259622, 273, -0.615423, -0.51042, 300, -0.251779, 1.03861
0.259622, 274, -0.615423, -0.51042, 300, -0.251779, 0.00358898
0.259622, 275, -0.615423, -0.51042, 300, -0.251779, 0.000552626
0.259622, 276, -0.328178, -0.954957, 300, -0.260894, 0.000969556
0.259622, 277, -0.328178, -0.954957, 300, -0.260894, 0.00121446
0.259622, 278, -0.328178, -0.954957, 300, -0.260894, 0.00284186
0.259622, 279, -0.444979, -0.873239, 300, -0.264835, 0.000937024
0.259622, 280, -0.444979, -0.873239, 300, -0.264835, 0.00121666
0.259622, 281, -0.0167907, -0.936294, 300, -0.236665, 0.000845989
0.259622, 282, -0.0167907, -0.936294, 300, -0.236665, 0.00222429
0.259622, 283, -0.0167907, -0.936294, 300, -0.236665, 0.000482769
0.259622, 284, -0.0167907, -0.936294, 300, -0.236665, 0.00118147
0.259622, 285, 0.349476, -1.05276, 300, -0.193841, 0.000965483
0.259622, 286, 0.242451, -0.925092, 300, -0.238117, 0.000848541
0.259622, 287, 0.242451, -0.925092, 300, -0.238117, 0.000297319
0.259622, 288, 0.242451, -0.925092, 300, -0.238117, 0.00180638
0.259622, 289, 0.0733173, -1.11548, 300, -0.182882, 0.000948644
0.259622, 290, 0.0733173, -1.11548, 300, -0.182882, 0.00904414
0.259622, 291, 0.0733173, -1.11548, 300, -0.182882, 0.00390286
0.259622, 292, 0.519734, -0.658184, 300, -0.236164, 0.000819237
0.259622, 293, 0.519734, -0.658184, 300, -0.236164, 0.000412249
0.259622, 294, 0.519734, -0.658184, 300, -0.236164, 0.00348356
0.259622, 295, 0.519734, -0.658184, 300, -0.236164, 0.00114078
0.259622, 296, 0.519734, -0.658184, 300, -0.236164, 0.00162577
0.259622, 297, 0.519734, -0.658184, 300, -0.236164, 0.00829363
0.259622, 298, 0.519734, -0.658184, 300, -0.236164, 0.0033009
0.259622, 299, 0.519734, -0.658184, 300, -0.236164, 0.00239467
0.259622, 300, 0.650779, -0.798764, 300, -0.316488, 0.00111516
0.259622, 301, 0.470683, -0.721579, 300, -0.229283, 0.000802811
0.259622, 302, 0.0441014, -0.878819, 300, -0.201902, 0.000717003
0.259622, 303, 0.0441014, -0.878819, 300, -0.201902, 0.000587059
0.259622, 304, 0.458943, -0.860081, 300, -0.268223, 0.000963779
0.259622, 305, 0.385441, -0.600993, 300, 0.00161209, 0.000302201
0.259622, 306, 0.385441, -0.600993, 300, 0.00161209, 0.000681401
0.259622, 307, 0.385441, -0.600993, 300, 0.00161209, 0.00600535
0.259622, 308, 0.385441, -0.600993, 300, 0.00161209, 0.000593545
0.259622, 309, 0.385441, -0.600993, 300, 0.00161209, 0.0796289
0.259622, 310, 0.385441, -0.600993, 300, 0.00161209, 0.0267698
0.259622, 311, 0.385441, -0.600993, 300, 0.00161209, 0.00836974
0.259622, 312, -0.0717037, -1.02144, 300, -0.244481, 0.000953108
0.259622, 313, -0.0717037, -1.02144, 300, -0.244481, 0.000849856
0.259622, 314, -0.0717037, -1.02144, 300, -0.244481, 0.00787336
0.259622, 315, -0.0717037, -1.02144, 300, -0.244481, 0.00242875
0.259622, 316, 0.137104, -1.06591, 300, -0.223081, 0.000984509
0.259622, 317, 0.137104, -1.06591, 300, -0.223081, 0.00727477
0.259622, 318, -0.301902, -0.906958, 300, -0.241348, 0.000870312
0.259622, 319, -0.301902, -0.906958, 300, -0.241348, 0.00217491
0.259622, 320, -0.695726, -0.665816, 300, -0.397141, 0.00133561
0.259622, 321, -0.695726, -0.665816, 300, -0.397141, 0.00100868
0.259622, 322, -0.726964, -0.697836, 300, -0.402026, 0.00135919
0.259622, 323, -0.726964, -0.697836, 300, -0.402026, 0.00349446
0.259622, 324, -0.726964, -0.697836, 300, -0.402026, 0.000775357
0.259622, 325, -0.726964, -0.697836, 300, -0.402026, 0.0107291
0.259622, 326, -0.726964, -0.697836, 300, -0.402026, 0.000629194
0.259622, 327, -0.726964, -0.697836, 300, -0.402026, 0.00181603
0.259622, 328, -0.726964, -0.697836, 300, -0.402026, 0.000790727
0.259622, 329, -0.668557, -0.604196, 300, -0.383794, 0.0012883
0.259622, 330, -0.668557, -0.604196, 300, -0.383794, 0.0030584
0.259622, 331, -0.668557, -0.604196, 300, -0.383794, 0.0117659
0.259622, 332, -0.668557, -0.604196, 300, -0.383794, 0.000965206
0.259622, 333, -0.668557, -0.604196, 300, -0.383794, 0.00614175
0.259622, 334, -0.668557, -0.604196, 300, -0.383794, 0.000977327
0.259622, 335, -0.668557, -0.604196, 300, -0.383794, 0.06114
0.259622, 336, -0.668557, -0.604196, 300, -0.383794, 0.00486695
0.259622, 337, -0.668557, -0.604196, 300, -0.383794, 0.0015142
0.259622, 338, -0.668557, -0.604196, 300, -0.383794, 0.0302288
0.259622, 339, -0.668557, -0.604196, 300, -0.383794, 0.00511044
0.259622, 340, -0.668557, -0.604196, 300, -0.383794, 0.00442222
0.259622, 341, -0.835688, -0.586164, 300, -0.432854, 0.00144967
0.259622, 342, -0.835688, -0.586164, 300, -0.432854, 0.000447581
0.259622, 343, -0.892668, -0.587405, 300, -0.403124, 0.00135563
0.259622, 344, -0.892668, -0.587405, 300, -0.403124, 0.00151322
0.259622, 345, -0.892668, -0.587405, 300, -0.403124, 0.0021748
0.259622, 346, -0.892668, -0.587405, 300, -0.403124, 0.00102046
0.259622, 347, -0.892668, -0.587405, 300, -0.403124, 0.000437593
0.259622, 348, -0.513228, -0.753313, 300, -0.270266, 0.000927547
0.259622, 349, -0.513228, -0.753313, 300, -0.270266, 0.00234751
0.259622, 350, -0.824477, -0.913338, 300, -0.0712437, 0.00123588
0.259622, 351, -0.441455, -0.464456, 300, 0.084542, 0.000449926
0.259622, 352, -0.202507, -0.848201, 300, -0.191444, 0.000685829
0.259622, 353, -0.638778, -0.645199, 300, -0.362543, 0.00121866
0.259622, 354, -0.638778, -0.645199, 300, -0.362543, 0.00986556
0.259622, 355, -0.822374, -0.634812, 300, -0.436588, 0.00146645
0.259622, 356, -0.822374, -0.634812, 300, -0.436588, 0.000924662
0.259622, 357, -0.822374, -0.634812, 300, -0.436588, 0.00141486
0.259622, 358, -0.822374, -0.634812, 300, -0.436588, 0.00280263
0.259622, 359, -0.822374, -0.634812, 300, -0.436588, 0.00637465
0.259622, 360, -0.822374, -0.634812, 300, -0.436588, 0.00416447
0.259622, 361, -0.822374, -0.634812, 300, -0.436588, 0.00102133
0.259622, 362, -0.822374, -0.634812, 300, -0.436588, 0.0118798
0.259622, 363, -0.822374, -0.634812, 300, -0.436588, 0.000368717
0.259622, 364, -0.822374, -0.634812, 300, -0.436588, 0.01313
0.259622, 365, -0.822374, -0.634812, 300, -0.436588, 0.00290199
0.259622, 366, -0.822374, -0.634812, 300, -0.436588, 0.00110965
0.259622, 367, -0.822374, -0.634812, 300, -0.436588, 0.000676412
0.259622, 368, -0.822374, -0.634812, 300, -0.436588, 0.000878066
0.259622, 369, -0.822374, -0.634812, 300, -0.436588, 0.00233915
0.259622, 370, -1.00902, -0.657276, 300, -0.235052, 0.000924372
0.259622, 371, -1.00902, -0.657276, 300, -0.235052, 0.00106446
0.259622, 372, -1.00902, -0.657276, 300, -0.235052, 0.000825679
0.259622, 373, -1.00902, -0.657276, 300, -0.235052, 0.0139347
0.259622, 374, -1.00902, -0.657276, 300, -0.235052, 0.00152337
0.259622, 375, -1.00902, -0.657276, 300, -0.235052, 0.000556754
0.259622, 376, -1.00902, -0.657276, 300, -0.235052, 0.0030734
0.259622, 377, -1.00902, -0.657276, 300, -0.235052, 0.00712796
0.259622, 378, -0.993969, -0.558589, 300, -0.270164, 0.000923589
0.259622, 379, -0.993969, -0.558589, 300, -0.270164, 0.0025251
0.259622, 380, -0.993969, -0.558589, 300, -0.270164, 0.00325557
0.259622, 381, -0.993969, -0.558589, 300, -0.270164, 0.00485288
0.259622, 382, -0.993969, -0.558589, 300, -0.270164, 0.0117656
0.259622, 383, -0.993969, -0.558589, 300, -0.270164, 0.00201657
0.259622, 384, -0.993969, -0.558589, 300, -0.270164, 0.0111426
0.259622, 385, -0.993969, -0.558589, 300, -0.270164, 0.00122772
0.259622, 386, -0.993969, -0.558589, 300, -0.270164, 0.00863364
0.259622, 387, -0.993969, -0.558589, 300, -0.270164, 0.00852989
0.259622, 388, -0.993969, -0.558589, 300, -0.270164, 0.00158402
0.259622, 389, -0.937054, -0.593123, 300, -0.363656, 0.00123401
0.259622, 390, -0.937054, -0.593123, 300, -0.363656, 0.00106585
0.259622, 391, -0.869308, -0.720689, 300, -0.344352, 0.00122918
0.259622, 392, -0.717043, -0.703432, 300, -0.386406, 0.00131323
0.259622, 393, -0.717043, -0.703432, 300, -0.386406, 0.00102783
0.259622, 394, -0.717043, -0.703432, 300, -0.386406, 0.00744523
0.259622, 395, -0.717043, -0.703432, 300, -0.386406, 0.000976869
0.259622, 396, -0.717043, -0.703432, 300, -0.386406, 0.00114324
0.259622, 397, -0.717043, -0.703432, 300, -0.386406, 0.00357118
0.259622, 398, -0.459028, -0.843775, 300, -0.266565, 0.000933725
0.259622, 399, -0.683399, -0.538101, 300, -0.354299, 0.00119617
0.259622, 400, -0.683399, -0.538101, 300, -0.354299, 0.0026488
0.259622, 401, -0.683399, -0.538101, 300, -0.354299, 0.00125869
0.259622, 402, -0.683399, -0.538101, 300, -0.354299, 0.0104288
0.259622, 403, -0.683399, -0.538101, 300, -0.354299, 0.0355991
0.259622, 404, -0.683399, -0.538101, 300, -0.354299, 0.00472979
0.259622, 405, -0.683399, -0.538101, 300, -0.354299, 0.00765457
0.259622, 406, -0.838881, -0.760325, 300, -0.309462, 0.00114888
0.259622, 407, -0.838881, -0.760325, 300, -0.309462, 0.00332831
0.259622, 408, -0.827307, -0.41769, 300, 0.145651, 0.00068483
0.259622, 409, -0.95815, -0.761075, 300, -0.144742, 0.000978854
0.259622, 410, -0.567892, -0.847007, 300, -0.288998, 0.00102734
0.259622, 411, -0.760957, -0.824214, 300, -0.27237, 0.00111398
0.259622, 412, -0.760957, -0.824214, 300, -0.27237, 0.000375773
0.259622, 413, -0.760957, -0.824214, 300, -0.27237, 0.0018458
0.259622, 414, -0.760957, -0.824214, 300, -0.27237, 0.00196051
0.259622, 415, -0.760957, -0.824214, 300, -0.27237, 0.00210977
0.259622, 416, -0.760957, -0.824214, 300, -0.27237, 0.0100641
0.259622, 417, -0.785856, -0.690944, 300, -0.410667, 0.00139469
0.259622, 418, -0.785856, -0.690944, 300, -0.410667, 0.0020393
0.259622, 419, -0.785856, -0.690944, 300, -0.410667, 0.00315262
0.259622, 420, -0.785856, -0.690944, 300, -0.410667, 0.0111791
0.259622, 421, -0.97609, -0.731425, 300, -0.174552, 0.000904926
0.259622, 422, -0.97609, -0.731425, 300, -0.174552, 0.00208782
0.259622, 423, -0.97609, -0.731425, 300, -0.174552, 0.00536652
0.259622, 424, -0.97609, -0.731425, 300, -0.174552, 0.0218567
0.259622, 425, -0.606626, -0.640981, 300, -0.332108, 0.00112361
0.259622, 426, -0.606626, -0.640981, 300, -0.332108, 0.00739165
0.259622, 427, -1.00919, -0.610619, 300, -0.269131, 0.000955995
0.259622, 428, -1.00919, -0.610619, 300, -0.269131, 0.00508034
0.259622, 429, -1.00919, -0.610619, 300, -0.269131, 0.00340237
0.259622, 430, -0.815177, -0.717527, 300, -0.387032, 0.00133112
0.259622, 431, -0.815177, -0.717527, 300, -0.387032, 0.00107414
0.259622, 432, -0.815177, -0.717527, 300, -0.387032, 0.00135339
0.259622, 433, -0.815177, -0.717527, 300, -0.387032, 0.000886768
0.259622, 434, -0.815177, -0.717527, 300, -0.387032, 0.000485381
0.259622, 435, -0.815177, -0.717527, 300, -0.387032, 0.00401936
0.259622, 436, -0.815177, -0.717527, 300, -0.387032, 0.000993199
0.259622, 437, -0.353346, -1.05717, 300, -0.189372, 0.000968341
0.259622, 438, -0.353346, -1.05717, 300, -0.189372, 0.00322095
0.259622, 439, -0.29621, -0.86603, 300, -0.231717, 0.000822892
0.259622, 440, -0.517561, -1.0358, 300, -0.136444, 0.00104909
0.259622, 441, -0.464969, -1.05412, 300, -0.117008, 0.00116622
0.259622, 442, -0.464969, -1.05412, 300, -0.117008, 0.00207142
0.259622, 443, -0.536829, -0.879481, 300, -0.265047, 0.00100354
0.259622, 444, -0.536829, -0.879481, 300, -0.265047, 0.00483866
0.259622, 445, -0.536829, -0.879481, 300, -0.265047, 0.00264174
0.259622, 446, -0.536829, -0.879481, 300, -0.265047, 0.00159477
0.259622, 447, -0.445446, -1.07424, 300, -0.120597, 0.00114584
0.259622, 448, -0.131566, -1.08194, 300, -0.212759, 0.000992836
0.259622, 449, -0.118251, -0.949841, 300, -0.236867, 0.000864457
0.259622, 450, -0.118251, -0.949841, 300, -0.236867, 0.0013411
0.259622, 451, 0.319102, -0.840586, 300, -0.223351, 0.000793315
0.259622, 452, 0.786478, -0.748711, 300, -0.349832, 0.00123134
0.259622, 453, 0.786478, -0.748711, 300, -0.349832, 0.00211316
0.259622, 454, 0.932025, -0.749391, 300, -0.215401, 0.000995876
0.259622, 455, 0.932025, -0.749391, 300, -0.215401, 0.0116875
0.259622, 456, 0.932025, -0.749391, 300, -0.215401, 0.00174011
0.259622, 457, 0.932025, -0.749391, 300, -0.215401, 0.00333997
0.259622, 458, 0.974208, -0.667269, 300, -0.283785, 0.00104306
