,sigma,epochs,train_dim,loss,val_loss
200,0.025438513165514043,85,39,0.1777990758419037,0.23074468970298767
201,0.025438513165514043,26,198,0.042724497616291046,0.038193002343177795
202,0.025438513165514043,30,20,0.5913562774658203,0.38470736145973206
203,0.025438513165514043,77,412,0.0006607397808693349,0.00045959436101838946
204,0.025438513165514043,48,339,0.0040201167576014996,0.0037778648547828197
205,0.025438513165514043,25,125,0.7349770665168762,0.7512392997741699
206,0.025438513165514043,61,267,0.0014070991892367601,0.0013797393767163157
207,0.025438513165514043,52,54,0.7224929332733154,0.8307745456695557
208,0.025438513165514043,90,79,0.04683750495314598,0.04211175814270973
209,0.025438513165514043,61,23,1.6026285886764526,1.5999740362167358
210,0.025438513165514043,55,252,0.005983348935842514,0.007305022329092026
211,0.025438513165514043,82,184,0.0011974896769970655,0.001218722783960402
212,0.025438513165514043,84,219,0.0006880422588437796,0.0006942304316908121
213,0.025438513165514043,21,341,0.21992358565330505,0.19109836220741272
214,0.025438513165514043,96,226,0.0008227457292377949,0.0009003287414088845
215,0.025438513165514043,64,50,0.009583150036633015,0.005113269668072462
216,0.025438513165514043,76,447,0.0006362533895298839,0.0005517572280950844
217,0.025438513165514043,36,86,0.03289011865854263,0.03029889427125454
218,0.025438513165514043,19,83,0.7277216911315918,0.6906958222389221
219,0.025438513165514043,38,203,0.009825433604419231,0.008960475213825703
220,0.025438513165514043,50,130,0.026555556803941727,0.02781863510608673
221,0.025438513165514043,43,84,0.5185706615447998,0.4450179636478424
222,0.025438513165514043,99,244,0.0006420259596779943,0.0008975770906545222
223,0.025438513165514043,65,89,0.13070452213287354,0.11186163127422333
224,0.025438513165514043,18,260,0.1955731362104416,0.2435486614704132
225,0.025438513165514043,91,140,0.002203675452619791,0.002095834817737341
226,0.025438513165514043,22,492,0.005303775426000357,0.004648817237466574
227,0.025438513165514043,95,429,0.0006506777135655284,0.0004944243119098246
228,0.025438513165514043,36,423,0.0007176348008215427,0.0005605740007013083
229,0.025438513165514043,68,327,0.0006560119800269604,0.0006128313252702355
230,0.025438513165514043,75,63,0.23883786797523499,0.2756619155406952
231,0.025438513165514043,34,182,0.27738526463508606,0.2512737512588501
232,0.025438513165514043,94,456,0.0006365424487739801,0.0005457043880596757
233,0.025438513165514043,74,337,0.0006327895098365843,0.0007210586918517947
234,0.025438513165514043,60,174,0.007020147517323494,0.00567647023126483
235,0.025438513165514043,74,35,0.0036608597729355097,0.0030845701694488525
236,0.025438513165514043,41,359,0.0010813656263053417,0.0013276060344651341
237,0.025438513165514043,67,90,0.212265282869339,0.16658739745616913
238,0.025438513165514043,43,322,0.0050027985125780106,0.00345296086743474
239,0.025438513165514043,17,22,3.0398950576782227,1.867093801498413
240,0.025438513165514043,95,352,0.0006248372956179082,0.0008767143008299172
241,0.025438513165514043,56,243,0.003423886140808463,0.0035895323380827904
242,0.025438513165514043,19,201,0.8435845971107483,0.7518969774246216
243,0.025438513165514043,94,489,0.0006095199496485293,0.0006079840823076665
244,0.025438513165514043,59,496,0.0006483605829998851,0.000689800304826349
245,0.025438513165514043,91,301,0.0006470248918049037,0.0005327425897121429
246,0.025438513165514043,28,296,0.011761223897337914,0.011096160858869553
247,0.025438513165514043,16,58,2.7115495204925537,2.4583730697631836
248,0.025438513165514043,50,313,0.0006618361221626401,0.0006474131369031966
249,0.025438513165514043,35,352,0.023529838770627975,0.022548945620656013
250,0.025438513165514043,18,110,0.3424805700778961,0.3614674508571625
251,0.025438513165514043,35,130,0.09429843723773956,0.10101456940174103
252,0.025438513165514043,19,458,0.0016916783060878515,0.0017529476899653673
253,0.025438513165514043,63,348,0.0006924482877366245,0.0009501180029474199
254,0.025438513165514043,38,450,0.001139966887421906,0.0008242821204476058
255,0.025438513165514043,76,133,0.022535555064678192,0.02229028195142746
256,0.025438513165514043,21,49,0.25817999243736267,0.16508908569812775
257,0.025438513165514043,49,428,0.0007368908263742924,0.0005850635352544487
258,0.025438513165514043,80,101,0.01220098789781332,0.010229330509901047
259,0.025438513165514043,19,206,0.07887021452188492,0.07307355105876923
260,0.025438513165514043,62,312,0.0007340749725699425,0.0005038661765865982
261,0.025438513165514043,74,470,0.0006316830404102802,0.0007168148295022547
262,0.025438513165514043,64,277,0.0007108204299584031,0.0006918090512044728
263,0.025438513165514043,74,376,0.0006626651156693697,0.0006902425084263086
264,0.025438513165514043,53,401,0.0006634009769186378,0.0005172490491531789
265,0.025438513165514043,94,113,0.005487038288265467,0.0053395843133330345
