# best solutions
1, 15, 3, 22, 26, 9, 28, 29, 11, 10, 27, 4, 19, 7, 18, 16, 8, 30, 6, 25, 14, 23, 12, 17, 32, 31, 2, 13, 24, 20, 5, 21, 1,9.29002e+11
1, 15, 3, 9, 29, 22, 26, 21, 5, 20, 24, 13, 2, 31, 32, 17, 12, 23, 14, 25, 6, 30, 18, 16, 8, 7, 19, 4, 27, 10, 11, 28, 1,9.13952e+11
1, 11, 5, 26, 22, 15, 3, 9, 29, 21, 28, 10, 27, 7, 18, 16, 23, 25, 17, 32, 6, 8, 4, 19, 30, 14, 12, 31, 2, 13, 24, 20, 1,7.01538e+11
1, 11, 5, 26, 22, 15, 3, 9, 29, 21, 28, 10, 27, 7, 18, 16, 23, 25, 17, 32, 6, 8, 4, 19, 30, 14, 12, 31, 2, 13, 24, 20, 1,7.01538e+11
1, 11, 5, 26, 22, 15, 3, 9, 29, 21, 28, 10, 27, 7, 18, 16, 23, 25, 17, 32, 6, 8, 4, 19, 30, 14, 12, 31, 2, 13, 24, 20, 1,7.01538e+11
1, 9, 28, 3, 10, 27, 7, 19, 30, 32, 17, 12, 23, 16, 18, 4, 8, 6, 25, 14, 31, 2, 13, 5, 21, 22, 11, 26, 29, 15, 24, 20, 1,7.44183e+11
1, 5, 15, 24, 13, 2, 31, 25, 4, 30, 19, 7, 18, 16, 23, 12, 17, 32, 6, 8, 14, 27, 10, 28, 22, 20, 3, 29, 11, 21, 9, 26, 1,8.61963e+11
1, 5, 29, 24, 13, 2, 31, 25, 4, 30, 19, 7, 18, 16, 23, 14, 17, 12, 32, 6, 8, 27, 10, 28, 9, 15, 3, 20, 11, 21, 22, 26, 1,9.27798e+11
1, 10, 27, 8, 19, 32, 17, 12, 23, 16, 4, 7, 6, 30, 14, 25, 18, 31, 2, 13, 24, 22, 3, 11, 9, 26, 29, 21, 5, 28, 20, 15, 1,8.58829e+11
1, 10, 27, 8, 19, 32, 17, 12, 23, 16, 4, 7, 6, 30, 14, 25, 18, 31, 2, 13, 24, 22, 3, 11, 5, 20, 26, 21, 29, 15, 9, 28, 1,8.50699e+11
1, 22, 11, 26, 21, 5, 9, 28, 29, 24, 2, 13, 31, 30, 14, 25, 19, 7, 18, 16, 23, 12, 17, 32, 6, 8, 4, 27, 10, 15, 3, 20, 1,8.42448e+11
1, 22, 11, 26, 21, 5, 9, 28, 29, 24, 2, 13, 31, 30, 14, 25, 19, 7, 18, 16, 23, 12, 17, 32, 6, 8, 4, 27, 10, 15, 3, 20, 1,8.42448e+11
1, 22, 3, 11, 9, 26, 29, 21, 5, 28, 24, 13, 2, 31, 32, 6, 19, 7, 23, 12, 17, 14, 25, 16, 18, 30, 8, 4, 27, 10, 15, 20, 1,9.66879e+11
1, 22, 3, 11, 9, 26, 29, 21, 5, 15, 10, 27, 4, 8, 30, 18, 16, 25, 14, 17, 12, 23, 7, 19, 6, 32, 31, 2, 13, 24, 28, 20, 1,9.09342e+11
1, 22, 21, 9, 29, 15, 5, 28, 3, 10, 27, 4, 8, 6, 32, 17, 12, 19, 23, 16, 7, 30, 14, 25, 18, 31, 2, 13, 24, 20, 11, 26, 1,9.68326e+11
1, 20, 26, 11, 24, 13, 2, 31, 18, 25, 14, 30, 7, 16, 23, 19, 12, 17, 32, 6, 8, 4, 27, 10, 3, 28, 5, 15, 29, 9, 21, 22, 1,8.88461e+11
1, 22, 11, 20, 15, 10, 27, 3, 29, 26, 9, 24, 13, 2, 31, 18, 25, 30, 14, 6, 8, 19, 32, 17, 12, 23, 16, 4, 7, 5, 21, 28, 1,8.22245e+11
1, 22, 11, 20, 15, 10, 27, 3, 29, 26, 9, 24, 13, 2, 31, 18, 12, 30, 14, 6, 8, 19, 32, 17, 25, 23, 16, 4, 7, 5, 28, 21, 1,8.33699e+11
1, 22, 11, 20, 28, 15, 10, 27, 3, 29, 26, 9, 24, 7, 4, 16, 23, 25, 17, 32, 19, 8, 6, 14, 30, 12, 18, 31, 2, 13, 5, 21, 1,7.95424e+11
1, 22, 11, 20, 28, 15, 10, 27, 3, 29, 26, 9, 24, 7, 4, 16, 23, 25, 17, 32, 19, 8, 6, 14, 30, 12, 18, 31, 2, 13, 5, 21, 1,7.95424e+11
1, 29, 26, 21, 28, 20, 3, 11, 15, 9, 22, 24, 13, 2, 10, 27, 7, 4, 16, 23, 32, 17, 25, 19, 8, 6, 14, 30, 12, 18, 31, 5, 1,6.19105e+11
1, 29, 26, 21, 28, 20, 3, 11, 15, 22, 9, 10, 24, 13, 2, 27, 7, 4, 16, 23, 32, 17, 25, 19, 8, 6, 14, 30, 12, 18, 31, 5, 1,7.27708e+11
1, 10, 24, 13, 2, 31, 25, 32, 7, 19, 23, 12, 6, 14, 17, 16, 18, 30, 4, 8, 27, 5, 29, 22, 3, 11, 9, 26, 28, 20, 15, 21, 1,8.52291e+11
1, 22, 3, 11, 9, 26, 29, 15, 20, 24, 13, 10, 2, 31, 25, 18, 6, 19, 32, 17, 12, 23, 16, 4, 7, 14, 8, 30, 27, 5, 21, 28, 1,8.17048e+11
1, 29, 5, 27, 6, 19, 32, 17, 12, 23, 16, 4, 7, 14, 8, 30, 18, 25, 31, 2, 11, 10, 13, 24, 9, 26, 15, 20, 3, 22, 21, 28, 1,1.01021e+12
1, 20, 11, 22, 3, 9, 26, 29, 10, 15, 24, 13, 2, 31, 25, 18, 30, 8, 14, 7, 4, 16, 23, 12, 17, 32, 19, 6, 27, 5, 21, 28, 1,1.00929e+12
1, 10, 27, 6, 19, 32, 17, 12, 23, 16, 4, 7, 14, 8, 30, 18, 25, 31, 2, 13, 24, 15, 11, 22, 3, 20, 9, 26, 29, 5, 28, 21, 1,8.49583e+11
1, 15, 20, 10, 24, 27, 8, 19, 32, 17, 12, 23, 16, 4, 7, 14, 6, 30, 25, 18, 31, 2, 13, 5, 28, 22, 3, 11, 21, 9, 26, 29, 1,8.91612e+11
1, 15, 20, 10, 24, 27, 8, 19, 32, 17, 12, 23, 16, 4, 7, 14, 6, 30, 25, 18, 31, 2, 13, 5, 28, 22, 3, 11, 21, 9, 26, 29, 1,8.91612e+11
1, 20, 21, 5, 28, 24, 13, 2, 31, 18, 25, 30, 14, 6, 7, 4, 16, 23, 12, 17, 32, 8, 19, 27, 10, 22, 15, 29, 26, 9, 11, 3, 1,1.00944e+12
1, 11, 26, 24, 13, 2, 31, 18, 23, 30, 14, 6, 7, 4, 16, 25, 12, 17, 32, 8, 19, 27, 10, 29, 3, 9, 22, 20, 21, 5, 28, 15, 1,9.06665e+11
1, 21, 26, 22, 28, 29, 15, 7, 19, 17, 32, 24, 5, 10, 27, 14, 8, 12, 23, 16, 4, 6, 30, 25, 18, 31, 2, 13, 11, 3, 20, 9, 1,1.05172e+12
1, 22, 15, 11, 24, 13, 10, 2, 3, 27, 7, 4, 17, 32, 19, 8, 6, 16, 23, 25, 14, 30, 12, 18, 31, 5, 21, 28, 20, 29, 26, 9, 1,8.82998e+11
1, 22, 15, 11, 24, 13, 10, 2, 3, 27, 7, 4, 17, 32, 19, 8, 6, 16, 23, 25, 14, 30, 12, 18, 31, 5, 21, 28, 20, 29, 26, 9, 1,8.82998e+11
1, 22, 15, 11, 24, 13, 10, 2, 3, 27, 7, 4, 17, 32, 19, 8, 6, 16, 23, 25, 14, 30, 12, 18, 31, 5, 21, 28, 20, 29, 26, 9, 1,8.82998e+11
1, 22, 15, 11, 24, 31, 18, 12, 30, 14, 25, 23, 16, 6, 8, 19, 32, 17, 4, 7, 27, 3, 2, 13, 10, 5, 29, 26, 21, 20, 28, 9, 1,8.44469e+11
1, 22, 15, 11, 24, 31, 18, 12, 30, 14, 25, 23, 16, 6, 8, 19, 32, 17, 4, 7, 27, 3, 2, 13, 10, 5, 29, 26, 21, 20, 28, 9, 1,8.44469e+11
1, 22, 21, 28, 20, 29, 26, 9, 15, 11, 24, 13, 2, 10, 3, 27, 7, 32, 17, 4, 19, 31, 12, 16, 23, 25, 6, 14, 30, 8, 18, 5, 1,1.04404e+12
1, 5, 30, 4, 18, 8, 6, 17, 32, 19, 16, 23, 25, 12, 14, 31, 7, 27, 3, 9, 20, 28, 29, 21, 10, 2, 13, 24, 26, 22, 15, 11, 1,9.27204e+11
1, 22, 21, 28, 20, 29, 26, 9, 15, 11, 24, 13, 10, 2, 3, 27, 7, 31, 17, 32, 19, 16, 23, 25, 8, 6, 14, 30, 12, 4, 18, 5, 1,9.51323e+11
1, 22, 21, 28, 20, 29, 26, 9, 15, 11, 24, 13, 2, 10, 3, 27, 7, 32, 17, 4, 19, 23, 16, 6, 31, 25, 14, 30, 12, 8, 18, 5, 1,1.07336e+12
1, 11, 24, 13, 10, 3, 27, 7, 31, 17, 32, 19, 16, 23, 25, 8, 6, 14, 30, 12, 4, 18, 2, 29, 22, 15, 5, 26, 21, 20, 28, 9, 1,9.44505e+11
1, 22, 15, 11, 24, 31, 18, 12, 30, 32, 25, 23, 16, 6, 8, 19, 14, 17, 4, 7, 27, 3, 10, 2, 13, 5, 29, 26, 21, 20, 28, 9, 1,8.5354e+11
